TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1746280473;03/05/2025 13:54:33;23,45;13,3;50;1010;3,708;0;0;
1746280553;03/05/2025 13:55:53;23,45;13,3;50;1010;3,708;0;0;
1746280633;03/05/2025 13:57:13;23,45;13,3;50;1010;3,708;0;0;
1746280713;03/05/2025 13:58:33;23,45;13,3;50;1010;3,708;0;0;
1746280793;03/05/2025 13:59:53;23,45;13,3;50;1010;3,708;0;0;
1746280873;03/05/2025 14:01:13;23,45;13,3;50;1010;3,708;0;0;
1746280953;03/05/2025 14:02:33;23,45;13,3;50;1010;3,708;0;0;
1746281033;03/05/2025 14:03:53;23,45;13,3;50;1010;3,708;0;0;
1746281113;03/05/2025 14:05:13;23,45;13,3;50;1010;3,708;0;0;
1746281193;03/05/2025 14:06:33;23,45;13,3;50;1010;3,708;0;0;
1746281273;03/05/2025 14:07:53;23,45;13,3;50;1010;3,708;0;0;
1746281353;03/05/2025 14:09:13;23,45;13,3;50;1010;3,708;0;0;
1746281433;03/05/2025 14:10:33;23,45;13,3;50;1010;3,708;0;0;
1746281513;03/05/2025 14:11:53;23,45;13,3;50;1010;3,708;0;0;
1746281593;03/05/2025 14:13:13;23,45;13,3;50;1010;3,708;0;0;
1746281673;03/05/2025 14:14:33;23,45;13,3;50;1010;3,708;0;0;
1746281753;03/05/2025 14:15:53;23,45;13,3;50;1010;3,708;0;0;
1746281833;03/05/2025 14:17:13;23,45;13,3;50;1010;3,708;0;0;
1746281913;03/05/2025 14:18:33;23,45;13,3;50;1010;3,708;0;0;
1746281993;03/05/2025 14:19:53;23,45;13,3;50;1010;3,708;0;0;
1746282073;03/05/2025 14:21:13;23,45;13,3;50;1010;3,708;0;0;
1746282153;03/05/2025 14:22:33;23,45;13,3;50;1010;3,708;0;0;
1746282233;03/05/2025 14:23:53;23,45;13,3;50;1010;3,708;0;0;
1746282313;03/05/2025 14:25:13;23,45;13,3;41;1010;7,416;180;0;
