NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;
1;1;1;1:52.648;0;;37.735;0;35.253;0;39.660;0;148.7;1:52.648;15:15:40.125;0:37.735;0:35.253;0:39.660;;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;37.735;35.253;39.660;
1;1;2;1:48.751;0;;34.745;0;34.943;0;39.063;2;154.0;3:41.399;15:17:28.876;0:34.745;0:34.943;0:39.063;238.9;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;34.745;34.943;39.063;
1;1;3;1:48.138;0;;34.296;0;34.560;0;39.282;0;154.9;5:29.537;15:19:17.014;0:34.296;0:34.560;0:39.282;238.9;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;34.296;34.560;39.282;
1;1;4;1:48.869;0;;34.503;0;34.970;0;39.396;0;153.9;7:18.406;15:21:05.883;0:34.503;0:34.970;0:39.396;240.0;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;34.503;34.970;39.396;
1;1;5;1:49.641;0;;35.183;0;34.874;0;39.584;0;152.8;9:08.047;15:22:55.524;0:35.183;0:34.874;0:39.584;237.4;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;35.183;34.874;39.584;
1;1;6;1:48.132;0;;34.647;0;34.391;0;39.094;0;154.9;10:56.179;15:24:43.656;0:34.647;0:34.391;0:39.094;238.9;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;34.647;34.391;39.094;
1;1;7;1:48.741;0;;34.393;0;34.519;0;39.829;0;154.0;12:44.920;15:26:32.397;0:34.393;0:34.519;0:39.829;236.3;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;34.393;34.519;39.829;
1;1;8;1:49.012;0;;34.621;0;34.347;2;40.044;0;153.7;14:33.932;15:28:21.409;0:34.621;0:34.347;0:40.044;238.9;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;34.621;34.347;40.044;
1;1;9;1:48.021;0;;34.282;0;34.574;0;39.165;0;155.1;16:21.953;15:30:09.430;0:34.282;0:34.574;0:39.165;240.5;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;34.282;34.574;39.165;
1;1;10;1:48.745;0;;34.851;0;34.582;0;39.312;0;154.0;18:10.698;15:31:58.175;0:34.851;0:34.582;0:39.312;239.5;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;34.851;34.582;39.312;
1;1;11;1:47.990;0;;34.278;0;34.464;0;39.248;0;155.1;19:58.688;15:33:46.165;0:34.278;0:34.464;0:39.248;238.4;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;34.278;34.464;39.248;
1;1;12;1:48.537;0;;34.409;0;34.826;0;39.302;0;154.3;21:47.225;15:35:34.702;0:34.409;0:34.826;0:39.302;240.0;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;34.409;34.826;39.302;
1;1;13;1:48.020;0;;34.299;0;34.445;0;39.276;0;155.1;23:35.245;15:37:22.722;0:34.299;0:34.445;0:39.276;240.0;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;34.299;34.445;39.276;
1;1;14;1:48.148;0;;34.319;0;34.645;0;39.184;0;154.9;25:23.393;15:39:10.870;0:34.319;0:34.645;0:39.184;237.4;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;34.319;34.645;39.184;
1;1;15;1:47.904;2;;34.217;2;34.425;0;39.262;0;155.2;27:11.297;15:40:58.774;0:34.217;0:34.425;0:39.262;236.8;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;34.217;34.425;39.262;
1;1;16;1:48.104;0;;34.351;0;34.367;0;39.386;0;155.0;28:59.401;15:42:46.878;0:34.351;0:34.367;0:39.386;237.9;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;34.351;34.367;39.386;
1;1;17;1:48.690;0;;34.559;0;34.782;0;39.349;0;154.1;30:48.091;15:44:35.568;0:34.559;0:34.782;0:39.349;237.9;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;34.559;34.782;39.349;
1;1;18;1:49.587;0;;35.685;0;34.619;0;39.283;0;152.9;32:37.678;15:46:25.155;0:35.685;0:34.619;0:39.283;235.8;Hudson SCHWARTZ;;;;KCL MP Motorsport;;FF;35.685;34.619;39.283;
10;1;1;1:49.926;0;;36.635;0;34.435;0;38.856;0;152.4;1:49.926;15:15:37.403;0:36.635;0:34.435;0:38.856;;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;36.635;34.435;38.856;
10;1;2;1:47.458;0;;34.019;0;34.601;0;38.838;0;155.9;3:37.384;15:17:24.861;0:34.019;0:34.601;0:38.838;243.2;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;34.019;34.601;38.838;
10;1;3;1:46.952;0;;33.952;0;34.283;0;38.717;2;156.6;5:24.336;15:19:11.813;0:33.952;0:34.283;0:38.717;243.2;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;33.952;34.283;38.717;
10;1;4;1:46.803;0;;33.850;2;34.089;0;38.864;0;156.8;7:11.139;15:20:58.616;0:33.850;0:34.089;0:38.864;241.6;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;33.850;34.089;38.864;
10;1;5;1:46.869;0;;33.873;0;34.198;0;38.798;0;156.7;8:58.008;15:22:45.485;0:33.873;0:34.198;0:38.798;241.6;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;33.873;34.198;38.798;
10;1;6;1:46.820;0;;33.861;0;34.185;0;38.774;0;156.8;10:44.828;15:24:32.305;0:33.861;0:34.185;0:38.774;238.9;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;33.861;34.185;38.774;
10;1;7;1:46.958;0;;33.878;0;34.285;0;38.795;0;156.6;12:31.786;15:26:19.263;0:33.878;0:34.285;0:38.795;240.0;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;33.878;34.285;38.795;
10;1;8;1:46.707;2;;33.907;0;34.067;2;38.733;0;157.0;14:18.493;15:28:05.970;0:33.907;0:34.067;0:38.733;238.4;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;33.907;34.067;38.733;
10;1;9;1:47.531;0;;33.958;0;34.124;0;39.449;0;155.8;16:06.024;15:29:53.501;0:33.958;0:34.124;0:39.449;238.9;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;33.958;34.124;39.449;
10;1;10;1:47.401;0;;34.187;0;34.297;0;38.917;0;156.0;17:53.425;15:31:40.902;0:34.187;0:34.297;0:38.917;243.2;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;34.187;34.297;38.917;
10;1;11;1:47.068;0;;33.989;0;34.191;0;38.888;0;156.5;19:40.493;15:33:27.970;0:33.989;0:34.191;0:38.888;241.1;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;33.989;34.191;38.888;
10;1;12;1:47.183;0;;34.055;0;34.194;0;38.934;0;156.3;21:27.676;15:35:15.153;0:34.055;0:34.194;0:38.934;238.4;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;34.055;34.194;38.934;
10;1;13;1:47.265;0;;34.012;0;34.271;0;38.982;0;156.2;23:14.941;15:37:02.418;0:34.012;0:34.271;0:38.982;238.9;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;34.012;34.271;38.982;
10;1;14;1:47.619;0;;34.054;0;34.370;0;39.195;0;155.6;25:02.560;15:38:50.037;0:34.054;0:34.370;0:39.195;237.4;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;34.054;34.370;39.195;
10;1;15;1:47.766;0;;34.415;0;34.432;0;38.919;0;155.4;26:50.326;15:40:37.803;0:34.415;0:34.432;0:38.919;236.8;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;34.415;34.432;38.919;
10;1;16;1:47.241;0;;34.036;0;34.363;0;38.842;0;156.2;28:37.567;15:42:25.044;0:34.036;0:34.363;0:38.842;240.5;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;34.036;34.363;38.842;
10;1;17;1:47.156;0;;33.995;0;34.251;0;38.910;0;156.3;30:24.723;15:44:12.200;0:33.995;0:34.251;0:38.910;239.5;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;33.995;34.251;38.910;
10;1;18;1:47.273;0;;34.115;0;34.238;0;38.920;0;156.2;32:11.996;15:45:59.473;0:34.115;0:34.238;0:38.920;238.9;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;FF;34.115;34.238;38.920;
11;1;1;1:51.118;0;;37.131;0;34.905;0;39.082;0;150.7;1:51.118;15:15:38.595;0:37.131;0:34.905;0:39.082;;Reno FRANCOT;;;;KCL MP Motorsport;;GF;37.131;34.905;39.082;
