NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; S4; S4_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;S4_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;S4_SECONDS;
1;1;14;1:59.143;0;;31.254;0;30.902;0;19.925;0;37.062;2;161.5;27:58.522;12:27:04.302;0:31.254;0:30.902;0:19.925;0:37.062;236.3;Hudson SCHWARTZ;;;;KCL MP Motorsport;;FF;31.254;30.902;19.925;37.062;
10;1;1;2:10.672;0;;36.993;0;32.785;0;22.171;0;38.723;0;147.2;2:10.672;12:01:16.452;0:36.993;0:32.785;0:22.171;0:38.723;234.8;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;36.993;32.785;22.171;38.723;
10;1;2;2:14.897;0;B;34.845;0;33.336;0;21.726;0;44.990;0;142.6;4:25.569;12:03:31.349;0:34.845;0:33.336;0:21.726;0:44.990;231.8;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;34.845;33.336;21.726;44.990;
10;1;3;2:48.971;0;;1:18.807;0;31.692;0;20.360;0;38.112;0;113.9;7:14.540;12:06:20.320;1:18.807;0:31.692;0:20.360;0:38.112;230.3;Niklas SCHAUFLER;0:00:56.941;R;;KCL MP Motorsport;;GF;78.807;31.692;20.360;38.112;
10;1;4;2:00.195;0;;31.134;0;31.242;0;20.104;0;37.715;0;160.1;9:14.735;12:08:20.515;0:31.134;0:31.242;0:20.104;0:37.715;230.8;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;31.134;31.242;20.104;37.715;
10;1;5;1:59.960;0;;30.946;0;31.302;0;20.159;0;37.553;0;160.4;11:14.695;12:10:20.475;0:30.946;0:31.302;0:20.159;0:37.553;231.3;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;30.946;31.302;20.159;37.553;
10;1;6;1:59.672;0;;30.863;0;31.108;0;20.033;0;37.668;0;160.8;13:14.367;12:12:20.147;0:30.863;0:31.108;0:20.033;0:37.668;230.3;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;30.863;31.108;20.033;37.668;
10;1;7;1:59.555;0;;30.848;0;31.109;0;19.935;0;37.663;0;160.9;15:13.922;12:14:19.702;0:30.848;0:31.109;0:19.935;0:37.663;228.8;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;30.848;31.109;19.935;37.663;
10;1;8;1:59.435;0;;30.869;0;31.162;0;19.893;0;37.511;0;161.1;17:13.357;12:16:19.137;0:30.869;0:31.162;0:19.893;0:37.511;230.8;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;30.869;31.162;19.893;37.511;
10;1;9;1:59.209;0;;30.690;0;31.017;0;19.948;0;37.554;0;161.4;19:12.566;12:18:18.346;0:30.690;0:31.017;0:19.948;0:37.554;231.8;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;30.690;31.017;19.948;37.554;
10;1;10;1:59.398;0;;30.729;0;31.168;0;19.879;0;37.622;0;161.1;21:11.964;12:20:17.744;0:30.729;0:31.168;0:19.879;0:37.622;231.3;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;30.729;31.168;19.879;37.622;
10;1;11;1:59.101;0;;30.698;0;31.137;0;19.832;2;37.434;0;161.5;23:11.065;12:22:16.845;0:30.698;0:31.137;0:19.832;0:37.434;230.3;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;30.698;31.137;19.832;37.434;
10;1;12;1:58.963;2;;30.539;2;30.963;2;19.986;0;37.475;0;161.7;25:10.028;12:24:15.808;0:30.539;0:30.963;0:19.986;0:37.475;231.3;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;30.539;30.963;19.986;37.475;
10;1;13;1:59.101;0;;30.666;0;30.991;0;19.957;0;37.487;0;161.5;27:09.129;12:26:14.909;0:30.666;0:30.991;0:19.957;0:37.487;228.8;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;30.666;30.991;19.957;37.487;
10;1;14;1:59.058;0;;30.698;0;31.077;0;19.884;0;37.399;2;161.6;29:08.187;12:28:13.967;0:30.698;0:31.077;0:19.884;0:37.399;230.3;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;FF;30.698;31.077;19.884;37.399;
11;1;1;2:08.595;0;;36.194;0;32.798;0;21.331;0;38.272;0;149.6;2:08.595;12:01:14.375;0:36.194;0:32.798;0:21.331;0:38.272;230.8;Reno FRANCOT;;;;KCL MP Motorsport;;GF;36.194;32.798;21.331;38.272;
11;1;2;2:00.858;0;;31.323;0;31.485;0;20.298;0;37.752;0;159.2;4:09.453;12:03:15.233;0:31.323;0:31.485;0:20.298;0:37.752;232.3;Reno FRANCOT;;;;KCL MP Motorsport;;GF;31.323;31.485;20.298;37.752;
11;1;3;2:00.956;0;;31.449;0;31.298;0;20.444;0;37.765;0;159.1;6:10.409;12:05:16.189;0:31.449;0:31.298;0:20.444;0:37.765;235.3;Reno FRANCOT;;;;KCL MP Motorsport;;GF;31.449;31.298;20.444;37.765;
11;1;4;2:03.447;0;;32.305;0;32.240;0;20.759;0;38.143;0;155.8;8:13.856;12:07:19.636;0:32.305;0:32.240;0:20.759;0:38.143;232.8;Reno FRANCOT;;;;KCL MP Motorsport;;GF;32.305;32.240;20.759;38.143;
11;1;5;2:00.532;0;;31.566;0;31.338;0;20.163;0;37.465;0;159.6;10:14.388;12:09:20.168;0:31.566;0:31.338;0:20.163;0:37.465;236.3;Reno FRANCOT;;;;KCL MP Motorsport;;GF;31.566;31.338;20.163;37.465;
11;1;6;1:59.675;0;;30.837;0;31.235;0;20.090;0;37.513;0;160.8;12:14.063;12:11:19.843;0:30.837;0:31.235;0:20.090;0:37.513;233.3;Reno FRANCOT;;;;KCL MP Motorsport;;GF;30.837;31.235;20.090;37.513;
11;1;7;1:59.107;0;;30.821;0;30.945;0;19.953;0;37.388;0;161.5;14:13.170;12:13:18.950;0:30.821;0:30.945;0:19.953;0:37.388;233.8;Reno FRANCOT;;;;KCL MP Motorsport;;GF;30.821;30.945;19.953;37.388;
11;1;8;1:59.086;0;;30.656;0;31.050;0;19.966;0;37.414;0;161.6;16:12.256;12:15:18.036;0:30.656;0:31.050;0:19.966;0:37.414;231.8;Reno FRANCOT;;;;KCL MP Motorsport;;GF;30.656;31.050;19.966;37.414;
11;1;9;1:59.271;0;;30.712;0;31.136;0;20.045;0;37.378;0;161.3;18:11.527;12:17:17.307;0:30.712;0:31.136;0:20.045;0:37.378;235.3;Reno FRANCOT;;;;KCL MP Motorsport;;GF;30.712;31.136;20.045;37.378;
11;1;10;1:59.399;0;;30.829;0;31.013;0;19.993;0;37.564;0;161.1;20:10.926;12:19:16.706;0:30.829;0:31.013;0:19.993;0:37.564;231.3;Reno FRANCOT;;;;KCL MP Motorsport;;GF;30.829;31.013;19.993;37.564;
11;1;11;1:59.119;0;;30.569;2;31.167;0;19.873;0;37.510;0;161.5;22:10.045;12:21:15.825;0:30.569;0:31.167;0:19.873;0:37.510;230.3;Reno FRANCOT;;;;KCL MP Motorsport;;GF;30.569;31.167;19.873;37.510;
11;1;12;1:59.534;0;;30.655;0;30.984;0;20.438;0;37.457;0;160.9;24:09.579;12:23:15.359;0:30.655;0:30.984;0:20.438;0:37.457;230.8;Reno FRANCOT;;;;KCL MP Motorsport;;GF;30.655;30.984;20.438;37.457;
11;1;13;1:58.751;0;;30.615;0;30.862;2;19.795;2;37.479;0;162.0;26:08.330;12:25:14.110;0:30.615;0:30.862;0:19.795;0:37.479;230.8;Reno FRANCOT;;;;KCL MP Motorsport;;GF;30.615;30.862;19.795;37.479;
11;1;14;1:58.712;2;;30.587;0;30.937;0;19.815;0;37.373;2;162.1;28:07.042;12:27:12.822;0:30.587;0:30.937;0:19.815;0:37.373;231.3;Reno FRANCOT;;;;KCL MP Motorsport;;FF;30.587;30.937;19.815;37.373;
14;1;1;2:14.473;0;;40.361;0;33.155;0;21.967;0;38.990;0;143.1;2:14.473;12:01:20.253;0:40.361;0:33.155;0:21.967;0:38.990;235.8;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;40.361;33.155;21.967;38.990;
14;1;2;2:05.549;0;;32.061;0;32.942;0;21.916;0;38.630;0;153.2;4:20.022;12:03:25.802;0:32.061;0:32.942;0:21.916;0:38.630;233.8;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;32.061;32.942;21.916;38.630;
14;1;3;2:03.868;0;;31.717;0;32.265;0;20.913;0;38.973;0;155.3;6:23.890;12:05:29.670;0:31.717;0:32.265;0:20.913;0:38.973;230.8;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;31.717;32.265;20.913;38.973;
14;1;4;2:03.857;0;;32.011;0;31.780;0;20.980;0;39.086;0;155.3;8:27.747;12:07:33.527;0:32.011;0:31.780;0:20.980;0:39.086;229.8;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;32.011;31.780;20.980;39.086;
14;1;5;2:03.557;0;;32.478;0;32.014;0;20.622;0;38.443;0;155.7;10:31.304;12:09:37.084;0:32.478;0:32.014;0:20.622;0:38.443;232.8;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;32.478;32.014;20.622;38.443;
14;1;6;2:02.783;0;;31.885;0;32.285;0;20.496;0;38.117;0;156.7;12:34.087;12:11:39.867;0:31.885;0:32.285;0:20.496;0:38.117;231.8;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;31.885;32.285;20.496;38.117;
14;1;7;2:01.706;0;;31.648;0;31.688;0;20.412;0;37.958;0;158.1;14:35.793;12:13:41.573;0:31.648;0:31.688;0:20.412;0:37.958;229.3;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;31.648;31.688;20.412;37.958;
14;1;8;2:01.296;0;;31.445;0;31.642;0;20.321;0;37.888;0;158.6;16:37.089;12:15:42.869;0:31.445;0:31.642;0:20.321;0:37.888;227.8;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;31.445;31.642;20.321;37.888;
14;1;9;2:02.130;0;;31.274;0;31.946;0;20.635;0;38.275;0;157.5;18:39.219;12:17:44.999;0:31.274;0:31.946;0:20.635;0:38.275;227.4;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;31.274;31.946;20.635;38.275;
14;1;10;2:02.953;0;;31.864;0;31.917;0;20.284;2;38.888;0;156.5;20:42.172;12:19:47.952;0:31.864;0:31.917;0:20.284;0:38.888;227.8;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;31.864;31.917;20.284;38.888;
14;1;11;2:01.934;0;;31.874;0;31.469;0;20.555;0;38.036;0;157.8;22:44.106;12:21:49.886;0:31.874;0:31.469;0:20.555;0:38.036;227.8;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;31.874;31.469;20.555;38.036;
14;1;12;2:01.478;0;;31.776;0;31.417;0;20.472;0;37.813;2;158.4;24:45.584;12:23:51.364;0:31.776;0:31.417;0:20.472;0:37.813;230.8;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;31.776;31.417;20.472;37.813;
14;1;13;2:00.994;2;;30.993;2;31.753;0;20.421;0;37.827;0;159.0;26:46.578;12:25:52.358;0:30.993;0:31.753;0:20.421;0:37.827;231.3;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;30.993;31.753;20.421;37.827;
14;1;14;2:01.457;0;;31.666;0;31.376;2;20.470;0;37.945;0;158.4;28:48.035;12:27:53.815;0:31.666;0:31.376;0:20.470;0:37.945;232.3;Jean Paul KARRAS;;R;;Saintéloc Racing;;FF;31.666;31.376;20.470;37.945;
15;1;1;2:12.995;0;;39.480;0;32.882;0;22.132;0;38.501;0;144.7;2:12.995;12:01:18.775;0:39.480;0:32.882;0:22.132;0:38.501;237.9;Edward ROBINSON;;;;DXR;;GF;39.480;32.882;22.132;38.501;
15;1;2;2:06.984;0;;32.633;0;33.733;0;21.477;0;39.141;0;151.5;4:19.979;12:03:25.759;0:32.633;0:33.733;0:21.477;0:39.141;234.3;Edward ROBINSON;;;;DXR;;GF;32.633;33.733;21.477;39.141;
15;1;3;2:03.994;0;;32.289;0;32.147;0;21.335;0;38.223;0;155.2;6:23.973;12:05:29.753;0:32.289;0:32.147;0:21.335;0:38.223;230.8;Edward ROBINSON;;;;DXR;;GF;32.289;32.147;21.335;38.223;
15;1;4;2:04.131;0;;32.149;0;31.716;0;21.036;0;39.230;0;155.0;8:28.104;12:07:33.884;0:32.149;0:31.716;0:21.036;0:39.230;233.3;Edward ROBINSON;;;;DXR;;GF;32.149;31.716;21.036;39.230;
15;1;5;2:02.144;0;;31.895;0;31.667;0;20.542;0;38.040;0;157.5;10:30.248;12:09:36.028;0:31.895;0:31.667;0:20.542;0:38.040;233.3;Edward ROBINSON;;;;DXR;;GF;31.895;31.667;20.542;38.040;
15;1;6;2:01.188;0;;31.292;0;31.662;0;20.340;0;37.894;0;158.7;12:31.436;12:11:37.216;0:31.292;0:31.662;0:20.340;0:37.894;229.3;Edward ROBINSON;;;;DXR;;GF;31.292;31.662;20.340;37.894;
15;1;7;2:00.921;0;;31.205;0;31.640;0;20.172;0;37.904;0;159.1;14:32.357;12:13:38.137;0:31.205;0:31.640;0:20.172;0:37.904;229.3;Edward ROBINSON;;;;DXR;;GF;31.205;31.640;20.172;37.904;
15;1;8;2:00.663;0;;31.133;0;31.428;0;20.189;0;37.913;0;159.4;16:33.020;12:15:38.800;0:31.133;0:31.428;0:20.189;0:37.913;228.8;Edward ROBINSON;;;;DXR;;GF;31.133;31.428;20.189;37.913;
15;1;9;2:00.273;0;;30.868;2;31.284;2;20.184;0;37.937;0;160.0;18:33.293;12:17:39.073;0:30.868;0:31.284;0:20.184;0:37.937;229.8;Edward ROBINSON;;;;DXR;;GF;30.868;31.284;20.184;37.937;
15;1;10;2:00.669;0;;31.115;0;31.418;0;20.250;0;37.886;0;159.4;20:33.962;12:19:39.742;0:31.115;0:31.418;0:20.250;0:37.886;229.3;Edward ROBINSON;;;;DXR;;GF;31.115;31.418;20.250;37.886;
15;1;11;2:00.796;0;;31.095;0;31.513;0;20.242;0;37.946;0;159.3;22:34.758;12:21:40.538;0:31.095;0:31.513;0:20.242;0:37.946;227.8;Edward ROBINSON;;;;DXR;;GF;31.095;31.513;20.242;37.946;
15;1;12;2:00.150;2;;30.956;0;31.331;0;20.162;0;37.701;2;160.1;24:34.908;12:23:40.688;0:30.956;0:31.331;0:20.162;0:37.701;229.8;Edward ROBINSON;;;;DXR;;GF;30.956;31.331;20.162;37.701;
15;1;13;2:00.685;0;;31.134;0;31.580;0;20.082;2;37.889;0;159.4;26:35.593;12:25:41.373;0:31.134;0:31.580;0:20.082;0:37.889;229.8;Edward ROBINSON;;;;DXR;;GF;31.134;31.580;20.082;37.889;
15;1;14;2:00.499;0;;30.966;0;31.316;0;20.182;0;38.035;0;159.7;28:36.092;12:27:41.872;0:30.966;0:31.316;0:20.182;0:38.035;228.8;Edward ROBINSON;;;;DXR;;FF;30.966;31.316;20.182;38.035;
17;1;1;2:13.665;0;;39.880;0;32.690;0;22.072;0;39.023;0;143.9;2:13.665;12:01:19.445;0:39.880;0:32.690;0:22.072;0:39.023;241.1;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;39.880;32.690;22.072;39.023;
17;1;2;2:05.988;0;;33.122;0;33.038;0;21.281;0;38.547;0;152.7;4:19.653;12:03:25.433;0:33.122;0:33.038;0:21.281;0:38.547;237.9;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;33.122;33.038;21.281;38.547;
17;1;3;2:02.846;0;;31.534;0;32.722;0;20.567;0;38.023;0;156.6;6:22.499;12:05:28.279;0:31.534;0:32.722;0:20.567;0:38.023;230.8;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;31.534;32.722;20.567;38.023;
17;1;4;2:00.550;0;;31.021;0;31.591;0;20.263;0;37.675;0;159.6;8:23.049;12:07:28.829;0:31.021;0:31.591;0:20.263;0:37.675;236.8;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;31.021;31.591;20.263;37.675;
17;1;5;2:21.626;0;B;32.752;0;33.106;0;22.173;0;53.595;0;135.8;10:44.675;12:09:50.455;0:32.752;0:33.106;0:22.173;0:53.595;205.7;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;32.752;33.106;22.173;53.595;
17;1;6;2:36.114;0;;1:05.802;0;31.622;0;20.297;0;38.393;0;123.2;13:20.789;12:12:26.569;1:05.802;0:31.622;0:20.297;0:38.393;227.8;Nacho TUÑON;0:00:44.675;R;;Tecnicar by Amtog;;GF;65.802;31.622;20.297;38.393;
17;1;7;2:00.686;0;;31.184;0;31.473;0;20.144;0;37.885;0;159.4;15:21.475;12:14:27.255;0:31.184;0:31.473;0:20.144;0:37.885;228.8;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;31.184;31.473;20.144;37.885;
17;1;8;2:00.216;0;;31.031;0;31.369;0;20.103;0;37.713;0;160.0;17:21.691;12:16:27.471;0:31.031;0:31.369;0:20.103;0:37.713;229.8;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;31.031;31.369;20.103;37.713;
17;1;9;1:59.591;0;;30.785;0;31.211;0;19.935;0;37.660;0;160.9;19:21.282;12:18:27.062;0:30.785;0:31.211;0:19.935;0:37.660;232.8;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;30.785;31.211;19.935;37.660;
17;1;10;1:59.412;0;;30.735;0;31.117;0;19.876;0;37.684;0;161.1;21:20.694;12:20:26.474;0:30.735;0:31.117;0:19.876;0:37.684;229.3;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;30.735;31.117;19.876;37.684;
17;1;11;1:59.449;2;;30.852;0;31.009;2;19.877;0;37.711;0;161.1;23:20.143;12:22:25.923;0:30.852;0:31.009;0:19.877;0:37.711;229.8;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;30.852;31.009;19.877;37.711;
17;1;12;1:59.679;0;;30.828;0;31.270;0;19.932;0;37.649;2;160.8;25:19.822;12:24:25.602;0:30.828;0:31.270;0:19.932;0:37.649;230.3;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;30.828;31.270;19.932;37.649;
17;1;13;1:59.628;0;;30.798;0;31.255;0;19.862;2;37.713;0;160.8;27:19.450;12:26:25.230;0:30.798;0:31.255;0:19.862;0:37.713;231.8;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;30.798;31.255;19.862;37.713;
17;1;14;1:59.570;0;;30.671;2;31.125;0;19.951;0;37.823;0;160.9;29:19.020;12:28:24.800;0:30.671;0:31.125;0:19.951;0:37.823;230.3;Nacho TUÑON;;R;;Tecnicar by Amtog;;FF;30.671;31.125;19.951;37.823;
19;1;1;2:10.865;0;;37.515;0;32.482;0;22.308;0;38.560;0;147.0;2:10.865;12:01:16.645;0:37.515;0:32.482;0:22.308;0:38.560;232.3;Matus RYBA;;;;Griffin Core;;GF;37.515;32.482;22.308;38.560;
19;1;2;2:04.161;0;;33.115;0;32.253;0;20.392;0;38.401;0;154.9;4:15.026;12:03:20.806;0:33.115;0:32.253;0:20.392;0:38.401;230.3;Matus RYBA;;;;Griffin Core;;GF;33.115;32.253;20.392;38.401;
19;1;3;2:01.265;0;;31.825;0;31.367;0;20.174;0;37.899;0;158.6;6:16.291;12:05:22.071;0:31.825;0:31.367;0:20.174;0:37.899;228.3;Matus RYBA;;;;Griffin Core;;GF;31.825;31.367;20.174;37.899;
19;1;4;2:00.416;0;;31.109;0;31.286;0;20.167;0;37.854;0;159.8;8:16.707;12:07:22.487;0:31.109;0:31.286;0:20.167;0:37.854;232.8;Matus RYBA;;;;Griffin Core;;GF;31.109;31.286;20.167;37.854;
19;1;5;2:00.892;0;;31.119;0;31.382;0;20.399;0;37.992;0;159.1;10:17.599;12:09:23.379;0:31.119;0:31.382;0:20.399;0:37.992;237.4;Matus RYBA;;;;Griffin Core;;GF;31.119;31.382;20.399;37.992;
19;1;6;2:03.572;0;;31.272;0;33.678;0;20.519;0;38.103;0;155.7;12:21.171;12:11:26.951;0:31.272;0:33.678;0:20.519;0:38.103;235.8;Matus RYBA;;;;Griffin Core;;GF;31.272;33.678;20.519;38.103;
19;1;7;2:03.050;0;;31.480;0;33.671;0;20.351;0;37.548;0;156.3;14:24.221;12:13:30.001;0:31.480;0:33.671;0:20.351;0:37.548;234.8;Matus RYBA;;;;Griffin Core;;GF;31.480;33.671;20.351;37.548;
19;1;8;2:00.524;0;;31.717;0;31.305;0;20.081;0;37.421;0;159.6;16:24.745;12:15:30.525;0:31.717;0:31.305;0:20.081;0:37.421;232.3;Matus RYBA;;;;Griffin Core;;GF;31.717;31.305;20.081;37.421;
19;1;9;1:59.154;0;;30.679;0;31.212;0;19.967;2;37.296;0;161.5;18:23.899;12:17:29.679;0:30.679;0:31.212;0:19.967;0:37.296;234.8;Matus RYBA;;;;Griffin Core;;GF;30.679;31.212;19.967;37.296;
19;1;10;1:59.612;0;;30.865;0;31.214;0;20.256;0;37.277;2;160.8;20:23.511;12:19:29.291;0:30.865;0:31.214;0:20.256;0:37.277;232.8;Matus RYBA;;;;Griffin Core;;GF;30.865;31.214;20.256;37.277;
19;1;11;1:59.656;0;;30.869;0;31.163;0;20.131;0;37.493;0;160.8;22:23.167;12:21:28.947;0:30.869;0:31.163;0:20.131;0:37.493;234.8;Matus RYBA;;;;Griffin Core;;GF;30.869;31.163;20.131;37.493;
19;1;12;1:59.473;0;;30.976;0;30.909;2;20.123;0;37.465;0;161.0;24:22.640;12:23:28.420;0:30.976;0:30.909;0:20.123;0:37.465;232.8;Matus RYBA;;;;Griffin Core;;GF;30.976;30.909;20.123;37.465;
19;1;13;1:59.057;2;;30.595;0;31.041;0;20.067;0;37.354;0;161.6;26:21.697;12:25:27.477;0:30.595;0:31.041;0:20.067;0:37.354;232.8;Matus RYBA;;;;Griffin Core;;GF;30.595;31.041;20.067;37.354;
19;1;14;1:59.146;0;;30.532;2;31.080;0;20.069;0;37.465;0;161.5;28:20.843;12:27:26.623;0:30.532;0:31.080;0:20.069;0:37.465;234.3;Matus RYBA;;;;Griffin Core;;FF;30.532;31.080;20.069;37.465;
2;1;1;2:07.282;0;;35.013;0;33.583;0;21.090;0;37.596;0;151.1;2:07.282;12:01:13.062;0:35.013;0:33.583;0:21.090;0:37.596;236.8;Vivek KANTHAN;;R;;Campos Racing;;GF;35.013;33.583;21.090;37.596;
2;1;2;2:00.941;0;;31.219;0;31.733;0;20.495;0;37.494;0;159.1;4:08.223;12:03:14.003;0:31.219;0:31.733;0:20.495;0:37.494;235.3;Vivek KANTHAN;;R;;Campos Racing;;GF;31.219;31.733;20.495;37.494;
2;1;3;2:00.028;0;;31.160;0;31.352;0;20.113;0;37.403;0;160.3;6:08.251;12:05:14.031;0:31.160;0:31.352;0:20.113;0:37.403;231.8;Vivek KANTHAN;;R;;Campos Racing;;GF;31.160;31.352;20.113;37.403;
2;1;4;1:59.105;0;;30.709;0;31.214;0;20.053;0;37.129;0;161.5;8:07.356;12:07:13.136;0:30.709;0:31.214;0:20.053;0:37.129;233.3;Vivek KANTHAN;;R;;Campos Racing;;GF;30.709;31.214;20.053;37.129;
2;1;5;1:59.198;0;;30.713;0;31.137;0;20.110;0;37.238;0;161.4;10:06.554;12:09:12.334;0:30.713;0:31.137;0:20.110;0:37.238;234.3;Vivek KANTHAN;;R;;Campos Racing;;GF;30.713;31.137;20.110;37.238;
