NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;
1;1;1;1:44.269;0;;29.165;0;48.257;0;26.847;0;138.3;1:44.269;15:10:20.204;0:29.165;0:48.257;0:26.847;;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;29.165;48.257;26.847;
1;1;2;1:35.731;0;;22.190;0;47.084;0;26.457;0;150.6;3:20.000;15:11:55.935;0:22.190;0:47.084;0:26.457;212.7;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;22.190;47.084;26.457;
1;1;3;1:35.460;0;;22.127;0;47.032;0;26.301;0;151.0;4:55.460;15:13:31.395;0:22.127;0:47.032;0:26.301;212.7;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;22.127;47.032;26.301;
1;1;4;1:35.159;0;;21.969;0;46.786;0;26.404;0;151.5;6:30.619;15:15:06.554;0:21.969;0:46.786;0:26.404;212.7;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;21.969;46.786;26.404;
1;1;5;1:34.939;0;;21.911;0;46.666;0;26.362;0;151.9;8:05.558;15:16:41.493;0:21.911;0:46.666;0:26.362;214.0;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;21.911;46.666;26.362;
1;1;6;1:35.193;0;;22.202;0;46.665;0;26.326;0;151.5;9:40.751;15:18:16.686;0:22.202;0:46.665;0:26.326;213.3;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;22.202;46.665;26.326;
1;1;7;1:34.871;0;;21.922;0;46.582;2;26.367;0;152.0;11:15.622;15:19:51.557;0:21.922;0:46.582;0:26.367;213.3;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;21.922;46.582;26.367;
1;1;8;1:34.834;2;;22.037;0;46.595;0;26.202;0;152.0;12:50.456;15:21:26.391;0:22.037;0:46.595;0:26.202;213.3;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;22.037;46.595;26.202;
1;1;9;1:35.070;0;;21.999;0;46.688;0;26.383;0;151.7;14:25.526;15:23:01.461;0:21.999;0:46.688;0:26.383;213.3;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;21.999;46.688;26.383;
1;1;10;1:34.873;0;;21.905;2;46.586;0;26.382;0;152.0;16:00.399;15:24:36.334;0:21.905;0:46.586;0:26.382;212.0;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;21.905;46.586;26.382;
1;1;11;1:34.988;0;;22.024;0;46.773;0;26.191;2;151.8;17:35.387;15:26:11.322;0:22.024;0:46.773;0:26.191;213.3;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;22.024;46.773;26.191;
1;1;12;1:35.164;0;;22.039;0;46.734;0;26.391;0;151.5;19:10.551;15:27:46.486;0:22.039;0:46.734;0:26.391;212.0;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;22.039;46.734;26.391;
1;1;13;1:35.359;0;;22.241;0;46.755;0;26.363;0;151.2;20:45.910;15:29:21.845;0:22.241;0:46.755;0:26.363;212.0;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;22.241;46.755;26.363;
1;1;14;1:35.209;0;;22.027;0;46.658;0;26.524;0;151.4;22:21.119;15:30:57.054;0:22.027;0:46.658;0:26.524;212.0;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;22.027;46.658;26.524;
1;1;15;1:35.026;0;;21.959;0;46.719;0;26.348;0;151.7;23:56.145;15:32:32.080;0:21.959;0:46.719;0:26.348;212.0;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;21.959;46.719;26.348;
1;1;16;1:35.296;0;;22.102;0;46.760;0;26.434;0;151.3;25:31.441;15:34:07.376;0:22.102;0:46.760;0:26.434;211.4;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;22.102;46.760;26.434;
1;1;17;1:35.100;0;;22.135;0;46.635;0;26.330;0;151.6;27:06.541;15:35:42.476;0:22.135;0:46.635;0:26.330;212.0;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;22.135;46.635;26.330;
1;1;18;1:35.210;0;;21.961;0;46.912;0;26.337;0;151.4;28:41.751;15:37:17.686;0:21.961;0:46.912;0:26.337;212.0;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;21.961;46.912;26.337;
1;1;19;1:34.989;0;;21.944;0;46.683;0;26.362;0;151.8;30:16.740;15:38:52.675;0:21.944;0:46.683;0:26.362;212.0;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;21.944;46.683;26.362;
1;1;20;1:35.251;0;;22.033;0;46.629;0;26.589;0;151.4;31:51.991;15:40:27.926;0:22.033;0:46.629;0:26.589;212.7;Hudson SCHWARTZ;;;;KCL MP Motorsport;;FF;22.033;46.629;26.589;
10;1;1;1:44.468;0;;28.982;0;48.551;0;26.935;0;138.0;1:44.468;15:10:20.403;0:28.982;0:48.551;0:26.935;;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;28.982;48.551;26.935;
10;1;2;1:35.979;0;;22.344;0;47.158;0;26.477;0;150.2;3:20.447;15:11:56.382;0:22.344;0:47.158;0:26.477;214.7;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;22.344;47.158;26.477;
10;1;3;1:35.498;0;;22.124;0;46.967;0;26.407;0;151.0;4:55.945;15:13:31.880;0:22.124;0:46.967;0:26.407;213.3;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;22.124;46.967;26.407;
