NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;
1;1;1;2:12.617;0;;48.597;0;34.093;0;49.927;0;120.1;2:12.617;16:45:27.427;0:48.597;0:34.093;0:49.927;201.1;Hudson SCHWARTZ;;;;KCL MP Motorsport;;SF;48.597;34.093;49.927;
1;1;2;2:38.203;0;;1:01.594;0;43.096;0;53.513;0;100.6;4:50.820;16:48:05.630;1:01.594;0:43.096;0:53.513;169.8;Hudson SCHWARTZ;;;;KCL MP Motorsport;;SF;61.594;43.096;53.513;
1;1;3;2:34.675;0;;59.493;0;41.527;0;53.655;0;102.9;7:25.495;16:50:40.305;0:59.493;0:41.527;0:53.655;165.1;Hudson SCHWARTZ;;;;KCL MP Motorsport;;SF;59.493;41.527;53.655;
1;1;4;2:29.371;0;;1:00.680;0;41.668;0;47.023;0;106.6;9:54.866;16:53:09.676;1:00.680;0:41.668;0:47.023;141.7;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;60.680;41.668;47.023;
1;1;5;1:46.889;0;;41.827;0;29.336;0;35.726;0;149.0;11:41.755;16:54:56.565;0:41.827;0:29.336;0:35.726;203.0;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;41.827;29.336;35.726;
1;1;6;1:45.914;0;;40.499;0;29.732;0;35.683;0;150.3;13:27.669;16:56:42.479;0:40.499;0:29.732;0:35.683;204.2;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;40.499;29.732;35.683;
1;1;7;1:45.438;0;;40.712;0;29.250;0;35.476;0;151.0;15:13.107;16:58:27.917;0:40.712;0:29.250;0:35.476;203.8;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;40.712;29.250;35.476;
1;1;8;1:45.506;0;;40.760;0;29.326;0;35.420;0;150.9;16:58.613;17:00:13.423;0:40.760;0:29.326;0:35.420;202.2;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;40.760;29.326;35.420;
1;1;9;1:45.337;0;;40.426;2;29.404;0;35.507;0;151.2;18:43.950;17:01:58.760;0:40.426;0:29.404;0:35.507;204.9;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;40.426;29.404;35.507;
1;1;10;1:45.408;0;;40.470;0;29.316;0;35.622;0;151.1;20:29.358;17:03:44.168;0:40.470;0:29.316;0:35.622;203.8;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;40.470;29.316;35.622;
1;1;11;1:45.251;0;;40.558;0;29.174;2;35.519;0;151.3;22:14.609;17:05:29.419;0:40.558;0:29.174;0:35.519;203.0;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;40.558;29.174;35.519;
1;1;12;1:45.555;0;;40.554;0;29.420;0;35.581;0;150.8;24:00.164;17:07:14.974;0:40.554;0:29.420;0:35.581;201.1;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;40.554;29.420;35.581;
1;1;13;1:45.150;2;;40.528;0;29.277;0;35.345;2;151.4;25:45.314;17:09:00.124;0:40.528;0:29.277;0:35.345;202.6;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;40.528;29.277;35.345;
1;1;14;1:45.809;0;;40.817;0;29.452;0;35.540;0;150.5;27:31.123;17:10:45.933;0:40.817;0:29.452;0:35.540;201.5;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;40.817;29.452;35.540;
1;1;15;1:46.173;0;;40.635;0;29.904;0;35.634;0;150.0;29:17.296;17:12:32.106;0:40.635;0:29.904;0:35.634;205.3;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;40.635;29.904;35.634;
1;1;16;1:45.577;0;;40.738;0;29.344;0;35.495;0;150.8;31:02.873;17:14:17.683;0:40.738;0:29.344;0:35.495;201.5;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;40.738;29.344;35.495;
1;1;17;1:45.799;0;;40.781;0;29.410;0;35.608;0;150.5;32:48.672;17:16:03.482;0:40.781;0:29.410;0:35.608;201.1;Hudson SCHWARTZ;;;;KCL MP Motorsport;;FF;40.781;29.410;35.608;
11;1;1;2:04.250;0;;48.029;0;30.355;0;45.866;0;128.2;2:04.250;16:45:19.060;0:48.029;0:30.355;0:45.866;191.8;Reno FRANCOT;;;;KCL MP Motorsport;;SF;48.029;30.355;45.866;
11;1;2;2:39.291;0;;1:03.794;0;43.751;0;51.746;0;100.0;4:43.541;16:47:58.351;1:03.794;0:43.751;0:51.746;136.5;Reno FRANCOT;;;;KCL MP Motorsport;;SF;63.794;43.751;51.746;
11;1;3;2:35.666;0;;59.855;0;43.460;0;52.351;0;102.3;7:19.207;16:50:34.017;0:59.855;0:43.460;0:52.351;125.1;Reno FRANCOT;;;;KCL MP Motorsport;;SF;59.855;43.460;52.351;
11;1;4;2:33.007;0;;1:00.381;0;43.681;0;48.945;0;104.1;9:52.214;16:53:07.024;1:00.381;0:43.681;0:48.945;161.2;Reno FRANCOT;;;;KCL MP Motorsport;;GF;60.381;43.681;48.945;
11;1;5;1:46.633;0;;41.396;0;29.622;0;35.615;0;149.3;11:38.847;16:54:53.657;0:41.396;0:29.622;0:35.615;203.4;Reno FRANCOT;;;;KCL MP Motorsport;;GF;41.396;29.622;35.615;
11;1;6;1:45.922;0;;40.744;0;29.702;0;35.476;0;150.3;13:24.769;16:56:39.579;0:40.744;0:29.702;0:35.476;203.0;Reno FRANCOT;;;;KCL MP Motorsport;;GF;40.744;29.702;35.476;
11;1;7;1:45.695;0;;40.497;0;29.704;0;35.494;0;150.6;15:10.464;16:58:25.274;0:40.497;0:29.704;0:35.494;206.5;Reno FRANCOT;;;;KCL MP Motorsport;;GF;40.497;29.704;35.494;
11;1;8;1:45.169;0;;40.518;0;29.308;0;35.343;0;151.4;16:55.633;17:00:10.443;0:40.518;0:29.308;0:35.343;203.8;Reno FRANCOT;;;;KCL MP Motorsport;;GF;40.518;29.308;35.343;
11;1;9;1:44.938;2;;40.502;0;29.219;0;35.217;2;151.7;18:40.571;17:01:55.381;0:40.502;0:29.219;0:35.217;203.4;Reno FRANCOT;;;;KCL MP Motorsport;;GF;40.502;29.219;35.217;
11;1;10;1:45.108;0;;40.413;0;29.271;0;35.424;0;151.5;20:25.679;17:03:40.489;0:40.413;0:29.271;0:35.424;203.8;Reno FRANCOT;;;;KCL MP Motorsport;;GF;40.413;29.271;35.424;
11;1;11;1:44.942;0;;40.401;2;29.205;2;35.336;0;151.7;22:10.621;17:05:25.431;0:40.401;0:29.205;0:35.336;203.8;Reno FRANCOT;;;;KCL MP Motorsport;;GF;40.401;29.205;35.336;
11;1;12;1:45.167;0;;40.454;0;29.380;0;35.333;0;151.4;23:55.788;17:07:10.598;0:40.454;0:29.380;0:35.333;203.0;Reno FRANCOT;;;;KCL MP Motorsport;;GF;40.454;29.380;35.333;
