Nr;Driver;Team;TL_Nr;Camera;Lap;Time;Total_Infractions;TL_After;TL_PREVIOUS
1;Hudson SCHWARTZ;KCL MP Motorsport;1;Turn 1;14;15:19:58.564;1;no;no
2;Vivek KANTHAN;Campos Racing;1;Turn 2;5;15:05:42.334;1;no;no
5;Miguel COSTA;Campos Racing;1;Turn 4;2;15:01:09.274;2;no;no
5;Miguel COSTA;Campos Racing;2;Turn 11;2;15:01:48.085;2;no;no
6;Aleix PIÑERA;T-Code by Amtog;1;Turn 2;3;15:02:45.822;7;no;no
6;Aleix PIÑERA;T-Code by Amtog;2;Turn 6;3;15:03:08.509;7;no;no
6;Aleix PIÑERA;T-Code by Amtog;3;Turn 1;7;15:09:04.808;7;no;no
6;Aleix PIÑERA;T-Code by Amtog;4;Turn 6;7;15:09:36.889;7;no;no
6;Aleix PIÑERA;T-Code by Amtog;5;Turn 6;10;15:14:26.446;7;no;no
6;Aleix PIÑERA;T-Code by Amtog;6;Turn 6;13;15:19:19.041;7;no;no
6;Aleix PIÑERA;T-Code by Amtog;7;Turn 6;15;15:22:33.229;7;no;no
9;René LAMMERS;MP Motorsport;1;Turn 2;10;15:13:33.994;4;no;no
9;René LAMMERS;MP Motorsport;2;Turn 1;12;15:16:33.805;4;no;no
9;René LAMMERS;MP Motorsport;3;Turn 4;13;15:18:27.292;4;no;no
9;René LAMMERS;MP Motorsport;4;Turn 4;17;15:24:47.032;4;no;no
10;Niklas SCHAUFLER;KCL MP Motorsport;1;Turn 14;2;15:02:15.306;6;yes;no
10;Niklas SCHAUFLER;KCL MP Motorsport;2;Turn 6;3;15:03:06.034;6;no;no
10;Niklas SCHAUFLER;KCL MP Motorsport;3;Turn 2;12;15:17:15.559;6;no;no
10;Niklas SCHAUFLER;KCL MP Motorsport;4;Turn 14;12;15:18:26.193;6;yes;no
10;Niklas SCHAUFLER;KCL MP Motorsport;5;Turn 2;18;15:27:00.008;6;no;no
10;Niklas SCHAUFLER;KCL MP Motorsport;6;Turn 2;19;15:28:35.665;6;no;no
11;Reno FRANCOT;KCL MP Motorsport;1;Turn 4;9;15:12:09.070;3;no;no
11;Reno FRANCOT;KCL MP Motorsport;2;Turn 4;10;15:13:44.902;3;no;no
11;Reno FRANCOT;KCL MP Motorsport;3;Turn 4;19;15:28:00.430;3;no;no
12;Philippe Armand KARRAS;G4 Racing;1;Turn 2;3;15:02:41.483;6;no;no
12;Philippe Armand KARRAS;G4 Racing;2;Turn 4;4;15:04:28.620;6;no;no
12;Philippe Armand KARRAS;G4 Racing;3;Turn 6;4;15:04:41.365;6;no;no
12;Philippe Armand KARRAS;G4 Racing;4;Turn 4;6;15:07:40.741;6;no;no
12;Philippe Armand KARRAS;G4 Racing;5;Turn 2;9;15:12:21.463;6;no;no
12;Philippe Armand KARRAS;G4 Racing;6;Turn 1;9;15:12:12.397;6;no;no
15;Ricardo BAPTISTA;DXR;1;Turn 11;2;15:02:08.013;6;no;no
15;Ricardo BAPTISTA;DXR;2;Turn 11;4;15:05:22.208;6;no;no
15;Ricardo BAPTISTA;DXR;3;Turn 11;6;15:08:35.543;6;no;no
15;Ricardo BAPTISTA;DXR;4;Turn 4;13;15:19:13.770;6;no;no
15;Ricardo BAPTISTA;DXR;5;Turn 11;14;15:21:29.077;6;no;no
15;Ricardo BAPTISTA;DXR;6;Turn 11;15;15:23:05.877;6;no;no
17;Nacho TUÑON;Tecnicar by Amtog;1;Turn 6;4;15:04:34.625;4;no;no
17;Nacho TUÑON;Tecnicar by Amtog;2;Turn 6;5;15:06:10.155;4;no;no
