NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; S4; S4_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;S4_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;S4_SECONDS;
10;1;2;1:51.405;0;;28.355;0;24.606;0;31.828;0;26.616;0;139.4;6:18.035;12:56:18.035;0:28.355;0:24.606;0:31.828;0:26.616;197.3;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;28.355;24.606;31.828;26.616;
10;1;3;4:13.482;0;B;26.837;0;26.733;0;49.630;0;2:30.282;0;61.3;10:31.517;13:00:31.517;0:26.837;0:26.733;0:49.630;2:30.282;213.8;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;26.837;26.733;49.630;150.282;
10;1;4;2:03.637;0;;36.069;0;24.147;0;36.321;0;27.100;0;125.6;12:35.154;13:02:35.154;0:36.069;0:24.147;0:36.321;0:27.100;151.4;Niklas SCHAUFLER;0:02:00.363;R;A;KCL MP Motorsport;;GF;36.069;24.147;36.321;27.100;
10;1;5;1:48.344;0;;26.688;0;23.213;0;31.062;0;27.381;0;143.3;14:23.498;13:04:23.498;0:26.688;0:23.213;0:31.062;0:27.381;216.0;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;26.688;23.213;31.062;27.381;
10;1;6;1:46.818;0;;26.647;0;23.102;0;30.584;0;26.485;0;145.4;16:10.316;13:06:10.316;0:26.647;0:23.102;0:30.584;0:26.485;214.9;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;26.647;23.102;30.584;26.485;
10;1;7;1:46.869;0;;26.588;0;23.145;0;30.646;0;26.490;0;145.3;17:57.185;13:07:57.185;0:26.588;0:23.145;0:30.646;0:26.490;214.9;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;26.588;23.145;30.646;26.490;
10;1;8;1:46.797;2;;26.670;0;23.032;2;30.670;0;26.425;2;145.4;19:43.982;13:09:43.982;0:26.670;0:23.032;0:30.670;0:26.425;214.9;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;26.670;23.032;30.670;26.425;
10;1;9;1:46.928;0;;26.554;0;23.225;0;30.512;2;26.637;0;145.2;21:30.910;13:11:30.910;0:26.554;0:23.225;0:30.512;0:26.637;216.0;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;26.554;23.225;30.512;26.637;
10;1;10;1:46.971;0;;26.525;2;23.178;0;30.608;0;26.660;0;145.1;23:17.881;13:13:17.881;0:26.525;0:23.178;0:30.608;0:26.660;216.0;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;FF;26.525;23.178;30.608;26.660;
11;1;1;5:04.890;0;;3:39.430;0;25.457;0;32.715;0;27.288;0;50.9;5:04.890;12:55:04.890;3:39.430;0:25.457;0:32.715;0:27.288;164.2;Reno FRANCOT;0:03:05.373;;A;KCL MP Motorsport;;GF;219.430;25.457;32.715;27.288;
11;1;2;1:49.870;0;;28.281;0;23.857;0;31.239;0;26.493;0;141.3;6:54.760;12:56:54.760;0:28.281;0:23.857;0:31.239;0:26.493;195.4;Reno FRANCOT;;;A;KCL MP Motorsport;;RF;28.281;23.857;31.239;26.493;
11;1;3;3:09.091;0;B;28.698;0;27.485;0;38.253;0;1:34.655;0;82.1;10:03.851;13:00:03.851;0:28.698;0:27.485;0:38.253;1:34.655;217.1;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;28.698;27.485;38.253;94.655;
11;1;4;2:12.234;0;B;33.655;0;23.993;0;31.599;0;42.987;0;117.4;12:16.085;13:02:16.085;0:33.655;0:23.993;0:31.599;0:42.987;164.8;Reno FRANCOT;0:01:09.949;;A;KCL MP Motorsport;;GF;33.655;23.993;31.599;42.987;
11;1;5;1:54.922;0;;32.119;0;23.497;0;31.153;0;28.153;0;135.1;14:11.007;13:04:11.007;0:32.119;0:23.497;0:31.153;0:28.153;170.3;Reno FRANCOT;0:00:23.455;;A;KCL MP Motorsport;;GF;32.119;23.497;31.153;28.153;
11;1;6;1:46.464;0;;26.615;0;23.017;0;30.583;0;26.249;2;145.8;15:57.471;13:05:57.471;0:26.615;0:23.017;0:30.583;0:26.249;209.4;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;26.615;23.017;30.583;26.249;
11;1;7;1:46.217;0;;26.495;0;23.057;0;30.399;2;26.266;0;146.2;17:43.688;13:07:43.688;0:26.495;0:23.057;0:30.399;0:26.266;213.8;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;26.495;23.057;30.399;26.266;
11;1;8;1:46.175;2;;26.485;0;22.987;2;30.423;0;26.280;0;146.2;19:29.863;13:09:29.863;0:26.485;0:22.987;0:30.423;0:26.280;216.0;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;26.485;22.987;30.423;26.280;
11;1;9;1:46.433;0;;26.459;2;23.185;0;30.427;0;26.362;0;145.9;21:16.296;13:11:16.296;0:26.459;0:23.185;0:30.427;0:26.362;217.1;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;26.459;23.185;30.427;26.362;
11;1;10;1:46.532;0;;26.491;0;23.089;0;30.573;0;26.379;0;145.7;23:02.828;13:13:02.828;0:26.491;0:23.089;0:30.573;0:26.379;216.0;Reno FRANCOT;;;A;KCL MP Motorsport;;FF;26.491;23.089;30.573;26.379;
17;1;1;2:04.731;0;;38.673;0;25.976;0;32.595;0;27.487;0;124.5;2:04.731;12:52:04.731;0:38.673;0:25.976;0:32.595;0:27.487;155.5;Nacho TUÑON;0:00:03.922;R;B;Tecnicar by Amtog;;GF;38.673;25.976;32.595;27.487;
17;1;2;1:55.429;0;;29.028;0;25.351;0;32.616;0;28.434;0;134.5;4:00.160;12:54:00.160;0:29.028;0:25.351;0:32.616;0:28.434;212.6;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;29.028;25.351;32.616;28.434;
17;1;3;1:51.773;0;;27.082;0;24.695;0;33.265;0;26.731;0;138.9;5:51.933;12:55:51.933;0:27.082;0:24.695;0:33.265;0:26.731;216.0;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;27.082;24.695;33.265;26.731;
17;1;4;4:02.610;0;B;26.854;0;23.552;0;32.013;0;2:40.191;0;64.0;9:54.543;12:59:54.543;0:26.854;0:23.552;0:32.013;2:40.191;218.3;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;26.854;23.552;32.013;160.191;
17;1;5;1:59.067;0;;34.727;0;24.218;0;33.194;0;26.928;0;130.4;11:53.610;13:01:53.610;0:34.727;0:24.218;0:33.194;0:26.928;166.2;Nacho TUÑON;0:02:10.669;R;B;Tecnicar by Amtog;;GF;34.727;24.218;33.194;26.928;
17;1;6;1:47.634;0;;26.737;0;23.318;0;30.908;0;26.671;0;144.3;13:41.244;13:03:41.244;0:26.737;0:23.318;0:30.908;0:26.671;220.6;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;26.737;23.318;30.908;26.671;
17;1;7;1:47.401;0;;26.667;0;23.341;0;30.885;0;26.508;0;144.6;15:28.645;13:05:28.645;0:26.667;0:23.341;0:30.885;0:26.508;216.0;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;26.667;23.341;30.885;26.508;
17;1;8;1:47.236;0;;26.734;0;23.251;0;30.791;0;26.460;2;144.8;17:15.881;13:07:15.881;0:26.734;0:23.251;0:30.791;0:26.460;213.8;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;26.734;23.251;30.791;26.460;
17;1;9;1:47.109;2;;26.633;0;23.182;2;30.775;0;26.519;0;145.0;19:02.990;13:09:02.990;0:26.633;0:23.182;0:30.775;0:26.519;213.8;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;26.633;23.182;30.775;26.519;
17;1;10;1:47.340;0;;26.527;2;23.369;0;30.889;0;26.555;0;144.7;20:50.330;13:10:50.330;0:26.527;0:23.369;0:30.889;0:26.555;217.1;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;26.527;23.369;30.889;26.555;
17;1;11;1:47.293;0;;26.615;0;23.305;0;30.634;2;26.739;0;144.7;22:37.623;13:12:37.623;0:26.615;0:23.305;0:30.634;0:26.739;217.1;Nacho TUÑON;;R;B;Tecnicar by Amtog;;FF;26.615;23.305;30.634;26.739;
19;1;1;3:59.564;0;;2:33.336;0;24.721;0;32.730;0;28.777;0;64.8;3:59.564;12:53:59.564;2:33.336;0:24.721;0:32.730;0:28.777;;Matus RYBA;0:01:59.119;;B;Griffin Core;;GF;153.336;24.721;32.730;28.777;
19;1;2;1:51.130;0;;27.009;0;24.783;0;32.770;0;26.568;0;139.7;5:50.694;12:55:50.694;0:27.009;0:24.783;0:32.770;0:26.568;220.6;Matus RYBA;;;B;Griffin Core;;GF;27.009;24.783;32.770;26.568;
19;1;3;3:51.590;0;B;26.669;0;23.257;0;32.601;0;2:29.063;0;67.0;9:42.284;12:59:42.284;0:26.669;0:23.257;0:32.601;2:29.063;208.3;Matus RYBA;;;B;Griffin Core;;GF;26.669;23.257;32.601;149.063;
19;1;4;1:57.707;0;;36.167;0;23.499;0;31.280;0;26.761;0;131.9;11:39.991;13:01:39.991;0:36.167;0:23.499;0:31.280;0:26.761;;Matus RYBA;0:01:59.778;;B;Griffin Core;;GF;36.167;23.499;31.280;26.761;
19;1;5;1:47.115;0;;26.662;0;23.185;0;30.767;0;26.501;0;145.0;13:27.106;13:03:27.106;0:26.662;0:23.185;0:30.767;0:26.501;219.5;Matus RYBA;;;B;Griffin Core;;GF;26.662;23.185;30.767;26.501;
19;1;6;1:46.627;0;;26.498;0;23.153;0;30.602;0;26.374;0;145.6;15:13.733;13:05:13.733;0:26.498;0:23.153;0:30.602;0:26.374;221.8;Matus RYBA;;;B;Griffin Core;;GF;26.498;23.153;30.602;26.374;
19;1;7;1:46.507;0;;26.487;2;23.151;0;30.428;0;26.441;0;145.8;17:00.240;13:07:00.240;0:26.487;0:23.151;0:30.428;0:26.441;221.8;Matus RYBA;;;B;Griffin Core;;GF;26.487;23.151;30.428;26.441;
19;1;8;1:46.611;0;;26.554;0;23.159;0;30.527;0;26.371;2;145.6;18:46.851;13:08:46.851;0:26.554;0:23.159;0:30.527;0:26.371;221.8;Matus RYBA;;;B;Griffin Core;;GF;26.554;23.159;30.527;26.371;
19;1;9;1:46.638;0;;26.553;0;23.080;0;30.624;0;26.381;0;145.6;20:33.489;13:10:33.489;0:26.553;0:23.080;0:30.624;0:26.381;;Matus RYBA;;;B;Griffin Core;;GF;26.553;23.080;30.624;26.381;
19;1;10;1:46.281;2;;26.500;0;23.041;2;30.360;2;26.380;0;146.1;22:19.770;13:12:19.770;0:26.500;0:23.041;0:30.360;0:26.380;221.8;Matus RYBA;;;B;Griffin Core;;GF;26.500;23.041;30.360;26.380;
2;1;1;3:42.478;0;;2:17.967;0;25.104;0;32.167;0;27.240;0;69.8;3:42.478;12:53:42.478;2:17.967;0:25.104;0:32.167;0:27.240;164.2;Vivek KANTHAN;0:01:44.693;R;B;Campos Racing;;GF;137.967;25.104;32.167;27.240;
2;1;2;1:54.695;0;;27.789;0;24.501;0;34.259;0;28.146;0;135.4;5:37.173;12:55:37.173;0:27.789;0:24.501;0:34.259;0:28.146;206.2;Vivek KANTHAN;;R;B;Campos Racing;;GF;27.789;24.501;34.259;28.146;
2;1;3;4:03.624;0;B;26.785;0;23.424;0;37.087;0;2:36.328;0;63.7;9:40.797;12:59:40.797;0:26.785;0:23.424;0:37.087;2:36.328;217.1;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.785;23.424;37.087;156.328;
2;1;4;1:57.469;0;;35.696;0;23.910;0;31.121;0;26.742;0;132.2;11:38.266;13:01:38.266;0:35.696;0:23.910;0:31.121;0:26.742;161.6;Vivek KANTHAN;0:02:07.029;R;B;Campos Racing;;GF;35.696;23.910;31.121;26.742;
2;1;5;1:46.812;0;;26.719;0;23.160;0;30.534;0;26.399;0;145.4;13:25.078;13:03:25.078;0:26.719;0:23.160;0:30.534;0:26.399;217.1;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.719;23.160;30.534;26.399;
2;1;6;1:46.346;0;;26.465;0;23.062;0;30.540;0;26.279;2;146.0;15:11.424;13:05:11.424;0:26.465;0:23.062;0:30.540;0:26.279;219.5;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.465;23.062;30.540;26.279;
2;1;7;1:46.368;0;;26.542;0;22.999;0;30.463;0;26.364;0;146.0;16:57.792;13:06:57.792;0:26.542;0:22.999;0:30.463;0:26.364;218.3;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.542;22.999;30.463;26.364;
2;1;8;1:46.300;0;;26.491;0;22.950;0;30.562;0;26.297;0;146.1;18:44.092;13:08:44.092;0:26.491;0:22.950;0:30.562;0:26.297;216.0;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.491;22.950;30.562;26.297;
2;1;9;1:46.126;2;;26.432;0;22.962;3;30.447;2;26.285;0;146.3;20:30.218;13:10:30.218;0:26.432;0:22.962;0:30.447;0:26.285;217.1;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.432;22.962;30.447;26.285;
2;1;10;1:46.262;0;;26.421;0;23.046;0;30.480;0;26.315;0;146.1;22:16.480;13:12:16.480;0:26.421;0:23.046;0:30.480;0:26.315;218.3;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.421;23.046;30.480;26.315;
2;1;11;1:46.478;0;;26.396;2;23.139;0;30.589;0;26.354;0;145.8;24:02.958;13:14:02.958;0:26.396;0:23.139;0:30.589;0:26.354;219.5;Vivek KANTHAN;;R;B;Campos Racing;;FF;26.396;23.139;30.589;26.354;
22;1;1;4:24.165;0;;2:55.811;0;26.418;0;33.979;0;27.957;0;58.8;4:24.165;12:54:24.165;2:55.811;0:26.418;0:33.979;0:27.957;162.2;Juan COTA;0:02:21.146;;A;MP Motorsport;;GF;175.811;26.418;33.979;27.957;
22;1;2;1:50.332;0;;27.854;0;24.100;0;31.752;0;26.626;0;140.7;6:14.497;12:56:14.497;0:27.854;0:24.100;0:31.752;0:26.626;208.3;Juan COTA;;;A;MP Motorsport;;GF;27.854;24.100;31.752;26.626;
22;1;3;4:10.065;0;B;26.665;0;26.616;0;49.558;0;2:27.226;0;62.1;10:24.562;13:00:24.562;0:26.665;0:26.616;0:49.558;2:27.226;213.8;Juan COTA;;;A;MP Motorsport;;GF;26.665;26.616;49.558;147.226;
22;1;4;2:05.038;0;;41.052;0;24.424;0;32.746;0;26.816;0;124.2;12:29.600;13:02:29.600;0:41.052;0:24.424;0:32.746;0:26.816;144.0;Juan COTA;0:02:00.608;;A;MP Motorsport;;GF;41.052;24.424;32.746;26.816;
22;1;5;1:46.640;0;;26.657;0;23.184;0;30.473;0;26.326;0;145.6;14:16.240;13:04:16.240;0:26.657;0:23.184;0:30.473;0:26.326;217.1;Juan COTA;;;A;MP Motorsport;;GF;26.657;23.184;30.473;26.326;
22;1;6;1:46.256;0;;26.515;0;22.993;0;30.483;0;26.265;0;146.1;16:02.496;13:06:02.496;0:26.515;0:22.993;0:30.483;0:26.265;218.3;Juan COTA;;;A;MP Motorsport;;GF;26.515;22.993;30.483;26.265;
22;1;7;1:46.220;0;;26.536;0;22.979;0;30.448;0;26.257;2;146.2;17:48.716;13:07:48.716;0:26.536;0:22.979;0:30.448;0:26.257;218.3;Juan COTA;;;A;MP Motorsport;;GF;26.536;22.979;30.448;26.257;
22;1;8;1:46.131;2;;26.426;2;22.978;2;30.391;2;26.336;0;146.3;19:34.847;13:09:34.847;0:26.426;0:22.978;0:30.391;0:26.336;217.1;Juan COTA;;;A;MP Motorsport;;GF;26.426;22.978;30.391;26.336;
22;1;9;1:46.331;0;;26.427;0;23.062;0;30.481;0;26.361;0;146.0;21:21.178;13:11:21.178;0:26.427;0:23.062;0:30.481;0:26.361;213.8;Juan COTA;;;A;MP Motorsport;;GF;26.427;23.062;30.481;26.361;
22;1;10;1:46.587;0;;26.509;0;23.139;0;30.495;0;26.444;0;145.7;23:07.765;13:13:07.765;0:26.509;0:23.139;0:30.495;0:26.444;216.0;Juan COTA;;;A;MP Motorsport;;FF;26.509;23.139;30.495;26.444;
23;1;1;3:37.271;0;;2:10.098;0;25.582;0;32.981;0;28.610;0;71.5;3:37.271;12:53:37.271;2:10.098;0:25.582;0:32.981;0:28.610;;Jan PRZYROWSKI;0:01:36.900;;B;Griffin Core;;GF;130.098;25.582;32.981;28.610;
23;1;2;1:55.309;0;;30.254;0;24.746;0;32.800;0;27.509;0;134.7;5:32.580;12:55:32.580;0:30.254;0:24.746;0:32.800;0:27.509;173.9;Jan PRZYROWSKI;;;B;Griffin Core;;GF;30.254;24.746;32.800;27.509;
23;1;3;4:02.539;0;B;26.808;0;23.222;0;30.838;0;2:41.671;0;64.0;9:35.119;12:59:35.119;0:26.808;0:23.222;0:30.838;2:41.671;216.0;Jan PRZYROWSKI;;;B;Griffin Core;;GF;26.808;23.222;30.838;161.671;
23;1;4;1:56.469;0;;33.695;0;25.238;0;31.078;0;26.458;0;133.3;11:31.588;13:01:31.588;0:33.695;0:25.238;0:31.078;0:26.458;;Jan PRZYROWSKI;0:02:20.201;;B;Griffin Core;;GF;33.695;25.238;31.078;26.458;
23;1;5;1:46.700;0;;26.686;0;23.087;0;30.646;0;26.281;0;145.5;13:18.288;13:03:18.288;0:26.686;0:23.087;0:30.646;0:26.281;220.6;Jan PRZYROWSKI;;;B;Griffin Core;;GF;26.686;23.087;30.646;26.281;
23;1;6;1:46.164;0;;26.441;0;23.018;0;30.460;0;26.245;0;146.3;15:04.452;13:05:04.452;0:26.441;0:23.018;0:30.460;0:26.245;217.1;Jan PRZYROWSKI;;;B;Griffin Core;;GF;26.441;23.018;30.460;26.245;
23;1;7;1:46.164;0;;26.506;0;22.974;2;30.467;0;26.217;2;146.3;16:50.616;13:06:50.616;0:26.506;0:22.974;0:30.467;0:26.217;218.3;Jan PRZYROWSKI;;;B;Griffin Core;;GF;26.506;22.974;30.467;26.217;
23;1;8;1:46.114;2;;26.407;0;23.015;0;30.439;0;26.253;0;146.3;18:36.730;13:08:36.730;0:26.407;0:23.015;0:30.439;0:26.253;216.0;Jan PRZYROWSKI;;;B;Griffin Core;;GF;26.407;23.015;30.439;26.253;
23;1;9;1:46.173;0;;26.387;0;23.060;0;30.443;0;26.283;0;146.2;20:22.903;13:10:22.903;0:26.387;0:23.060;0:30.443;0:26.283;217.1;Jan PRZYROWSKI;;;B;Griffin Core;;GF;26.387;23.060;30.443;26.283;
23;1;10;1:46.202;0;;26.442;0;23.062;0;30.398;2;26.300;0;146.2;22:09.105;13:12:09.105;0:26.442;0:23.062;0:30.398;0:26.300;220.6;Jan PRZYROWSKI;;;B;Griffin Core;;GF;26.442;23.062;30.398;26.300;
23;1;11;1:46.271;0;;26.369;2;23.133;0;30.468;0;26.301;0;146.1;23:55.376;13:13:55.376;0:26.369;0:23.133;0:30.468;0:26.301;220.6;Jan PRZYROWSKI;;;B;Griffin Core;;FF;26.369;23.133;30.468;26.301;
24;1;1;2:54.013;0;B;56.578;0;27.922;0;36.328;0;53.185;0;89.2;2:54.013;12:52:54.013;0:56.578;0:27.922;0:36.328;0:53.185;;Kyuho LEE;0:00:17.886;R;B;Rodin Motorsport;;GF;56.578;27.922;36.328;53.185;
24;1;2;1:59.877;0;;34.769;0;25.464;0;32.620;0;27.024;0;129.5;4:53.890;12:54:53.890;0:34.769;0:25.464;0:32.620;0:27.024;;Kyuho LEE;0:00:28.811;R;B;Rodin Motorsport;;GF;34.769;25.464;32.620;27.024;
24;1;3;1:48.633;0;;27.125;0;23.654;0;31.309;0;26.545;0;142.9;6:42.523;12:56:42.523;0:27.125;0:23.654;0:31.309;0:26.545;217.1;Kyuho LEE;;R;B;Rodin Motorsport;;GF;27.125;23.654;31.309;26.545;
24;1;4;3:08.126;0;B;30.191;0;29.657;0;39.633;0;1:28.645;0;82.5;9:50.649;12:59:50.649;0:30.191;0:29.657;0:39.633;1:28.645;217.1;Kyuho LEE;;R;B;Rodin Motorsport;;GF;30.191;29.657;39.633;88.645;
24;1;5;1:57.729;0;;35.584;0;24.062;0;31.376;0;26.707;0;131.9;11:48.378;13:01:48.378;0:35.584;0:24.062;0:31.376;0:26.707;;Kyuho LEE;0:01:04.699;R;B;Rodin Motorsport;;GF;35.584;24.062;31.376;26.707;
24;1;6;1:47.492;0;;26.887;0;23.261;0;30.894;0;26.450;0;144.4;13:35.870;13:03:35.870;0:26.887;0:23.261;0:30.894;0:26.450;219.5;Kyuho LEE;;R;B;Rodin Motorsport;;GF;26.887;23.261;30.894;26.450;
24;1;7;1:47.377;0;;26.898;0;23.399;0;30.734;0;26.346;2;144.6;15:23.247;13:05:23.247;0:26.898;0:23.399;0:30.734;0:26.346;220.6;Kyuho LEE;;R;B;Rodin Motorsport;;GF;26.898;23.399;30.734;26.346;
24;1;8;1:46.998;0;;26.763;0;23.245;2;30.707;2;26.283;0;145.1;17:10.245;13:07:10.245;0:26.763;0:23.245;0:30.707;0:26.283;218.3;Kyuho LEE;;R;B;Rodin Motorsport;;GF;26.763;23.245;30.707;26.283;
24;1;9;1:47.287;2;;26.692;2;23.301;0;30.830;0;26.464;0;144.7;18:57.532;13:08:57.532;0:26.692;0:23.301;0:30.830;0:26.464;220.6;Kyuho LEE;;R;B;Rodin Motorsport;;GF;26.692;23.301;30.830;26.464;
24;1;10;1:47.365;0;;26.813;0;23.183;0;30.905;0;26.464;0;144.6;20:44.897;13:10:44.897;0:26.813;0:23.183;0:30.905;0:26.464;218.3;Kyuho LEE;;R;B;Rodin Motorsport;;GF;26.813;23.183;30.905;26.464;
24;1;11;1:47.450;0;;26.843;0;23.309;0;30.719;0;26.579;0;144.5;22:32.347;13:12:32.347;0:26.843;0:23.309;0:30.719;0:26.579;219.5;Kyuho LEE;;R;B;Rodin Motorsport;;FF;26.843;23.309;30.719;26.579;
25;1;1;3:07.194;0;;1:43.190;0;24.775;0;32.038;0;27.191;0;82.9;3:07.194;12:53:07.194;1:43.190;0:24.775;0:32.038;0:27.191;;Francisco MONARCA;0:01:11.102;R;A;Monlau Motorsport;;GF;103.190;24.775;32.038;27.191;
25;1;2;1:50.077;0;;27.855;0;24.009;0;31.348;0;26.865;0;141.1;4:57.271;12:54:57.271;0:27.855;0:24.009;0:31.348;0:26.865;;Francisco MONARCA;;R;A;Monlau Motorsport;;GF;27.855;24.009;31.348;26.865;
25;1;3;1:47.446;0;;26.754;0;23.382;0;31.023;0;26.287;0;144.5;6:44.717;12:56:44.717;0:26.754;0:23.382;0:31.023;0:26.287;;Francisco MONARCA;;R;A;Monlau Motorsport;;GF;26.754;23.382;31.023;26.287;
25;1;4;3:13.034;0;B;29.421;0;29.770;0;39.913;0;1:33.930;0;80.4;9:57.751;12:59:57.751;0:29.421;0:29.770;0:39.913;1:33.930;;Francisco MONARCA;;R;A;Monlau Motorsport;;GF;29.421;29.770;39.913;93.930;
25;1;5;1:56.129;0;;33.358;0;23.560;0;32.233;0;26.978;0;133.7;11:53.880;13:01:53.880;0:33.358;0:23.560;0:32.233;0:26.978;;Francisco MONARCA;0:01:07.017;R;A;Monlau Motorsport;;GF;33.358;23.560;32.233;26.978;
25;1;6;2:02.248;0;;31.215;0;27.558;0;36.492;0;26.983;0;127.0;13:56.128;13:03:56.128;0:31.215;0:27.558;0:36.492;0:26.983;;Francisco MONARCA;;R;A;Monlau Motorsport;;GF;31.215;27.558;36.492;26.983;
25;1;7;1:47.623;0;;26.997;0;23.410;0;30.828;0;26.388;0;144.3;15:43.751;13:05:43.751;0:26.997;0:23.410;0:30.828;0:26.388;;Francisco MONARCA;;R;A;Monlau Motorsport;;GF;26.997;23.410;30.828;26.388;
