NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;
1;1;1;1:54.710;0;;39.502;0;43.839;0;31.369;0;142.1;1:54.710;16:35:55.751;0:39.502;0:43.839;0:31.369;;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;39.502;43.839;31.369;
1;1;2;2:04.200;0;;37.316;0;43.967;0;42.917;0;135.0;3:58.910;16:37:59.951;0:37.316;0:43.967;0:42.917;235.3;Hudson SCHWARTZ;;;;KCL MP Motorsport;;SF;37.316;43.967;42.917;
1;1;3;2:49.667;0;;56.042;0;1:06.815;0;46.810;0;98.8;6:48.577;16:40:49.618;0:56.042;1:06.815;0:46.810;182.1;Hudson SCHWARTZ;;;;KCL MP Motorsport;;SF;56.042;66.815;46.810;
1;1;4;2:24.863;0;;52.856;0;52.644;0;39.363;0;115.7;9:13.440;16:43:14.481;0:52.856;0:52.644;0:39.363;149.4;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;52.856;52.644;39.363;
1;1;5;1:45.979;0;;32.147;0;42.918;0;30.914;0;158.2;10:59.419;16:45:00.460;0:32.147;0:42.918;0:30.914;234.8;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;32.147;42.918;30.914;
1;1;6;1:44.706;0;;31.545;0;42.070;0;31.091;0;160.1;12:44.125;16:46:45.166;0:31.545;0:42.070;0:31.091;232.3;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;31.545;42.070;31.091;
1;1;7;1:45.357;0;;32.097;0;42.435;0;30.825;0;159.1;14:29.482;16:48:30.523;0:32.097;0:42.435;0:30.825;233.3;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;32.097;42.435;30.825;
1;1;8;1:44.845;0;;31.534;0;42.174;0;31.137;0;159.9;16:14.327;16:50:15.368;0:31.534;0:42.174;0:31.137;233.8;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;31.534;42.174;31.137;
1;1;9;1:45.059;0;;31.717;0;42.538;0;30.804;0;159.6;17:59.386;16:52:00.427;0:31.717;0:42.538;0:30.804;234.8;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;31.717;42.538;30.804;
1;1;10;1:44.450;2;;31.595;0;41.981;0;30.874;0;160.5;19:43.836;16:53:44.877;0:31.595;0:41.981;0:30.874;232.3;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;31.595;41.981;30.874;
1;1;11;1:44.640;0;;31.490;2;42.107;0;31.043;0;160.2;21:28.476;16:55:29.517;0:31.490;0:42.107;0:31.043;233.8;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;31.490;42.107;31.043;
1;1;12;1:45.289;0;;31.565;0;42.177;0;31.547;0;159.2;23:13.765;16:57:14.806;0:31.565;0:42.177;0:31.547;234.8;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;31.565;42.177;31.547;
1;1;13;1:46.419;0;;32.710;0;42.906;0;30.803;2;157.5;25:00.184;16:59:01.225;0:32.710;0:42.906;0:30.803;225.5;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;32.710;42.906;30.803;
1;1;14;1:44.277;0;;31.537;0;41.667;2;31.073;0;160.8;26:44.461;17:00:45.502;0:31.537;0:41.667;0:31.073;230.8;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;31.537;41.667;31.073;
1;1;15;1:44.945;0;;31.904;0;42.084;0;30.957;0;159.8;28:29.406;17:02:30.447;0:31.904;0:42.084;0:30.957;233.3;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;31.904;42.084;30.957;
1;1;16;1:52.013;0;;31.761;0;46.831;0;33.421;0;149.7;30:21.419;17:04:22.460;0:31.761;0:46.831;0:33.421;228.3;Hudson SCHWARTZ;;;;KCL MP Motorsport;;SF;31.761;46.831;33.421;
1;1;17;2:49.184;0;;43.263;0;1:06.427;0;59.494;0;99.1;33:10.603;17:07:11.644;0:43.263;1:06.427;0:59.494;171.2;Hudson SCHWARTZ;;;;KCL MP Motorsport;;FF;43.263;66.427;59.494;
10;1;1;1:58.235;0;;42.483;0;43.683;0;32.069;0;137.9;1:58.235;16:35:59.276;0:42.483;0:43.683;0:32.069;;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;42.483;43.683;32.069;
10;1;2;1:57.057;0;;32.339;0;43.705;0;41.013;0;143.2;3:55.292;16:37:56.333;0:32.339;0:43.705;0:41.013;233.8;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;SF;32.339;43.705;41.013;
10;1;3;2:50.243;0;;56.456;0;1:06.804;0;46.983;0;98.5;6:45.535;16:40:46.576;0:56.456;1:06.804;0:46.983;184.6;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;SF;56.456;66.804;46.983;
10;1;4;2:26.213;0;;53.121;0;53.117;0;39.975;0;114.7;9:11.748;16:43:12.789;0:53.121;0:53.117;0:39.975;180.9;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;53.121;53.117;39.975;
10;1;5;1:45.182;0;;32.023;0;42.165;0;30.994;0;159.4;10:56.930;16:44:57.971;0:32.023;0:42.165;0:30.994;231.8;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;32.023;42.165;30.994;
10;1;6;1:45.143;0;;31.811;0;42.488;0;30.844;0;159.5;12:42.073;16:46:43.114;0:31.811;0:42.488;0:30.844;232.8;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;31.811;42.488;30.844;
10;1;7;1:45.449;0;;31.826;0;42.738;0;30.885;0;159.0;14:27.522;16:48:28.563;0:31.826;0:42.738;0:30.885;235.3;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;31.826;42.738;30.885;
10;1;8;1:44.387;0;;31.670;0;42.016;0;30.701;0;160.6;16:11.909;16:50:12.950;0:31.670;0:42.016;0:30.701;232.3;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;31.670;42.016;30.701;
10;1;9;1:44.614;0;;31.545;0;42.196;0;30.873;0;160.3;17:56.523;16:51:57.564;0:31.545;0:42.196;0:30.873;235.3;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;31.545;42.196;30.873;
10;1;10;1:44.380;0;;31.425;2;42.150;0;30.805;0;160.6;19:40.903;16:53:41.944;0:31.425;0:42.150;0:30.805;231.3;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;31.425;42.150;30.805;
10;1;11;1:44.829;0;;31.987;0;42.080;0;30.762;0;159.9;21:25.732;16:55:26.773;0:31.987;0:42.080;0:30.762;232.8;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;31.987;42.080;30.762;
10;1;12;1:44.284;2;;31.695;0;42.041;0;30.548;2;160.8;23:10.016;16:57:11.057;0:31.695;0:42.041;0:30.548;232.3;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;31.695;42.041;30.548;
10;1;13;1:44.487;0;;31.610;0;42.017;0;30.860;0;160.5;24:54.503;16:58:55.544;0:31.610;0:42.017;0:30.860;231.3;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;31.610;42.017;30.860;
10;1;14;1:44.591;0;;31.787;0;42.159;0;30.645;0;160.3;26:39.094;17:00:40.135;0:31.787;0:42.159;0:30.645;232.3;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;31.787;42.159;30.645;
10;1;15;1:45.006;0;;31.567;0;41.968;2;31.471;0;159.7;28:24.100;17:02:25.141;0:31.567;0:41.968;0:31.471;230.8;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;31.567;41.968;31.471;
10;1;16;1:55.122;0;;32.004;0;48.093;0;35.025;0;145.6;30:19.222;17:04:20.263;0:32.004;0:48.093;0:35.025;230.8;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;SF;32.004;48.093;35.025;
10;1;17;2:50.283;0;;42.316;0;1:07.170;0;1:00.797;0;98.5;33:09.505;17:07:10.546;0:42.316;1:07.170;1:00.797;196.0;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;FF;42.316;67.170;60.797;
11;1;1;1:50.458;0;;36.910;0;42.597;0;30.951;0;147.6;1:50.458;16:35:51.499;0:36.910;0:42.597;0:30.951;;Reno FRANCOT;;;;KCL MP Motorsport;;GF;36.910;42.597;30.951;
11;1;2;1:51.668;0;;31.759;0;42.119;0;37.790;0;150.1;3:42.126;16:37:43.167;0:31.759;0:42.119;0:37.790;232.3;Reno FRANCOT;;;;KCL MP Motorsport;;SF;31.759;42.119;37.790;
11;1;3;2:48.002;0;;56.347;0;1:05.532;0;46.123;0;99.8;6:30.128;16:40:31.169;0:56.347;1:05.532;0:46.123;179.1;Reno FRANCOT;;;;KCL MP Motorsport;;SF;56.347;65.532;46.123;
11;1;4;2:35.448;0;;54.156;0;54.573;0;46.719;0;107.9;9:05.576;16:43:06.617;0:54.156;0:54.573;0:46.719;131.7;Reno FRANCOT;;;;KCL MP Motorsport;;GF;54.156;54.573;46.719;
