NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; S4; S4_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;S4_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;S4_SECONDS;
32;1;13;2:00.157;0;;30.944;0;31.321;0;20.144;0;37.748;0;160.1;31:24.238;18:10:18.152;0:30.944;0:31.321;0:20.144;0:37.748;232.3;Wiktor DOBRZANSKI;;;;Tecnicar by Amtog;;GF;30.944;31.321;20.144;37.748;
32;1;14;1:59.714;2;;30.781;2;31.504;0;20.035;0;37.394;2;160.7;33:23.952;18:12:17.866;0:30.781;0:31.504;0:20.035;0:37.394;231.8;Wiktor DOBRZANSKI;;;;Tecnicar by Amtog;;FF;30.781;31.504;20.035;37.394;
33;1;1;2:51.134;0;B;35.860;0;36.431;0;26.195;0;1:12.648;0;112.4;2:51.134;17:41:45.048;0:35.860;0:36.431;0:26.195;1:12.648;203.0;Christopher EL FEGHALI;;R;;Drivex;;SF;35.860;36.431;26.195;72.648;
33;1;2;3:29.296;0;B;1:00.538;0;44.543;0;28.995;0;1:15.220;0;91.9;6:20.430;17:45:14.344;1:00.538;0:44.543;0:28.995;1:15.220;139.0;Christopher EL FEGHALI;0:00:37.476;R;;Drivex;;SF;60.538;44.543;28.995;75.220;
33;1;3;3:25.909;0;B;58.361;0;44.643;0;30.818;0;1:12.087;0;93.4;9:46.339;17:48:40.253;0:58.361;0:44.643;0:30.818;1:12.087;170.1;Christopher EL FEGHALI;0:00:36.326;R;;Drivex;;SF;58.361;44.643;30.818;72.087;
33;1;4;3:21.892;0;;1:00.597;0;44.508;0;33.088;0;1:03.699;0;95.3;13:08.231;17:52:02.145;1:00.597;0:44.508;0:33.088;1:03.699;73.0;Christopher EL FEGHALI;0:00:32.105;R;;Drivex;;GF;60.597;44.508;33.088;63.699;
33;1;5;2:00.487;0;;31.386;0;31.328;0;20.261;0;37.512;0;159.7;15:08.718;17:54:02.632;0:31.386;0:31.328;0:20.261;0:37.512;235.3;Christopher EL FEGHALI;;R;;Drivex;;GF;31.386;31.328;20.261;37.512;
33;1;6;2:00.565;0;;31.516;0;31.462;0;20.209;0;37.378;0;159.6;17:09.283;17:56:03.197;0:31.516;0:31.462;0:20.209;0:37.378;237.4;Christopher EL FEGHALI;;R;;Drivex;;GF;31.516;31.462;20.209;37.378;
33;1;7;2:00.536;0;;30.926;0;31.588;0;20.400;0;37.622;0;159.6;19:09.819;17:58:03.733;0:30.926;0:31.588;0:20.400;0:37.622;235.8;Christopher EL FEGHALI;;R;;Drivex;;GF;30.926;31.588;20.400;37.622;
33;1;8;1:59.726;0;;31.024;0;31.211;0;20.078;0;37.413;0;160.7;21:09.545;18:00:03.459;0:31.024;0:31.211;0:20.078;0:37.413;233.8;Christopher EL FEGHALI;;R;;Drivex;;GF;31.024;31.211;20.078;37.413;
33;1;9;1:58.929;0;;30.712;2;31.078;0;19.960;0;37.179;2;161.8;23:08.474;18:02:02.388;0:30.712;0:31.078;0:19.960;0:37.179;233.8;Christopher EL FEGHALI;;R;;Drivex;;GF;30.712;31.078;19.960;37.179;
33;1;10;1:59.022;0;;30.727;0;31.153;0;19.897;0;37.245;0;161.6;25:07.496;18:04:01.410;0:30.727;0:31.153;0:19.897;0:37.245;234.3;Christopher EL FEGHALI;;R;;Drivex;;GF;30.727;31.153;19.897;37.245;
33;1;11;1:58.848;2;;30.713;0;31.064;0;19.838;2;37.233;0;161.9;27:06.344;18:06:00.258;0:30.713;0:31.064;0:19.838;0:37.233;234.3;Christopher EL FEGHALI;;R;;Drivex;;GF;30.713;31.064;19.838;37.233;
33;1;12;2:00.157;0;;31.018;0;31.703;0;20.154;0;37.282;0;160.1;29:06.501;18:08:00.415;0:31.018;0:31.703;0:20.154;0:37.282;235.8;Christopher EL FEGHALI;;R;;Drivex;;GF;31.018;31.703;20.154;37.282;
33;1;13;1:59.453;0;;30.749;0;31.106;0;20.019;0;37.579;0;161.1;31:05.954;18:09:59.868;0:30.749;0:31.106;0:20.019;0:37.579;234.3;Christopher EL FEGHALI;;R;;Drivex;;GF;30.749;31.106;20.019;37.579;
33;1;14;1:59.039;0;;30.722;0;31.030;2;20.072;0;37.215;0;161.6;33:04.993;18:11:58.907;0:30.722;0:31.030;0:20.072;0:37.215;235.8;Christopher EL FEGHALI;;R;;Drivex;;FF;30.722;31.030;20.072;37.215;
37;1;1;3:20.847;0;B;40.037;0;45.266;0;24.270;0;1:31.274;0;95.8;3:20.847;17:42:14.761;0:40.037;0:45.266;0:24.270;1:31.274;122.0;Filippo FIORENTINO;;;;Drivex;;SF;40.037;45.266;24.270;91.274;
37;1;2;3:31.580;0;B;1:00.372;0;32.210;0;24.140;0;1:34.858;0;90.9;6:52.427;17:45:46.341;1:00.372;0:32.210;0:24.140;1:34.858;151.3;Filippo FIORENTINO;0:00:38.797;;;Drivex;;SF;60.372;32.210;24.140;94.858;
37;1;3;3:24.511;0;B;57.516;0;31.975;0;26.388;0;1:28.632;0;94.1;10:16.938;17:49:10.852;0:57.516;0:31.975;0:26.388;1:28.632;163.9;Filippo FIORENTINO;0:00:35.582;;;Drivex;;SF;57.516;31.975;26.388;88.632;
37;1;4;2:58.493;0;;55.167;0;34.025;0;31.108;0;58.193;0;107.8;13:15.431;17:52:09.345;0:55.167;0:34.025;0:31.108;0:58.193;78.1;Filippo FIORENTINO;0:00:33.973;;;Drivex;;GF;55.167;34.025;31.108;58.193;
37;1;5;2:02.163;0;;31.580;0;32.284;0;20.480;0;37.819;0;157.5;15:17.594;17:54:11.508;0:31.580;0:32.284;0:20.480;0:37.819;235.8;Filippo FIORENTINO;;;;Drivex;;GF;31.580;32.284;20.480;37.819;
37;1;6;2:01.339;0;;31.088;0;31.743;0;20.683;0;37.825;0;158.6;17:18.933;17:56:12.847;0:31.088;0:31.743;0:20.683;0:37.825;236.3;Filippo FIORENTINO;;;;Drivex;;GF;31.088;31.743;20.683;37.825;
37;1;7;2:00.070;0;;31.059;0;31.339;0;20.176;0;37.496;0;160.2;19:19.003;17:58:12.917;0:31.059;0:31.339;0:20.176;0:37.496;235.3;Filippo FIORENTINO;;;;Drivex;;GF;31.059;31.339;20.176;37.496;
37;1;8;1:59.829;0;;30.808;0;31.137;0;20.548;0;37.336;0;160.5;21:18.832;18:00:12.746;0:30.808;0:31.137;0:20.548;0:37.336;232.8;Filippo FIORENTINO;;;;Drivex;;GF;30.808;31.137;20.548;37.336;
37;1;9;1:59.756;0;;30.820;0;31.405;0;20.044;0;37.487;0;160.6;23:18.588;18:02:12.502;0:30.820;0:31.405;0:20.044;0:37.487;232.8;Filippo FIORENTINO;;;;Drivex;;GF;30.820;31.405;20.044;37.487;
37;1;10;2:00.626;0;;31.004;0;31.473;0;20.729;0;37.420;0;159.5;25:19.214;18:04:13.128;0:31.004;0:31.473;0:20.729;0:37.420;232.3;Filippo FIORENTINO;;;;Drivex;;GF;31.004;31.473;20.729;37.420;
37;1;11;1:59.943;0;;31.450;0;31.148;0;19.970;2;37.375;0;160.4;27:19.157;18:06:13.071;0:31.450;0:31.148;0:19.970;0:37.375;232.8;Filippo FIORENTINO;;;;Drivex;;GF;31.450;31.148;19.970;37.375;
37;1;12;1:59.238;2;;30.685;2;31.093;0;20.036;0;37.424;0;161.3;29:18.395;18:08:12.309;0:30.685;0:31.093;0:20.036;0:37.424;233.8;Filippo FIORENTINO;;;;Drivex;;GF;30.685;31.093;20.036;37.424;
37;1;13;1:59.899;0;;30.736;0;31.005;2;20.439;0;37.719;0;160.5;31:18.294;18:10:12.208;0:30.736;0:31.005;0:20.439;0:37.719;236.3;Filippo FIORENTINO;;;;Drivex;;GF;30.736;31.005;20.439;37.719;
37;1;14;1:59.486;0;;30.902;0;31.163;0;20.172;0;37.249;2;161.0;33:17.780;18:12:11.694;0:30.902;0:31.163;0:20.172;0:37.249;233.3;Filippo FIORENTINO;;;;Drivex;;FF;30.902;31.163;20.172;37.249;
39;1;1;3:09.419;0;B;38.372;0;41.615;0;24.971;0;1:24.461;0;101.6;3:09.419;17:42:03.333;0:38.372;0:41.615;0:24.971;1:24.461;174.2;Santino PANETTA;;R;;TC Racing;;SF;38.372;41.615;24.971;84.461;
39;1;2;3:32.100;0;B;1:01.946;0;32.480;0;28.982;0;1:28.692;0;90.7;6:41.519;17:45:35.433;1:01.946;0:32.480;0:28.982;1:28.692;158.4;Santino PANETTA;0:00:41.430;R;;TC Racing;;SF;61.946;32.480;28.982;88.692;
39;1;3;3:24.631;0;B;56.556;0;33.589;0;29.777;0;1:24.709;0;94.0;10:06.150;17:49:00.064;0:56.556;0:33.589;0:29.777;1:24.709;163.1;Santino PANETTA;0:00:36.092;R;;TC Racing;;SF;56.556;33.589;29.777;84.709;
39;1;4;3:06.547;0;;56.188;0;37.251;0;31.522;0;1:01.586;0;103.1;13:12.697;17:52:06.611;0:56.188;0:37.251;0:31.522;1:01.586;83.8;Santino PANETTA;0:00:35.357;R;;TC Racing;;GF;56.188;37.251;31.522;61.586;
39;1;5;2:01.356;0;;31.344;0;31.509;0;20.582;0;37.921;0;158.5;15:14.053;17:54:07.967;0:31.344;0:31.509;0:20.582;0:37.921;236.3;Santino PANETTA;;R;;TC Racing;;GF;31.344;31.509;20.582;37.921;
39;1;6;2:01.220;0;;31.144;0;31.815;0;20.607;0;37.654;0;158.7;17:15.273;17:56:09.187;0:31.144;0:31.815;0:20.607;0:37.654;235.3;Santino PANETTA;;R;;TC Racing;;GF;31.144;31.815;20.607;37.654;
39;1;7;2:00.240;0;;31.017;0;31.280;0;20.271;0;37.672;0;160.0;19:15.513;17:58:09.427;0:31.017;0:31.280;0:20.271;0:37.672;234.3;Santino PANETTA;;R;;TC Racing;;GF;31.017;31.280;20.271;37.672;
39;1;8;1:59.986;0;;30.836;0;31.328;0;20.320;0;37.502;0;160.3;21:15.499;18:00:09.413;0:30.836;0:31.328;0:20.320;0:37.502;233.8;Santino PANETTA;;R;;TC Racing;;GF;30.836;31.328;20.320;37.502;
39;1;9;2:00.775;0;;30.979;0;31.368;0;20.656;0;37.772;0;159.3;23:16.274;18:02:10.188;0:30.979;0:31.368;0:20.656;0:37.772;236.8;Santino PANETTA;;R;;TC Racing;;GF;30.979;31.368;20.656;37.772;
39;1;10;2:00.762;0;;31.045;0;31.696;0;20.376;0;37.645;0;159.3;25:17.036;18:04:10.950;0:31.045;0:31.696;0:20.376;0:37.645;234.8;Santino PANETTA;;R;;TC Racing;;GF;31.045;31.696;20.376;37.645;
39;1;11;2:00.491;0;;31.538;0;31.286;0;20.236;0;37.431;0;159.7;27:17.527;18:06:11.441;0:31.538;0:31.286;0:20.236;0:37.431;231.3;Santino PANETTA;;R;;TC Racing;;GF;31.538;31.286;20.236;37.431;
39;1;12;1:59.341;0;;30.633;2;31.025;2;20.230;0;37.453;0;161.2;29:16.868;18:08:10.782;0:30.633;0:31.025;0:20.230;0:37.453;232.8;Santino PANETTA;;R;;TC Racing;;GF;30.633;31.025;20.230;37.453;
39;1;13;1:59.391;0;;30.718;0;31.178;0;20.128;2;37.367;0;161.1;31:16.259;18:10:10.173;0:30.718;0:31.178;0:20.128;0:37.367;233.8;Santino PANETTA;;R;;TC Racing;;GF;30.718;31.178;20.128;37.367;
39;1;14;1:59.179;2;;30.638;0;31.214;0;20.147;0;37.180;2;161.4;33:15.438;18:12:09.352;0:30.638;0:31.214;0:20.147;0:37.180;236.3;Santino PANETTA;;R;;TC Racing;;FF;30.638;31.214;20.147;37.180;
4;1;1;2:46.928;0;B;35.102;0;35.953;0;26.051;0;1:09.822;0;115.2;2:46.928;17:41:40.842;0:35.102;0:35.953;0:26.051;1:09.822;219.1;Ean EYCKMANS;;R;;MP Motorsport;;SF;35.102;35.953;26.051;69.822;
4;1;2;3:28.840;0;B;1:03.174;0;44.517;0;29.101;0;1:12.048;0;92.1;6:15.768;17:45:09.682;1:03.174;0:44.517;0:29.101;1:12.048;141.5;Ean EYCKMANS;0:00:32.740;R;;MP Motorsport;;SF;63.174;44.517;29.101;72.048;
4;1;3;3:26.019;0;B;1:01.628;0;44.270;0;31.070;0;1:09.051;0;93.4;9:41.787;17:48:35.701;1:01.628;0:44.270;0:31.070;1:09.051;146.5;Ean EYCKMANS;0:00:30.425;R;;MP Motorsport;;SF;61.628;44.270;31.070;69.051;
4;1;4;3:25.537;0;;1:03.200;0;44.907;0;33.317;0;1:04.113;0;93.6;13:07.324;17:52:01.238;1:03.200;0:44.907;0:33.317;1:04.113;67.8;Ean EYCKMANS;0:00:29.600;R;;MP Motorsport;;GF;63.200;44.907;33.317;64.113;
4;1;5;2:00.942;0;;31.226;0;31.522;0;20.290;0;37.904;0;159.1;15:08.266;17:54:02.180;0:31.226;0:31.522;0:20.290;0:37.904;235.8;Ean EYCKMANS;;R;;MP Motorsport;;GF;31.226;31.522;20.290;37.904;
4;1;6;2:01.308;0;;31.831;0;31.423;0;20.063;0;37.991;0;158.6;17:09.574;17:56:03.488;0:31.831;0:31.423;0:20.063;0:37.991;234.8;Ean EYCKMANS;;R;;MP Motorsport;;GF;31.831;31.423;20.063;37.991;
4;1;7;2:01.332;0;;31.627;0;31.937;0;20.158;0;37.610;0;158.6;19:10.906;17:58:04.820;0:31.627;0:31.937;0:20.158;0:37.610;235.8;Ean EYCKMANS;;R;;MP Motorsport;;GF;31.627;31.937;20.158;37.610;
4;1;8;2:02.825;0;;33.717;0;31.134;0;20.237;0;37.737;0;156.6;21:13.731;18:00:07.645;0:33.717;0:31.134;0:20.237;0:37.737;233.8;Ean EYCKMANS;;R;;MP Motorsport;;GF;33.717;31.134;20.237;37.737;
4;1;9;1:59.755;0;;31.178;0;31.264;0;19.876;0;37.437;0;160.6;23:13.486;18:02:07.400;0:31.178;0:31.264;0:19.876;0:37.437;234.3;Ean EYCKMANS;;R;;MP Motorsport;;GF;31.178;31.264;19.876;37.437;
4;1;10;1:58.680;0;;30.548;2;30.796;0;19.895;0;37.441;0;162.1;25:12.166;18:04:06.080;0:30.548;0:30.796;0:19.895;0:37.441;231.3;Ean EYCKMANS;;R;;MP Motorsport;;GF;30.548;30.796;19.895;37.441;
4;1;11;1:58.452;2;;30.608;0;30.789;3;19.758;2;37.297;2;162.4;27:10.618;18:06:04.532;0:30.608;0:30.789;0:19.758;0:37.297;234.3;Ean EYCKMANS;;R;;MP Motorsport;;GF;30.608;30.789;19.758;37.297;
4;1;12;1:58.763;0;;30.714;0;30.875;0;19.819;0;37.355;0;162.0;29:09.381;18:08:03.295;0:30.714;0:30.875;0:19.819;0:37.355;234.8;Ean EYCKMANS;;R;;MP Motorsport;;GF;30.714;30.875;19.819;37.355;
4;1;13;1:58.746;0;;30.575;0;30.951;0;19.905;0;37.315;0;162.0;31:08.127;18:10:02.041;0:30.575;0:30.951;0:19.905;0:37.315;236.3;Ean EYCKMANS;;R;;MP Motorsport;;GF;30.575;30.951;19.905;37.315;
4;1;14;1:59.166;0;;30.593;0;31.112;0;19.946;0;37.515;0;161.4;33:07.293;18:12:01.207;0:30.593;0:31.112;0:19.946;0:37.515;235.8;Ean EYCKMANS;;R;;MP Motorsport;;FF;30.593;31.112;19.946;37.515;
41;1;1;3:10.971;0;B;38.695;0;42.134;0;24.779;0;1:25.363;0;100.7;3:10.971;17:42:04.885;0:38.695;0:42.134;0:24.779;1:25.363;173.4;Stepan SUSLOV;;R;;DXR;;SF;38.695;42.134;24.779;85.363;
41;1;2;3:31.747;0;B;1:02.129;0;32.544;0;27.823;0;1:29.251;0;90.9;6:42.718;17:45:36.632;1:02.129;0:32.544;0:27.823;1:29.251;153.0;Stepan SUSLOV;0:00:41.461;R;;DXR;;SF;62.129;32.544;27.823;89.251;
41;1;3;3:24.429;0;B;57.496;0;32.614;0;29.414;0;1:24.905;0;94.1;10:07.147;17:49:01.061;0:57.496;0:32.614;0:29.414;1:24.905;151.7;Stepan SUSLOV;0:00:35.604;R;;DXR;;SF;57.496;32.614;29.414;84.905;
41;1;4;3:06.074;0;;56.551;0;36.989;0;31.772;0;1:00.762;0;103.4;13:13.221;17:52:07.135;0:56.551;0:36.989;0:31.772;1:00.762;84.3;Stepan SUSLOV;0:00:34.867;R;;DXR;;GF;56.551;36.989;31.772;60.762;
41;1;5;2:01.600;0;;31.388;0;31.759;0;20.540;0;37.913;0;158.2;15:14.821;17:54:08.735;0:31.388;0:31.759;0:20.540;0:37.913;234.3;Stepan SUSLOV;;R;;DXR;;GF;31.388;31.759;20.540;37.913;
41;1;6;2:01.338;0;;31.484;0;31.729;0;20.339;0;37.786;0;158.6;17:16.159;17:56:10.073;0:31.484;0:31.729;0:20.339;0:37.786;235.8;Stepan SUSLOV;;R;;DXR;;GF;31.484;31.729;20.339;37.786;
41;1;7;2:00.495;0;;31.033;0;31.525;0;20.241;0;37.696;0;159.7;19:16.654;17:58:10.568;0:31.033;0:31.525;0:20.241;0:37.696;233.3;Stepan SUSLOV;;R;;DXR;;GF;31.033;31.525;20.241;37.696;
41;1;8;2:00.114;0;;30.963;0;31.322;0;20.247;0;37.582;0;160.2;21:16.768;18:00:10.682;0:30.963;0:31.322;0:20.247;0:37.582;233.8;Stepan SUSLOV;;R;;DXR;;GF;30.963;31.322;20.247;37.582;
41;1;9;2:00.165;0;;30.982;0;31.215;0;20.120;0;37.848;0;160.1;23:16.933;18:02:10.847;0:30.982;0:31.215;0:20.120;0:37.848;235.8;Stepan SUSLOV;;R;;DXR;;GF;30.982;31.215;20.120;37.848;
41;1;10;2:01.714;0;;32.139;0;31.559;0;20.429;0;37.587;0;158.1;25:18.647;18:04:12.561;0:32.139;0:31.559;0:20.429;0:37.587;231.3;Stepan SUSLOV;;R;;DXR;;GF;32.139;31.559;20.429;37.587;
41;1;11;2:02.045;0;;32.734;0;31.488;0;20.189;0;37.634;0;157.6;27:20.692;18:06:14.606;0:32.734;0:31.488;0:20.189;0:37.634;231.3;Stepan SUSLOV;;R;;DXR;;GF;32.734;31.488;20.189;37.634;
41;1;12;1:59.688;2;;30.909;0;31.115;2;20.005;2;37.659;0;160.7;29:20.380;18:08:14.294;0:30.909;0:31.115;0:20.005;0:37.659;231.3;Stepan SUSLOV;;R;;DXR;;GF;30.909;31.115;20.005;37.659;
41;1;13;1:59.971;0;;30.811;0;31.196;0;20.156;0;37.808;0;160.4;31:20.351;18:10:14.265;0:30.811;0:31.196;0:20.156;0:37.808;231.3;Stepan SUSLOV;;R;;DXR;;GF;30.811;31.196;20.156;37.808;
41;1;14;1:59.714;0;;30.787;2;31.435;0;20.038;0;37.454;2;160.7;33:20.065;18:12:13.979;0:30.787;0:31.435;0:20.038;0:37.454;233.8;Stepan SUSLOV;;R;;DXR;;FF;30.787;31.435;20.038;37.454;
46;1;1;2:54.095;0;B;36.387;0;36.851;0;25.903;0;1:14.954;0;110.5;2:54.095;17:41:48.009;0:36.387;0:36.851;0:25.903;1:14.954;207.3;Nathan TYE;;;;Rodin Motorsport;;SF;36.387;36.851;25.903;74.954;
46;1;2;3:27.675;0;B;1:03.688;0;39.011;0;29.083;0;1:15.893;0;92.6;6:21.770;17:45:15.684;1:03.688;0:39.011;0:29.083;1:15.893;140.1;Nathan TYE;0:00:43.819;;;Rodin Motorsport;;SF;63.688;39.011;29.083;75.893;
46;1;3;3:26.422;0;B;59.767;0;42.577;0;30.884;0;1:13.194;0;93.2;9:48.192;17:48:42.106;0:59.767;0:42.577;0:30.884;1:13.194;168.2;Nathan TYE;0:00:39.271;;;Rodin Motorsport;;SF;59.767;42.577;30.884;73.194;
46;1;4;3:20.710;0;;59.836;0;43.907;0;33.476;0;1:03.491;0;95.9;13:08.902;17:52:02.816;0:59.836;0:43.907;0:33.476;1:03.491;73.2;Nathan TYE;0:00:37.308;;;Rodin Motorsport;;GF;59.836;43.907;33.476;63.491;
46;1;5;2:00.601;0;;31.329;0;31.423;0;20.141;0;37.708;0;159.5;15:09.503;17:54:03.417;0:31.329;0:31.423;0:20.141;0:37.708;233.3;Nathan TYE;;;;Rodin Motorsport;;GF;31.329;31.423;20.141;37.708;
46;1;6;2:00.287;0;;31.090;0;31.560;0;20.182;0;37.455;0;159.9;17:09.790;17:56:03.704;0:31.090;0:31.560;0:20.182;0:37.455;235.8;Nathan TYE;;;;Rodin Motorsport;;GF;31.090;31.560;20.182;37.455;
46;1;7;2:00.869;0;;31.252;0;31.579;0;20.151;0;37.887;0;159.2;19:10.659;17:58:04.573;0:31.252;0:31.579;0:20.151;0:37.887;232.8;Nathan TYE;;;;Rodin Motorsport;;GF;31.252;31.579;20.151;37.887;
46;1;8;2:03.985;0;;34.300;0;31.911;0;20.162;0;37.612;0;155.2;21:14.644;18:00:08.558;0:34.300;0:31.911;0:20.162;0:37.612;232.8;Nathan TYE;;;;Rodin Motorsport;;GF;34.300;31.911;20.162;37.612;
46;1;9;2:00.842;0;;30.943;0;31.635;0;20.455;0;37.809;0;159.2;23:15.486;18:02:09.400;0:30.943;0:31.635;0:20.455;0:37.809;231.3;Nathan TYE;;;;Rodin Motorsport;;GF;30.943;31.635;20.455;37.809;
46;1;10;1:59.856;0;;31.249;0;31.083;0;20.046;0;37.478;0;160.5;25:15.342;18:04:09.256;0:31.249;0:31.083;0:20.046;0:37.478;232.3;Nathan TYE;;;;Rodin Motorsport;;GF;31.249;31.083;20.046;37.478;
46;1;11;1:59.111;0;;30.743;0;30.977;2;19.937;2;37.454;0;161.5;27:14.453;18:06:08.367;0:30.743;0:30.977;0:19.937;0:37.454;231.8;Nathan TYE;;;;Rodin Motorsport;;GF;30.743;30.977;19.937;37.454;
46;1;12;1:59.054;2;;30.652;0;31.023;0;19.968;0;37.411;0;161.6;29:13.507;18:08:07.421;0:30.652;0:31.023;0:19.968;0:37.411;231.3;Nathan TYE;;;;Rodin Motorsport;;GF;30.652;31.023;19.968;37.411;
46;1;13;1:59.050;0;;30.527;2;31.130;0;20.042;0;37.351;2;161.6;31:12.557;18:10:06.471;0:30.527;0:31.130;0:20.042;0:37.351;231.8;Nathan TYE;;;;Rodin Motorsport;;GF;30.527;31.130;20.042;37.351;
46;1;14;1:59.378;0;;30.706;0;31.228;0;20.020;0;37.424;0;161.2;33:11.935;18:12:05.849;0:30.706;0:31.228;0:20.020;0:37.424;232.3;Nathan TYE;;;;Rodin Motorsport;;FF;30.706;31.228;20.020;37.424;
48;1;1;3:04.935;0;B;38.136;0;40.729;0;25.022;0;1:21.048;0;104.0;3:04.935;17:41:58.849;0:38.136;0:40.729;0:25.022;1:21.048;192.9;Gino TRAPPA;;;;Drivex;;SF;38.136;40.729;25.022;81.048;
48;1;2;3:31.229;0;B;1:04.373;0;33.662;0;28.234;0;1:24.960;0;91.1;6:36.164;17:45:30.078;1:04.373;0:33.662;0:28.234;1:24.960;127.4;Gino TRAPPA;0:00:43.981;;;Drivex;;SF;64.373;33.662;28.234;84.960;
48;1;3;3:24.965;0;B;58.158;0;35.533;0;30.446;0;1:20.828;0;93.9;10:01.129;17:48:55.043;0:58.158;0:35.533;0:30.446;1:20.828;143.0;Gino TRAPPA;0:00:37.886;;;Drivex;;SF;58.158;35.533;30.446;80.828;
48;1;4;3:10.385;0;;57.203;0;39.689;0;31.949;0;1:01.544;0;101.0;13:11.514;17:52:05.428;0:57.203;0:39.689;0:31.949;1:01.544;86.6;Gino TRAPPA;0:00:36.374;;;Drivex;;GF;57.203;39.689;31.949;61.544;
48;1;5;2:01.388;0;;31.443;0;31.879;0;20.138;0;37.928;0;158.5;15:12.902;17:54:06.816;0:31.443;0:31.879;0:20.138;0:37.928;232.8;Gino TRAPPA;;;;Drivex;;GF;31.443;31.879;20.138;37.928;
48;1;6;2:01.394;0;;31.714;0;31.807;0;20.350;0;37.523;0;158.5;17:14.296;17:56:08.210;0:31.714;0:31.807;0:20.350;0:37.523;233.8;Gino TRAPPA;;;;Drivex;;GF;31.714;31.807;20.350;37.523;
48;1;7;1:59.669;0;;30.748;0;31.216;0;20.076;0;37.629;0;160.8;19:13.965;17:58:07.879;0:30.748;0:31.216;0:20.076;0:37.629;233.3;Gino TRAPPA;;;;Drivex;;GF;30.748;31.216;20.076;37.629;
48;1;8;2:00.002;0;;31.179;0;31.364;0;19.961;0;37.498;0;160.3;21:13.967;18:00:07.881;0:31.179;0:31.364;0:19.961;0:37.498;235.8;Gino TRAPPA;;;;Drivex;;GF;31.179;31.364;19.961;37.498;
48;1;9;2:00.369;0;;31.376;0;31.461;0;20.105;0;37.427;0;159.8;23:14.336;18:02:08.250;0:31.376;0:31.461;0:20.105;0:37.427;234.8;Gino TRAPPA;;;;Drivex;;GF;31.376;31.461;20.105;37.427;
48;1;10;1:58.923;0;;30.649;0;30.979;0;19.944;0;37.351;0;161.8;25:13.259;18:04:07.173;0:30.649;0:30.979;0:19.944;0:37.351;233.8;Gino TRAPPA;;;;Drivex;;GF;30.649;30.979;19.944;37.351;
48;1;11;1:58.906;0;;30.630;0;30.959;0;19.986;0;37.331;0;161.8;27:12.165;18:06:06.079;0:30.630;0:30.959;0:19.986;0:37.331;232.8;Gino TRAPPA;;;;Drivex;;GF;30.630;30.959;19.986;37.331;
48;1;12;1:58.725;0;;30.577;0;30.943;2;19.755;2;37.450;0;162.0;29:10.890;18:08:04.804;0:30.577;0:30.943;0:19.755;0:37.450;232.8;Gino TRAPPA;;;;Drivex;;GF;30.577;30.943;19.755;37.450;
48;1;13;1:58.820;0;;30.532;0;31.047;0;19.935;0;37.306;0;161.9;31:09.710;18:10:03.624;0:30.532;0:31.047;0:19.935;0:37.306;232.3;Gino TRAPPA;;;;Drivex;;GF;30.532;31.047;19.935;37.306;
48;1;14;1:58.443;2;;30.408;2;30.976;0;19.824;0;37.235;2;162.4;33:08.153;18:12:02.067;0:30.408;0:30.976;0:19.824;0:37.235;234.8;Gino TRAPPA;;;;Drivex;;FF;30.408;30.976;19.824;37.235;
5;1;1;2:55.466;0;B;37.300;0;36.626;0;25.834;0;1:15.706;0;109.6;2:55.466;17:41:49.380;0:37.300;0:36.626;0:25.834;1:15.706;204.9;Miguel COSTA;;R;;Campos Racing;;SF;37.300;36.626;25.834;75.706;
5;1;2;3:27.721;0;B;1:03.684;0;38.346;0;29.420;0;1:16.271;0;92.6;6:23.187;17:45:17.101;1:03.684;0:38.346;0:29.420;1:16.271;132.7;Miguel COSTA;0:00:43.703;R;;Campos Racing;;SF;63.684;38.346;29.420;76.271;
5;1;3;3:26.555;0;B;1:00.524;0;41.332;0;30.676;0;1:14.023;0;93.1;9:49.742;17:48:43.656;1:00.524;0:41.332;0:30.676;1:14.023;165.1;Miguel COSTA;0:00:39.615;R;;Campos Racing;;SF;60.524;41.332;30.676;74.023;
5;1;4;3:19.539;0;;59.305;0;43.731;0;33.308;0;1:03.195;0;96.4;13:09.281;17:52:03.195;0:59.305;0:43.731;0:33.308;1:03.195;72.8;Miguel COSTA;0:00:36.877;R;;Campos Racing;;GF;59.305;43.731;33.308;63.195;
5;1;5;2:00.628;0;;31.370;0;31.610;0;20.166;0;37.482;0;159.5;15:09.909;17:54:03.823;0:31.370;0:31.610;0:20.166;0:37.482;234.3;Miguel COSTA;;R;;Campos Racing;;GF;31.370;31.610;20.166;37.482;
5;1;6;2:00.172;0;;31.018;0;31.461;0;20.221;0;37.472;0;160.1;17:10.081;17:56:03.995;0:31.018;0:31.461;0:20.221;0:37.472;235.8;Miguel COSTA;;R;;Campos Racing;;GF;31.018;31.461;20.221;37.472;
