TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1760869180;19/10/2025 10:19:40;20,43;15,4;64;1019;1,836;220;0;
1760869300;19/10/2025 10:21:40;20,47;15,4;64;1019;1,836;220;0;
1760869420;19/10/2025 10:23:40;20,47;15,4;64;1019;1,836;220;0;
1760869540;19/10/2025 10:25:40;20,47;15,4;64;1019;1,836;220;0;
1760869660;19/10/2025 10:27:40;20,47;15,4;64;1019;1,836;220;0;
1760869780;19/10/2025 10:29:40;20,46;15,4;64;1019;1,836;220;0;
1760869900;19/10/2025 10:31:40;20,46;15,4;64;1019;1,836;220;0;
1760870020;19/10/2025 10:33:40;21,67;15,4;66;1018;1,836;220;0;
1760870140;19/10/2025 10:35:40;21,07;15,4;63;1018;1,836;220;0;
1760870260;19/10/2025 10:37:40;21,07;15,4;63;1018;1,836;220;0;
1760870380;19/10/2025 10:39:40;21,07;15,4;63;1018;1,836;220;0;
1760870500;19/10/2025 10:41:40;21,07;15,4;63;1018;1,836;220;0;
1760870620;19/10/2025 10:43:40;21,27;15,4;68;1018;3,708;240;0;
