NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;
1;1;1;2:06.115;0;B;29.457;0;51.945;0;44.713;0;114.3;2:06.115;12:20:42.861;0:29.457;0:51.945;0:44.713;;Hudson SCHWARTZ;;;;KCL MP Motorsport;;SF;29.457;51.945;44.713;
1;1;2;2:30.225;0;;53.838;0;57.093;0;39.294;0;96.0;4:36.340;12:23:13.086;0:53.838;0:57.093;0:39.294;;Hudson SCHWARTZ;0:00:36.013;;;KCL MP Motorsport;;SF;53.838;57.093;39.294;
1;1;3;2:45.241;0;;40.288;0;1:25.448;0;39.505;0;87.3;7:21.581;12:25:58.327;0:40.288;1:25.448;0:39.505;122.8;Hudson SCHWARTZ;;;;KCL MP Motorsport;;SF;40.288;85.448;39.505;
1;1;4;2:28.050;0;;37.173;0;1:07.149;0;43.728;0;97.4;9:49.631;12:28:26.377;0:37.173;1:07.149;0:43.728;117.4;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;37.173;67.149;43.728;
1;1;5;1:37.437;0;;22.619;0;47.762;0;27.056;0;148.0;11:27.068;12:30:03.814;0:22.619;0:47.762;0:27.056;218.0;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;22.619;47.762;27.056;
1;1;6;1:35.963;0;;22.211;0;47.335;0;26.417;0;150.2;13:03.031;12:31:39.777;0:22.211;0:47.335;0:26.417;216.0;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;22.211;47.335;26.417;
1;1;7;1:36.017;0;;22.127;0;47.171;0;26.719;0;150.2;14:39.048;12:33:15.794;0:22.127;0:47.171;0:26.719;215.3;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;22.127;47.171;26.719;
1;1;8;1:36.103;0;;22.636;0;47.001;0;26.466;0;150.0;16:15.151;12:34:51.897;0:22.636;0:47.001;0:26.466;218.0;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;22.636;47.001;26.466;
1;1;9;1:35.480;0;;22.169;0;46.910;2;26.401;0;151.0;17:50.631;12:36:27.377;0:22.169;0:46.910;0:26.401;216.7;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;22.169;46.910;26.401;
1;1;10;1:35.832;0;;22.081;0;47.200;0;26.551;0;150.5;19:26.463;12:38:03.209;0:22.081;0:47.200;0:26.551;216.0;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;22.081;47.200;26.551;
1;1;11;1:36.073;0;;21.994;2;47.650;0;26.429;0;150.1;21:02.536;12:39:39.282;0:21.994;0:47.650;0:26.429;216.0;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;21.994;47.650;26.429;
1;1;12;1:35.812;0;;22.022;0;47.245;0;26.545;0;150.5;22:38.348;12:41:15.094;0:22.022;0:47.245;0:26.545;216.7;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;22.022;47.245;26.545;
1;1;13;1:36.520;0;;22.292;0;47.751;0;26.477;0;149.4;24:14.868;12:42:51.614;0:22.292;0:47.751;0:26.477;214.0;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;22.292;47.751;26.477;
1;1;14;1:35.576;2;;22.125;0;47.052;0;26.399;2;150.9;25:50.444;12:44:27.190;0:22.125;0:47.052;0:26.399;215.3;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;22.125;47.052;26.399;
1;1;15;1:35.977;0;;22.049;0;47.375;0;26.553;0;150.2;27:26.421;12:46:03.167;0:22.049;0:47.375;0:26.553;214.7;Hudson SCHWARTZ;;;;KCL MP Motorsport;;FF;22.049;47.375;26.553;
10;1;1;1:57.957;0;;28.864;0;48.596;0;40.497;0;122.2;1:57.957;12:20:34.703;0:28.864;0:48.596;0:40.497;;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;SF;28.864;48.596;40.497;
