NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;
1;1;1;7:21.313;0;;6:06.881;0;34.995;0;39.437;0;36.1;7:21.313;14:02:21.313;6:06.881;0:34.995;0:39.437;154.1;Hudson SCHWARTZ;0:05:12.607;;;KCL MP Motorsport;;GF;366.881;34.995;39.437;
1;1;2;1:50.655;0;;42.236;0;32.418;0;36.001;0;143.9;9:11.968;14:04:11.968;0:42.236;0:32.418;0:36.001;202.6;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;42.236;32.418;36.001;
1;1;3;1:46.542;0;;40.703;0;29.309;0;36.530;0;149.5;10:58.510;14:05:58.510;0:40.703;0:29.309;0:36.530;201.9;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;40.703;29.309;36.530;
1;1;4;1:44.759;2;;40.381;2;29.174;0;35.204;2;152.0;12:43.269;14:07:43.269;0:40.381;0:29.174;0:35.204;202.6;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;40.381;29.174;35.204;
1;1;5;1:45.163;0;;40.621;0;29.050;2;35.492;0;151.4;14:28.432;14:09:28.432;0:40.621;0:29.050;0:35.492;201.5;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;40.621;29.050;35.492;
1;1;6;1:44.979;0;;40.387;0;29.319;0;35.273;0;151.7;16:13.411;14:11:13.411;0:40.387;0:29.319;0:35.273;203.8;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;40.387;29.319;35.273;
1;1;7;1:45.281;0;;40.660;0;29.381;0;35.240;0;151.2;17:58.692;14:12:58.692;0:40.660;0:29.381;0:35.240;203.0;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;40.660;29.381;35.240;
10;1;1;7:19.278;0;;6:04.868;0;33.994;0;40.416;0;36.2;7:19.278;14:02:19.278;6:04.868;0:33.994;0:40.416;172.8;Niklas SCHAUFLER;0:05:11.360;R;;KCL MP Motorsport;;GF;364.868;33.994;40.416;
10;1;2;1:56.968;0;;44.392;0;34.929;0;37.647;0;136.1;9:16.246;14:04:16.246;0:44.392;0:34.929;0:37.647;168.2;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;44.392;34.929;37.647;
10;1;3;1:47.338;0;;41.541;0;30.351;0;35.446;0;148.3;11:03.584;14:06:03.584;0:41.541;0:30.351;0:35.446;171.4;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;41.541;30.351;35.446;
10;1;4;1:44.755;0;;40.283;2;29.236;0;35.236;0;152.0;12:48.339;14:07:48.339;0:40.283;0:29.236;0:35.236;203.4;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;40.283;29.236;35.236;
10;1;5;1:44.694;0;;40.544;0;28.978;2;35.172;0;152.1;14:33.033;14:09:33.033;0:40.544;0:28.978;0:35.172;201.5;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;40.544;28.978;35.172;
10;1;6;1:44.786;0;;40.366;0;29.182;0;35.238;0;152.0;16:17.819;14:11:17.819;0:40.366;0:29.182;0:35.238;201.9;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;40.366;29.182;35.238;
10;1;7;1:44.674;2;;40.327;0;29.140;0;35.207;0;152.1;18:02.493;14:13:02.493;0:40.327;0:29.140;0:35.207;203.4;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;40.327;29.140;35.207;
10;1;8;1:44.687;0;;40.337;0;29.239;0;35.111;2;152.1;19:47.180;14:14:47.180;0:40.337;0:29.239;0:35.111;204.5;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;40.337;29.239;35.111;
10;1;9;1:45.166;0;;40.449;0;29.315;0;35.402;0;151.4;21:32.346;14:16:32.346;0:40.449;0:29.315;0:35.402;204.5;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;FF;40.449;29.315;35.402;
11;1;1;8:24.006;0;;7:15.820;0;31.311;0;36.875;0;31.6;8:24.006;14:03:24.006;7:15.820;0:31.311;0:36.875;171.7;Reno FRANCOT;0:06:25.478;;;KCL MP Motorsport;;GF;435.820;31.311;36.875;
11;1;2;1:47.797;0;;41.569;0;29.849;0;36.379;0;147.7;10:11.803;14:05:11.803;0:41.569;0:29.849;0:36.379;200.4;Reno FRANCOT;;;;KCL MP Motorsport;;GF;41.569;29.849;36.379;
11;1;3;1:44.891;0;;40.465;0;29.166;0;35.260;0;151.8;11:56.694;14:06:56.694;0:40.465;0:29.166;0:35.260;201.5;Reno FRANCOT;;;;KCL MP Motorsport;;GF;40.465;29.166;35.260;
11;1;4;1:44.337;2;;40.260;2;28.975;2;35.102;2;152.6;13:41.031;14:08:41.031;0:40.260;0:28.975;0:35.102;203.8;Reno FRANCOT;;;;KCL MP Motorsport;;GF;40.260;28.975;35.102;
11;1;5;1:44.793;0;;40.443;0;29.071;0;35.279;0;151.9;15:25.824;14:10:25.824;0:40.443;0:29.071;0:35.279;203.0;Reno FRANCOT;;;;KCL MP Motorsport;;GF;40.443;29.071;35.279;
11;1;6;1:44.762;0;;40.391;0;29.227;0;35.144;0;152.0;17:10.586;14:12:10.586;0:40.391;0:29.227;0:35.144;203.4;Reno FRANCOT;;;;KCL MP Motorsport;;GF;40.391;29.227;35.144;
11;1;7;1:44.920;0;;40.327;0;29.229;0;35.364;0;151.8;18:55.506;14:13:55.506;0:40.327;0:29.229;0:35.364;205.3;Reno FRANCOT;;;;KCL MP Motorsport;;GF;40.327;29.229;35.364;
12;1;1;2:20.520;0;;1:06.988;0;33.978;0;39.554;0;113.3;2:20.520;13:57:20.520;1:06.988;0:33.978;0:39.554;184.6;Philippe Armand KARRAS;0:00:16.319;R;;G4 Racing;;GF;66.988;33.978;39.554;
12;1;2;1:53.214;0;;44.630;0;32.067;0;36.517;0;140.6;4:13.734;13:59:13.734;0:44.630;0:32.067;0:36.517;169.0;Philippe Armand KARRAS;;R;;G4 Racing;;GF;44.630;32.067;36.517;
12;1;3;1:46.938;0;;41.372;0;29.841;0;35.725;0;148.9;6:00.672;14:01:00.672;0:41.372;0:29.841;0:35.725;198.5;Philippe Armand KARRAS;;R;;G4 Racing;;GF;41.372;29.841;35.725;
12;1;4;1:45.614;0;;40.651;0;29.395;0;35.568;0;150.8;7:46.286;14:02:46.286;0:40.651;0:29.395;0:35.568;200.0;Philippe Armand KARRAS;;R;;G4 Racing;;GF;40.651;29.395;35.568;
12;1;5;1:45.377;0;;40.780;0;29.192;2;35.405;0;151.1;9:31.663;14:04:31.663;0:40.780;0:29.192;0:35.405;200.0;Philippe Armand KARRAS;;R;;G4 Racing;;GF;40.780;29.192;35.405;
12;1;6;1:45.218;2;;40.612;0;29.212;0;35.394;2;151.3;11:16.881;14:06:16.881;0:40.612;0:29.212;0:35.394;200.0;Philippe Armand KARRAS;;R;;G4 Racing;;GF;40.612;29.212;35.394;
12;1;7;1:45.566;0;;40.464;2;29.483;0;35.619;0;150.8;13:02.447;14:08:02.447;0:40.464;0:29.483;0:35.619;201.5;Philippe Armand KARRAS;;R;;G4 Racing;;GF;40.464;29.483;35.619;
13;1;1;3:10.397;0;;1:55.366;0;35.810;0;39.221;0;83.6;3:10.397;13:58:10.397;1:55.366;0:35.810;0:39.221;157.2;Jean Paul KARRAS;0:01:02.375;R;;G4 Racing;;GF;115.366;35.810;39.221;
13;1;2;1:49.032;0;;42.549;0;30.181;0;36.302;0;146.0;4:59.429;13:59:59.429;0:42.549;0:30.181;0:36.302;197.4;Jean Paul KARRAS;;R;;G4 Racing;;GF;42.549;30.181;36.302;
13;1;3;1:45.942;0;;40.703;0;29.335;0;35.904;0;150.3;6:45.371;14:01:45.371;0:40.703;0:29.335;0:35.904;200.7;Jean Paul KARRAS;;R;;G4 Racing;;GF;40.703;29.335;35.904;
13;1;4;1:45.898;0;;41.138;0;29.258;0;35.502;0;150.4;8:31.269;14:03:31.269;0:41.138;0:29.258;0:35.502;197.8;Jean Paul KARRAS;;R;;G4 Racing;;GF;41.138;29.258;35.502;
13;1;5;1:45.255;2;;40.512;2;29.265;0;35.478;2;151.3;10:16.524;14:05:16.524;0:40.512;0:29.265;0:35.478;200.4;Jean Paul KARRAS;;R;;G4 Racing;;GF;40.512;29.265;35.478;
13;1;6;1:45.712;0;;40.853;0;29.228;2;35.631;0;150.6;12:02.236;14:07:02.236;0:40.853;0:29.228;0:35.631;200.0;Jean Paul KARRAS;;R;;G4 Racing;;GF;40.853;29.228;35.631;
13;1;7;1:45.478;0;;40.695;0;29.244;0;35.539;0;151.0;13:47.714;14:08:47.714;0:40.695;0:29.244;0:35.539;202.2;Jean Paul KARRAS;;R;;G4 Racing;;GF;40.695;29.244;35.539;
13;1;8;1:45.477;0;;40.593;0;29.291;0;35.593;0;151.0;15:33.191;14:10:33.191;0:40.593;0:29.291;0:35.593;202.6;Jean Paul KARRAS;;R;;G4 Racing;;GF;40.593;29.291;35.593;
15;1;1;5:00.951;0;;3:51.198;0;31.622;0;38.131;0;52.9;5:00.951;14:00:00.951;3:51.198;0:31.622;0:38.131;192.5;Rafaela FERREIRA;0:03:02.330;;;DXR;;GF;231.198;31.622;38.131;
15;1;2;1:50.119;0;;42.872;0;30.944;0;36.303;0;144.6;6:51.070;14:01:51.070;0:42.872;0:30.944;0:36.303;179.1;Rafaela FERREIRA;;;;DXR;;GF;42.872;30.944;36.303;
15;1;3;1:46.661;0;;41.314;0;29.612;0;35.735;0;149.3;8:37.731;14:03:37.731;0:41.314;0:29.612;0:35.735;198.9;Rafaela FERREIRA;;;;DXR;;GF;41.314;29.612;35.735;
15;1;4;1:46.489;0;;41.040;0;29.837;0;35.612;0;149.5;10:24.220;14:05:24.220;0:41.040;0:29.837;0:35.612;199.3;Rafaela FERREIRA;;;;DXR;;GF;41.040;29.837;35.612;
15;1;5;1:46.974;0;;40.982;0;30.188;0;35.804;0;148.8;12:11.194;14:07:11.194;0:40.982;0:30.188;0:35.804;200.7;Rafaela FERREIRA;;;;DXR;;GF;40.982;30.188;35.804;
15;1;6;1:46.051;0;;40.794;2;29.387;2;35.870;0;150.1;13:57.245;14:08:57.245;0:40.794;0:29.387;0:35.870;201.5;Rafaela FERREIRA;;;;DXR;;GF;40.794;29.387;35.870;
15;1;7;1:46.445;0;;40.895;0;29.542;0;36.008;0;149.6;15:43.690;14:10:43.690;0:40.895;0:29.542;0:36.008;201.5;Rafaela FERREIRA;;;;DXR;;GF;40.895;29.542;36.008;
15;1;8;1:47.133;0;;41.556;0;29.733;0;35.844;0;148.6;17:30.823;14:12:30.823;0:41.556;0:29.733;0:35.844;203.0;Rafaela FERREIRA;;;;DXR;;GF;41.556;29.733;35.844;
15;1;9;1:46.023;2;;40.815;0;29.604;0;35.604;2;150.2;19:16.846;14:14:16.846;0:40.815;0:29.604;0:35.604;202.2;Rafaela FERREIRA;;;;DXR;;GF;40.815;29.604;35.604;
15;1;10;1:46.261;0;;40.849;0;29.720;0;35.692;0;149.8;21:03.107;14:16:03.107;0:40.849;0:29.720;0:35.692;203.4;Rafaela FERREIRA;;;;DXR;;FF;40.849;29.720;35.692;
17;1;1;7:04.853;0;;5:55.872;0;31.738;0;37.243;0;37.5;7:04.853;14:02:04.853;5:55.872;0:31.738;0:37.243;191.5;Nacho TUÑON;0:05:06.664;R;;Tecnicar by Amtog;;GF;355.872;31.738;37.243;
17;1;2;1:50.532;0;;41.940;0;30.892;0;37.700;0;144.1;8:55.385;14:03:55.385;0:41.940;0:30.892;0:37.700;198.9;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;41.940;30.892;37.700;
17;1;3;1:46.127;0;;40.856;0;29.713;0;35.558;0;150.0;10:41.512;14:05:41.512;0:40.856;0:29.713;0:35.558;198.9;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;40.856;29.713;35.558;
17;1;4;1:45.633;0;;40.622;2;29.520;0;35.491;0;150.7;12:27.145;14:07:27.145;0:40.622;0:29.520;0:35.491;200.7;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;40.622;29.520;35.491;
17;1;5;1:45.673;0;;40.753;0;29.432;2;35.488;0;150.7;14:12.818;14:09:12.818;0:40.753;0:29.432;0:35.488;201.5;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;40.753;29.432;35.488;
17;1;6;1:50.834;0;;42.279;0;32.133;0;36.422;0;143.7;16:03.652;14:11:03.652;0:42.279;0:32.133;0:36.422;191.5;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;42.279;32.133;36.422;
17;1;7;1:45.782;2;;40.804;0;29.579;0;35.399;2;150.5;17:49.434;14:12:49.434;0:40.804;0:29.579;0:35.399;201.1;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;40.804;29.579;35.399;
17;1;8;1:46.037;0;;40.774;0;29.455;0;35.808;0;150.2;19:35.471;14:14:35.471;0:40.774;0:29.455;0:35.808;202.6;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;40.774;29.455;35.808;
17;1;9;1:46.009;0;;40.848;0;29.553;0;35.608;0;150.2;21:21.480;14:16:21.480;0:40.848;0:29.553;0:35.608;200.7;Nacho TUÑON;;R;;Tecnicar by Amtog;;FF;40.848;29.553;35.608;
19;1;1;6:24.571;0;;5:18.007;0;30.383;0;36.181;0;41.4;6:24.571;14:01:24.571;5:18.007;0:30.383;0:36.181;194.2;Matus RYBA;0:04:31.649;;;Griffin Core;;GF;318.007;30.383;36.181;
19;1;2;1:48.597;0;;41.056;0;30.704;0;36.837;0;146.6;8:13.168;14:03:13.168;0:41.056;0:30.704;0:36.837;201.5;Matus RYBA;;;;Griffin Core;;GF;41.056;30.704;36.837;
19;1;3;1:45.199;0;;40.524;0;29.308;0;35.367;0;151.4;9:58.367;14:04:58.367;0:40.524;0:29.308;0:35.367;201.5;Matus RYBA;;;;Griffin Core;;GF;40.524;29.308;35.367;
19;1;4;1:45.038;0;;40.462;0;29.230;0;35.346;2;151.6;11:43.405;14:06:43.405;0:40.462;0:29.230;0:35.346;201.5;Matus RYBA;;;;Griffin Core;;GF;40.462;29.230;35.346;
19;1;5;1:44.956;2;;40.299;2;29.192;2;35.465;0;151.7;13:28.361;14:08:28.361;0:40.299;0:29.192;0:35.465;204.2;Matus RYBA;;;;Griffin Core;;GF;40.299;29.192;35.465;
