NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; S4; S4_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;S4_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;S4_SECONDS;
33;1;10;1:59.439;2;;30.698;2;31.095;2;20.070;2;37.576;2;161.1;27:44.015;08:57:44.015;0:30.698;0:31.095;0:20.070;0:37.576;230.3;Christopher EL FEGHALI;;R;;Drivex;;FF;30.698;31.095;20.070;37.576;
37;1;1;2:57.936;0;B;1:02.460;0;36.331;0;23.673;0;55.472;0;108.1;2:57.936;08:32:57.936;1:02.460;0:36.331;0:23.673;0:55.472;219.5;Filippo FIORENTINO;0:00:28.479;;;Drivex;;RF;62.460;36.331;23.673;55.472;
37;1;2;8:38.065;0;;7:01.940;0;33.887;0;22.327;0;39.911;0;37.1;11:36.001;08:41:36.001;7:01.940;0:33.887;0:22.327;0:39.911;223.6;Filippo FIORENTINO;0:06:39.909;;;Drivex;;GF;421.940;33.887;22.327;39.911;
37;1;3;2:05.861;0;;32.817;0;32.795;0;21.305;0;38.944;0;152.9;13:41.862;08:43:41.862;0:32.817;0:32.795;0:21.305;0:38.944;225.0;Filippo FIORENTINO;;;;Drivex;;GF;32.817;32.795;21.305;38.944;
37;1;4;2:03.545;0;;31.803;0;32.044;0;21.039;0;38.659;0;155.7;15:45.407;08:45:45.407;0:31.803;0:32.044;0:21.039;0:38.659;223.6;Filippo FIORENTINO;;;;Drivex;;GF;31.803;32.044;21.039;38.659;
37;1;5;2:03.278;0;;31.435;0;31.876;0;20.726;0;39.241;0;156.1;17:48.685;08:47:48.685;0:31.435;0:31.876;0:20.726;0:39.241;220.0;Filippo FIORENTINO;;;;Drivex;;GF;31.435;31.876;20.726;39.241;
37;1;6;2:02.287;2;;31.366;0;31.918;0;20.553;0;38.450;0;157.3;19:50.972;08:49:50.972;0:31.366;0:31.918;0:20.553;0:38.450;224.5;Filippo FIORENTINO;;;;Drivex;;GF;31.366;31.918;20.553;38.450;
37;1;7;2:01.764;0;;31.289;0;31.580;2;20.459;0;38.436;0;158.0;21:52.736;08:51:52.736;0:31.289;0:31.580;0:20.459;0:38.436;224.1;Filippo FIORENTINO;;;;Drivex;;GF;31.289;31.580;20.459;38.436;
37;1;8;2:02.220;0;;31.373;0;31.612;0;20.833;0;38.402;2;157.4;23:54.956;08:53:54.956;0:31.373;0:31.612;0:20.833;0:38.402;226.4;Filippo FIORENTINO;;;;Drivex;;GF;31.373;31.612;20.833;38.402;
37;1;9;2:02.479;0;;31.347;2;31.776;0;20.437;2;38.919;0;157.1;25:57.435;08:55:57.435;0:31.347;0:31.776;0:20.437;0:38.919;225.0;Filippo FIORENTINO;;;;Drivex;;GF;31.347;31.776;20.437;38.919;
37;1;10;2:14.739;0;B;35.193;0;32.125;0;20.805;0;46.616;0;142.8;28:12.174;08:58:12.174;0:35.193;0:32.125;0:20.805;0:46.616;221.8;Filippo FIORENTINO;;;;Drivex;;FF;35.193;32.125;20.805;46.616;
39;1;1;3:38.035;0;B;1:33.144;0;35.613;0;23.887;0;1:05.391;0;88.2;3:38.035;08:33:38.035;1:33.144;0:35.613;0:23.887;1:05.391;197.8;Santino PANETTA;0:00:58.683;R;;TC Racing;;RF;93.144;35.613;23.887;65.391;
39;1;2;8:30.270;0;;6:52.761;0;34.611;0;22.396;0;40.502;0;37.7;12:08.305;08:42:08.305;6:52.761;0:34.611;0:22.396;0:40.502;205.7;Santino PANETTA;0:06:31.050;R;;TC Racing;;GF;412.761;34.611;22.396;40.502;
39;1;3;2:03.891;0;;32.019;0;32.083;0;21.454;0;38.335;0;155.3;14:12.196;08:44:12.196;0:32.019;0:32.083;0:21.454;0:38.335;232.3;Santino PANETTA;;R;;TC Racing;;GF;32.019;32.083;21.454;38.335;
39;1;4;2:02.327;0;;31.784;0;31.750;0;20.711;0;38.082;0;157.3;16:14.523;08:46:14.523;0:31.784;0:31.750;0:20.711;0:38.082;232.3;Santino PANETTA;;R;;TC Racing;;GF;31.784;31.750;20.711;38.082;
39;1;5;2:01.061;0;;31.290;0;31.594;0;20.488;0;37.689;0;158.9;18:15.584;08:48:15.584;0:31.290;0:31.594;0:20.488;0:37.689;233.3;Santino PANETTA;;R;;TC Racing;;GF;31.290;31.594;20.488;37.689;
39;1;6;2:00.320;0;;30.929;0;31.334;0;20.409;0;37.648;2;159.9;20:15.904;08:50:15.904;0:30.929;0:31.334;0:20.409;0:37.648;233.3;Santino PANETTA;;R;;TC Racing;;GF;30.929;31.334;20.409;37.648;
39;1;7;1:59.871;2;;30.697;2;31.211;0;20.190;2;37.773;0;160.5;22:15.775;08:52:15.775;0:30.697;0:31.211;0:20.190;0:37.773;232.8;Santino PANETTA;;R;;TC Racing;;GF;30.697;31.211;20.190;37.773;
39;1;8;2:00.228;0;;30.787;0;31.204;0;20.232;0;38.005;0;160.0;24:16.003;08:54:16.003;0:30.787;0:31.204;0:20.232;0:38.005;229.3;Santino PANETTA;;R;;TC Racing;;GF;30.787;31.204;20.232;38.005;
39;1;9;2:06.689;0;B;30.692;0;31.028;2;20.302;0;44.667;0;151.9;26:22.692;08:56:22.692;0:30.692;0:31.028;0:20.302;0:44.667;229.8;Santino PANETTA;;R;;TC Racing;;FF;30.692;31.028;20.302;44.667;
4;1;1;2:29.087;0;;45.197;0;37.526;0;23.621;0;42.743;0;129.0;2:29.087;08:32:29.087;0:45.197;0:37.526;0:23.621;0:42.743;208.1;Ean EYCKMANS;0:00:10.205;R;;MP Motorsport;;GF;45.197;37.526;23.621;42.743;
4;1;2;2:37.652;0;B;33.791;0;39.605;0;27.449;0;56.807;0;122.0;5:06.739;08:35:06.739;0:33.791;0:39.605;0:27.449;0:56.807;193.5;Ean EYCKMANS;;R;;MP Motorsport;;RF;33.791;39.605;27.449;56.807;
4;1;3;6:10.625;0;;4:34.403;0;34.844;0;21.968;0;39.410;0;51.9;11:17.364;08:41:17.364;4:34.403;0:34.844;0:21.968;0:39.410;220.4;Ean EYCKMANS;0:04:09.388;R;;MP Motorsport;;GF;274.403;34.844;21.968;39.410;
4;1;4;2:03.245;0;;31.861;0;32.102;0;20.919;0;38.363;0;156.1;13:20.609;08:43:20.609;0:31.861;0:32.102;0:20.919;0:38.363;227.4;Ean EYCKMANS;;R;;MP Motorsport;;GF;31.861;32.102;20.919;38.363;
4;1;5;2:02.445;0;;31.250;0;31.844;0;21.220;0;38.131;0;157.1;15:23.054;08:45:23.054;0:31.250;0:31.844;0:21.220;0:38.131;228.3;Ean EYCKMANS;;R;;MP Motorsport;;GF;31.250;31.844;21.220;38.131;
4;1;6;2:01.924;0;;31.519;0;31.941;0;20.523;0;37.941;0;157.8;17:24.978;08:47:24.978;0:31.519;0:31.941;0:20.523;0:37.941;228.3;Ean EYCKMANS;;R;;MP Motorsport;;GF;31.519;31.941;20.523;37.941;
4;1;7;2:00.625;0;;31.009;0;31.406;0;20.398;0;37.812;0;159.5;19:25.603;08:49:25.603;0:31.009;0:31.406;0:20.398;0:37.812;229.3;Ean EYCKMANS;;R;;MP Motorsport;;GF;31.009;31.406;20.398;37.812;
4;1;8;2:00.313;0;;30.709;0;31.103;0;20.119;0;38.382;0;159.9;21:25.916;08:51:25.916;0:30.709;0:31.103;0:20.119;0:38.382;229.3;Ean EYCKMANS;;R;;MP Motorsport;;GF;30.709;31.103;20.119;38.382;
4;1;9;1:59.490;0;;30.725;0;31.095;0;19.971;0;37.699;0;161.0;23:25.406;08:53:25.406;0:30.725;0:31.095;0:19.971;0:37.699;228.8;Ean EYCKMANS;;R;;MP Motorsport;;GF;30.725;31.095;19.971;37.699;
4;1;10;1:59.381;0;;30.764;0;31.001;2;19.933;0;37.683;0;161.2;25:24.787;08:55:24.787;0:30.764;0:31.001;0:19.933;0:37.683;228.8;Ean EYCKMANS;;R;;MP Motorsport;;GF;30.764;31.001;19.933;37.683;
4;1;11;1:59.149;2;;30.658;2;31.007;0;19.905;2;37.579;2;161.5;27:23.936;08:57:23.936;0:30.658;0:31.007;0:19.905;0:37.579;229.8;Ean EYCKMANS;;R;;MP Motorsport;;FF;30.658;31.007;19.905;37.579;
41;1;1;2:59.191;0;B;1:06.731;0;36.735;0;23.785;0;51.940;0;107.4;2:59.191;08:32:59.191;1:06.731;0:36.735;0:23.785;0:51.940;222.2;Stepan SUSLOV;0:00:30.805;R;;DXR;;RF;66.731;36.735;23.785;51.940;
41;1;2;8:38.633;0;;7:02.610;0;34.277;0;22.235;0;39.511;0;37.1;11:37.824;08:41:37.824;7:02.610;0:34.277;0:22.235;0:39.511;220.9;Stepan SUSLOV;0:06:39.263;R;;DXR;;GF;422.610;34.277;22.235;39.511;
41;1;3;2:06.427;0;;32.386;0;33.220;0;21.942;0;38.879;0;152.2;13:44.251;08:43:44.251;0:32.386;0:33.220;0:21.942;0:38.879;227.8;Stepan SUSLOV;;R;;DXR;;GF;32.386;33.220;21.942;38.879;
41;1;4;2:03.793;0;;31.808;0;32.199;0;20.856;0;38.930;0;155.4;15:48.044;08:45:48.044;0:31.808;0:32.199;0:20.856;0:38.930;225.9;Stepan SUSLOV;;R;;DXR;;GF;31.808;32.199;20.856;38.930;
41;1;5;2:02.501;0;;31.561;0;32.063;0;20.690;0;38.187;0;157.0;17:50.545;08:47:50.545;0:31.561;0:32.063;0:20.690;0:38.187;226.9;Stepan SUSLOV;;R;;DXR;;GF;31.561;32.063;20.690;38.187;
41;1;6;2:03.716;0;;32.021;0;32.366;0;20.427;0;38.902;0;155.5;19:54.261;08:49:54.261;0:32.021;0:32.366;0:20.427;0:38.902;228.3;Stepan SUSLOV;;R;;DXR;;GF;32.021;32.366;20.427;38.902;
41;1;7;2:01.089;0;;31.195;0;31.569;0;20.319;0;38.006;0;158.9;21:55.350;08:51:55.350;0:31.195;0:31.569;0:20.319;0:38.006;227.8;Stepan SUSLOV;;R;;DXR;;GF;31.195;31.569;20.319;38.006;
41;1;8;2:00.968;0;;31.454;0;31.419;2;20.221;0;37.874;2;159.0;23:56.318;08:53:56.318;0:31.454;0:31.419;0:20.221;0:37.874;227.4;Stepan SUSLOV;;R;;DXR;;GF;31.454;31.419;20.221;37.874;
41;1;9;2:00.477;2;;30.922;0;31.441;0;20.201;0;37.913;0;159.7;25:56.795;08:55:56.795;0:30.922;0:31.441;0:20.201;0:37.913;231.8;Stepan SUSLOV;;R;;DXR;;GF;30.922;31.441;20.201;37.913;
41;1;10;2:01.494;0;;30.910;2;32.100;0;20.200;2;38.284;0;158.3;27:58.289;08:57:58.289;0:30.910;0:32.100;0:20.200;0:38.284;226.9;Stepan SUSLOV;;R;;DXR;;FF;30.910;32.100;20.200;38.284;
46;1;1;2:43.389;0;B;51.195;0;36.804;0;23.806;0;51.584;0;117.7;2:43.389;08:32:43.389;0:51.195;0:36.804;0:23.806;0:51.584;184.9;Nathan TYE;0:00:14.080;;;Rodin Motorsport;;GF;51.195;36.804;23.806;51.584;
46;1;2;8:49.257;0;;7:08.724;0;35.007;0;24.359;0;41.167;0;36.3;11:32.646;08:41:32.646;7:08.724;0:35.007;0:24.359;0:41.167;208.9;Nathan TYE;0:06:44.430;;;Rodin Motorsport;;GF;428.724;35.007;24.359;41.167;
46;1;3;2:04.519;0;;32.203;0;32.473;0;20.964;0;38.879;0;154.5;13:37.165;08:43:37.165;0:32.203;0:32.473;0:20.964;0:38.879;229.8;Nathan TYE;;;;Rodin Motorsport;;GF;32.203;32.473;20.964;38.879;
46;1;4;2:04.520;0;;33.253;0;32.468;0;20.635;0;38.164;0;154.5;15:41.685;08:45:41.685;0:33.253;0:32.468;0:20.635;0:38.164;228.8;Nathan TYE;;;;Rodin Motorsport;;GF;33.253;32.468;20.635;38.164;
46;1;5;2:01.444;0;;31.304;0;31.764;0;20.420;0;37.956;0;158.4;17:43.129;08:47:43.129;0:31.304;0:31.764;0:20.420;0:37.956;229.3;Nathan TYE;;;;Rodin Motorsport;;GF;31.304;31.764;20.420;37.956;
46;1;6;2:00.716;0;;31.205;0;31.380;0;20.302;0;37.829;0;159.4;19:43.845;08:49:43.845;0:31.205;0:31.380;0:20.302;0:37.829;229.3;Nathan TYE;;;;Rodin Motorsport;;GF;31.205;31.380;20.302;37.829;
46;1;7;2:00.304;0;;30.930;0;31.302;0;20.163;0;37.909;0;159.9;21:44.149;08:51:44.149;0:30.930;0:31.302;0:20.163;0:37.909;228.8;Nathan TYE;;;;Rodin Motorsport;;GF;30.930;31.302;20.163;37.909;
46;1;8;1:59.768;0;;30.839;0;31.238;0;20.037;2;37.654;2;160.6;23:43.917;08:53:43.917;0:30.839;0:31.238;0:20.037;0:37.654;228.3;Nathan TYE;;;;Rodin Motorsport;;GF;30.839;31.238;20.037;37.654;
46;1;9;1:59.912;0;;30.790;0;31.219;0;20.094;0;37.809;0;160.4;25:43.829;08:55:43.829;0:30.790;0:31.219;0:20.094;0:37.809;228.3;Nathan TYE;;;;Rodin Motorsport;;GF;30.790;31.219;20.094;37.809;
46;1;10;1:59.674;2;;30.788;2;31.094;2;20.037;0;37.755;0;160.8;27:43.503;08:57:43.503;0:30.788;0:31.094;0:20.037;0:37.755;228.3;Nathan TYE;;;;Rodin Motorsport;;FF;30.788;31.094;20.037;37.755;
48;1;1;2:56.615;0;B;1:01.959;0;36.356;0;23.374;0;54.926;0;108.9;2:56.615;08:32:56.615;1:01.959;0:36.356;0:23.374;0:54.926;217.3;Gino TRAPPA;0:00:27.531;;;Drivex;;RF;61.959;36.356;23.374;54.926;
48;1;2;8:38.781;0;;7:02.686;0;33.992;0;21.846;0;40.257;0;37.1;11:35.396;08:41:35.396;7:02.686;0:33.992;0:21.846;0:40.257;218.2;Gino TRAPPA;0:06:40.308;;;Drivex;;GF;422.686;33.992;21.846;40.257;
48;1;3;2:07.086;0;;33.539;0;33.510;0;21.093;0;38.944;0;151.4;13:42.482;08:43:42.482;0:33.539;0:33.510;0:21.093;0:38.944;229.8;Gino TRAPPA;;;;Drivex;;GF;33.539;33.510;21.093;38.944;
48;1;4;2:03.916;0;;31.663;0;31.813;0;21.234;0;39.206;0;155.3;15:46.398;08:45:46.398;0:31.663;0:31.813;0:21.234;0:39.206;221.8;Gino TRAPPA;;;;Drivex;;GF;31.663;31.813;21.234;39.206;
48;1;5;2:01.635;0;;31.257;0;31.715;0;20.525;0;38.138;0;158.2;17:48.033;08:47:48.033;0:31.257;0:31.715;0:20.525;0:38.138;228.8;Gino TRAPPA;;;;Drivex;;GF;31.257;31.715;20.525;38.138;
48;1;6;2:00.752;0;;31.017;2;31.496;0;20.347;0;37.892;0;159.3;19:48.785;08:49:48.785;0:31.017;0:31.496;0:20.347;0:37.892;229.3;Gino TRAPPA;;;;Drivex;;GF;31.017;31.496;20.347;37.892;
48;1;7;2:05.428;0;;31.365;0;31.742;0;20.421;0;41.900;0;153.4;21:54.213;08:51:54.213;0:31.365;0:31.742;0:20.421;0:41.900;189.8;Gino TRAPPA;;;;Drivex;;GF;31.365;31.742;20.421;41.900;
48;1;8;2:11.648;0;;35.544;0;34.538;0;23.147;0;38.419;0;146.1;24:05.861;08:54:05.861;0:35.544;0:34.538;0:23.147;0:38.419;228.8;Gino TRAPPA;;;;Drivex;;GF;35.544;34.538;23.147;38.419;
48;1;9;2:00.206;2;;31.021;0;31.364;2;20.202;2;37.619;2;160.0;26:06.067;08:56:06.067;0:31.021;0:31.364;0:20.202;0:37.619;230.8;Gino TRAPPA;;;;Drivex;;GF;31.021;31.364;20.202;37.619;
48;1;10;2:42.880;0;B;41.847;0;36.500;0;23.752;0;1:00.781;0;118.1;28:48.947;08:58:48.947;0:41.847;0:36.500;0:23.752;1:00.781;217.3;Gino TRAPPA;;;;Drivex;;FF;41.847;36.500;23.752;60.781;
5;1;1;2:50.700;0;B;58.727;0;36.763;0;23.747;0;51.463;0;112.7;2:50.700;08:32:50.700;0:58.727;0:36.763;0:23.747;0:51.463;219.1;Miguel COSTA;0:00:23.185;R;;Campos Racing;;GF;58.727;36.763;23.747;51.463;
5;1;2;8:48.275;0;B;7:06.095;0;34.054;0;22.210;0;45.916;0;36.4;11:38.975;08:41:38.975;7:06.095;0:34.054;0:22.210;0:45.916;220.0;Miguel COSTA;0:06:42.901;R;;Campos Racing;;GF;426.095;34.054;22.210;45.916;
5;1;3;2:28.865;0;;55.690;0;32.530;0;21.129;0;39.516;0;129.2;14:07.840;08:44:07.840;0:55.690;0:32.530;0:21.129;0:39.516;209.7;Miguel COSTA;0:00:32.677;R;;Campos Racing;;GF;55.690;32.530;21.129;39.516;
5;1;4;2:01.631;0;;31.324;0;31.760;0;20.535;0;38.012;0;158.2;16:09.471;08:46:09.471;0:31.324;0:31.760;0:20.535;0:38.012;228.8;Miguel COSTA;;R;;Campos Racing;;GF;31.324;31.760;20.535;38.012;
5;1;5;2:00.534;0;;31.055;0;31.443;0;20.378;0;37.658;0;159.6;18:10.005;08:48:10.005;0:31.055;0:31.443;0:20.378;0:37.658;231.3;Miguel COSTA;;R;;Campos Racing;;GF;31.055;31.443;20.378;37.658;
5;1;6;1:59.964;0;;31.028;0;31.241;0;20.253;0;37.442;0;160.4;20:09.969;08:50:09.969;0:31.028;0:31.241;0:20.253;0:37.442;232.8;Miguel COSTA;;R;;Campos Racing;;GF;31.028;31.241;20.253;37.442;
5;1;7;1:59.351;0;;30.684;0;31.222;0;20.061;0;37.384;2;161.2;22:09.320;08:52:09.320;0:30.684;0:31.222;0:20.061;0:37.384;231.3;Miguel COSTA;;R;;Campos Racing;;GF;30.684;31.222;20.061;37.384;
5;1;8;1:59.299;2;;30.564;0;31.134;2;20.008;2;37.593;0;161.3;24:08.619;08:54:08.619;0:30.564;0:31.134;0:20.008;0:37.593;232.3;Miguel COSTA;;R;;Campos Racing;;GF;30.564;31.134;20.008;37.593;
5;1;9;2:00.356;0;;30.518;2;31.673;0;20.353;0;37.812;0;159.8;26:08.975;08:56:08.975;0:30.518;0:31.673;0:20.353;0:37.812;229.3;Miguel COSTA;;R;;Campos Racing;;FF;30.518;31.673;20.353;37.812;
55;1;1;2:55.287;0;B;55.095;0;38.660;0;24.940;0;56.592;0;109.8;2:55.287;08:32:55.287;0:55.095;0:38.660;0:24.940;0:56.592;186.5;Emma FELBERMAYR;0:00:16.711;R;;Rodin Motorsport;;RF;55.095;38.660;24.940;56.592;
55;1;2;8:41.629;0;;6:59.262;0;36.162;0;23.595;0;42.610;0;36.9;11:36.916;08:41:36.916;6:59.262;0:36.162;0:23.595;0:42.610;200.0;Emma FELBERMAYR;0:06:32.984;R;;Rodin Motorsport;;GF;419.262;36.162;23.595;42.610;
55;1;3;2:07.543;0;;32.950;0;33.347;0;21.810;0;39.436;0;150.8;13:44.459;08:43:44.459;0:32.950;0:33.347;0:21.810;0:39.436;226.4;Emma FELBERMAYR;;R;;Rodin Motorsport;;GF;32.950;33.347;21.810;39.436;
55;1;4;2:05.159;0;;32.467;0;32.380;0;21.673;0;38.639;0;153.7;15:49.618;08:45:49.618;0:32.467;0:32.380;0:21.673;0:38.639;230.3;Emma FELBERMAYR;;R;;Rodin Motorsport;;GF;32.467;32.380;21.673;38.639;
55;1;5;2:04.115;0;;32.656;0;32.249;0;20.759;0;38.451;0;155.0;17:53.733;08:47:53.733;0:32.656;0:32.249;0:20.759;0:38.451;227.4;Emma FELBERMAYR;;R;;Rodin Motorsport;;GF;32.656;32.249;20.759;38.451;
55;1;6;2:02.063;0;;31.427;0;31.793;0;20.548;0;38.295;0;157.6;19:55.796;08:49:55.796;0:31.427;0:31.793;0:20.548;0:38.295;227.8;Emma FELBERMAYR;;R;;Rodin Motorsport;;GF;31.427;31.793;20.548;38.295;
55;1;7;2:01.590;0;;31.381;0;31.754;0;20.412;0;38.043;2;158.2;21:57.386;08:51:57.386;0:31.381;0:31.754;0:20.412;0:38.043;228.3;Emma FELBERMAYR;;R;;Rodin Motorsport;;GF;31.381;31.754;20.412;38.043;
55;1;8;2:01.325;0;;31.311;0;31.694;0;20.222;0;38.098;0;158.6;23:58.711;08:53:58.711;0:31.311;0:31.694;0:20.222;0:38.098;228.3;Emma FELBERMAYR;;R;;Rodin Motorsport;;GF;31.311;31.694;20.222;38.098;
55;1;9;2:00.624;0;;30.896;0;31.372;2;20.293;0;38.063;0;159.5;25:59.335;08:55:59.335;0:30.896;0:31.372;0:20.293;0:38.063;228.3;Emma FELBERMAYR;;R;;Rodin Motorsport;;GF;30.896;31.372;20.293;38.063;
55;1;10;2:01.010;2;;31.218;2;31.484;0;20.151;2;38.157;0;159.0;28:00.345;08:58:00.345;0:31.218;0:31.484;0:20.151;0:38.157;227.4;Emma FELBERMAYR;;R;;Rodin Motorsport;;FF;31.218;31.484;20.151;38.157;
57;1;1;3:01.131;0;B;1:08.285;0;37.799;0;24.686;0;50.361;0;106.2;3:01.131;08:33:01.131;1:08.285;0:37.799;0:24.686;0:50.361;210.5;Artem SEVERIUKHIN;0:00:32.097;R;;DXR;;RF;68.285;37.799;24.686;50.361;
57;1;2;8:39.381;0;;7:01.756;0;34.880;0;22.662;0;40.083;0;37.0;11:40.512;08:41:40.512;7:01.756;0:34.880;0:22.662;0:40.083;211.8;Artem SEVERIUKHIN;0:06:38.287;R;;DXR;;GF;421.756;34.880;22.662;40.083;
57;1;3;2:06.960;0;;33.127;0;33.255;0;21.485;0;39.093;0;151.5;13:47.472;08:43:47.472;0:33.127;0:33.255;0:21.485;0:39.093;222.7;Artem SEVERIUKHIN;;R;;DXR;;GF;33.127;33.255;21.485;39.093;
57;1;4;2:04.943;0;;32.117;0;32.724;0;21.209;0;38.893;0;154.0;15:52.415;08:45:52.415;0:32.117;0:32.724;0:21.209;0:38.893;224.5;Artem SEVERIUKHIN;;R;;DXR;;GF;32.117;32.724;21.209;38.893;
57;1;5;2:02.867;0;;31.589;0;32.094;0;20.792;0;38.392;0;156.6;17:55.282;08:47:55.282;0:31.589;0:32.094;0:20.792;0:38.392;225.9;Artem SEVERIUKHIN;;R;;DXR;;GF;31.589;32.094;20.792;38.392;
57;1;6;2:02.809;0;;31.686;0;31.932;0;20.662;0;38.529;0;156.7;19:58.091;08:49:58.091;0:31.686;0:31.932;0:20.662;0:38.529;225.5;Artem SEVERIUKHIN;;R;;DXR;;GF;31.686;31.932;20.662;38.529;
57;1;7;2:01.895;0;;31.268;0;31.814;0;20.594;0;38.219;0;157.8;21:59.986;08:51:59.986;0:31.268;0:31.814;0:20.594;0:38.219;225.5;Artem SEVERIUKHIN;;R;;DXR;;GF;31.268;31.814;20.594;38.219;
57;1;8;2:01.649;0;;31.174;0;31.800;0;20.471;0;38.204;0;158.1;24:01.635;08:54:01.635;0:31.174;0:31.800;0:20.471;0:38.204;225.9;Artem SEVERIUKHIN;;R;;DXR;;GF;31.174;31.800;20.471;38.204;
57;1;9;2:01.349;2;;31.021;2;31.692;0;20.440;2;38.196;0;158.5;26:02.984;08:56:02.984;0:31.021;0:31.692;0:20.440;0:38.196;224.5;Artem SEVERIUKHIN;;R;;DXR;;GF;31.021;31.692;20.440;38.196;
57;1;10;2:01.439;0;;31.144;0;31.581;2;20.599;0;38.115;2;158.4;28:04.423;08:58:04.423;0:31.144;0:31.581;0:20.599;0:38.115;228.3;Artem SEVERIUKHIN;;R;;DXR;;FF;31.144;31.581;20.599;38.115;
6;1;1;3:20.342;0;B;1:23.205;0;37.969;0;24.264;0;54.904;0;96.0;3:20.342;08:33:20.342;1:23.205;0:37.969;0:24.264;0:54.904;161.2;Sacha VAN'T PAD BOSCH;0:00:46.477;R;;T-Code by Amtog;;RF;83.205;37.969;24.264;54.904;
6;1;2;8:43.678;0;;7:01.492;0;34.498;0;24.081;0;43.607;0;36.7;12:04.020;08:42:04.020;7:01.492;0:34.498;0:24.081;0:43.607;167.2;Sacha VAN'T PAD BOSCH;0:06:35.606;R;;T-Code by Amtog;;GF;421.492;34.498;24.081;43.607;
6;1;3;2:02.937;0;;32.068;0;31.764;0;20.835;0;38.270;0;156.5;14:06.957;08:44:06.957;0:32.068;0:31.764;0:20.835;0:38.270;229.8;Sacha VAN'T PAD BOSCH;;R;;T-Code by Amtog;;GF;32.068;31.764;20.835;38.270;
6;1;4;2:01.681;0;;31.103;0;31.933;0;20.475;0;38.170;0;158.1;16:08.638;08:46:08.638;0:31.103;0:31.933;0:20.475;0:38.170;226.9;Sacha VAN'T PAD BOSCH;;R;;T-Code by Amtog;;GF;31.103;31.933;20.475;38.170;
6;1;5;2:00.502;0;;30.880;0;31.353;0;20.467;0;37.802;0;159.7;18:09.140;08:48:09.140;0:30.880;0:31.353;0:20.467;0:37.802;228.8;Sacha VAN'T PAD BOSCH;;R;;T-Code by Amtog;;GF;30.880;31.353;20.467;37.802;
6;1;6;1:59.906;0;;30.972;0;31.199;0;20.134;0;37.601;0;160.4;20:09.046;08:50:09.046;0:30.972;0:31.199;0:20.134;0:37.601;229.8;Sacha VAN'T PAD BOSCH;;R;;T-Code by Amtog;;GF;30.972;31.199;20.134;37.601;
6;1;7;1:59.284;2;;30.574;2;31.148;0;19.979;2;37.583;0;161.3;22:08.330;08:52:08.330;0:30.574;0:31.148;0:19.979;0:37.583;231.3;Sacha VAN'T PAD BOSCH;;R;;T-Code by Amtog;;GF;30.574;31.148;19.979;37.583;
6;1;8;1:59.239;0;;30.560;0;31.081;0;19.988;0;37.610;0;161.3;24:07.569;08:54:07.569;0:30.560;0:31.081;0:19.988;0:37.610;228.3;Sacha VAN'T PAD BOSCH;;R;;T-Code by Amtog;;GF;30.560;31.081;19.988;37.610;
6;1;9;1:59.849;0;;31.113;0;31.306;0;20.031;0;37.399;2;160.5;26:07.418;08:56:07.418;0:31.113;0:31.306;0:20.031;0:37.399;230.3;Sacha VAN'T PAD BOSCH;;R;;T-Code by Amtog;;GF;31.113;31.306;20.031;37.399;
6;1;10;1:59.469;0;;30.708;0;31.044;2;20.097;0;37.620;0;161.0;28:06.887;08:58:06.887;0:30.708;0:31.044;0:20.097;0:37.620;231.8;Sacha VAN'T PAD BOSCH;;R;;T-Code by Amtog;;FF;30.708;31.044;20.097;37.620;
70;1;1;3:43.666;0;B;1:39.167;0;36.133;0;23.069;0;1:05.297;0;86.0;3:43.666;08:33:43.666;1:39.167;0:36.133;0:23.069;1:05.297;216.0;Aleksandar BOGUNOVIC;0:01:03.749;R;;GRS Team;;RF;99.167;36.133;23.069;65.297;
70;1;2;8:26.269;0;;6:49.594;0;33.736;0;23.158;0;39.781;0;38.0;12:09.935;08:42:09.935;6:49.594;0:33.736;0:23.158;0:39.781;221.3;Aleksandar BOGUNOVIC;0:06:27.827;R;;GRS Team;;GF;409.594;33.736;23.158;39.781;
70;1;3;2:03.985;0;;31.891;0;32.356;0;21.108;0;38.630;0;155.2;14:13.920;08:44:13.920;0:31.891;0:32.356;0:21.108;0:38.630;231.8;Aleksandar BOGUNOVIC;;R;;GRS Team;;GF;31.891;32.356;21.108;38.630;
70;1;4;2:02.847;0;;31.946;0;31.935;0;20.625;0;38.341;0;156.6;16:16.767;08:46:16.767;0:31.946;0:31.935;0:20.625;0:38.341;227.8;Aleksandar BOGUNOVIC;;R;;GRS Team;;GF;31.946;31.935;20.625;38.341;
70;1;5;2:01.443;0;;31.333;0;31.685;0;20.416;0;38.009;0;158.4;18:18.210;08:48:18.210;0:31.333;0:31.685;0:20.416;0:38.009;227.4;Aleksandar BOGUNOVIC;;R;;GRS Team;;GF;31.333;31.685;20.416;38.009;
