NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; S4; S4_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;S4_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;S4_SECONDS;
14;1;4;2:01.825;0;;31.337;0;31.966;0;20.457;0;38.065;0;157.9;9:33.651;12:04:33.651;0:31.337;0:31.966;0:20.457;0:38.065;231.8;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;31.337;31.966;20.457;38.065;
14;1;5;2:01.209;0;;31.494;0;31.588;0;20.285;0;37.842;0;158.7;11:34.860;12:06:34.860;0:31.494;0:31.588;0:20.285;0:37.842;232.8;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;31.494;31.588;20.285;37.842;
14;1;6;2:00.836;0;;31.330;0;31.497;0;20.475;0;37.534;0;159.2;13:35.696;12:08:35.696;0:31.330;0:31.497;0:20.475;0:37.534;238.9;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;31.330;31.497;20.475;37.534;
14;1;7;2:00.619;0;;31.538;0;31.320;0;20.256;0;37.505;2;159.5;15:36.315;12:10:36.315;0:31.538;0:31.320;0:20.256;0:37.505;235.3;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;31.538;31.320;20.256;37.505;
14;1;8;2:00.323;0;;31.233;0;31.389;0;20.065;2;37.636;0;159.9;17:36.638;12:12:36.638;0:31.233;0:31.389;0:20.065;0:37.636;233.8;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;31.233;31.389;20.065;37.636;
14;1;9;1:59.998;2;;31.048;2;31.205;2;20.222;0;37.523;0;160.3;19:36.636;12:14:36.636;0:31.048;0:31.205;0:20.222;0:37.523;235.8;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;31.048;31.205;20.222;37.523;
14;1;10;2:00.376;0;;31.214;0;31.316;0;20.258;0;37.588;0;159.8;21:37.012;12:16:37.012;0:31.214;0:31.316;0:20.258;0:37.588;235.8;Jean Paul KARRAS;;R;;Saintéloc Racing;;FF;31.214;31.316;20.258;37.588;
15;1;1;2:39.903;0;;1:01.530;0;35.335;0;22.380;0;40.658;0;120.3;2:39.903;11:57:39.903;1:01.530;0:35.335;0:22.380;0:40.658;199.6;Edward ROBINSON;0:00:29.098;;;DXR;;GF;61.530;35.335;22.380;40.658;
15;1;2;2:22.167;0;;32.323;0;41.620;0;24.690;0;43.534;0;135.3;5:02.070;12:00:02.070;0:32.323;0:41.620;0:24.690;0:43.534;178.5;Edward ROBINSON;;;;DXR;;GF;32.323;41.620;24.690;43.534;
15;1;3;2:03.568;0;;31.753;0;32.151;0;20.881;0;38.783;0;155.7;7:05.638;12:02:05.638;0:31.753;0:32.151;0:20.881;0:38.783;235.8;Edward ROBINSON;;;;DXR;;GF;31.753;32.151;20.881;38.783;
15;1;4;2:01.139;0;;31.247;0;31.507;0;20.468;0;37.917;0;158.8;9:06.777;12:04:06.777;0:31.247;0:31.507;0:20.468;0:37.917;233.3;Edward ROBINSON;;;;DXR;;GF;31.247;31.507;20.468;37.917;
15;1;5;2:00.946;0;;31.363;0;31.568;0;20.132;2;37.883;0;159.1;11:07.723;12:06:07.723;0:31.363;0:31.568;0:20.132;0:37.883;234.3;Edward ROBINSON;;;;DXR;;GF;31.363;31.568;20.132;37.883;
15;1;6;2:02.682;0;;31.268;0;31.489;0;21.372;0;38.553;0;156.8;13:10.405;12:08:10.405;0:31.268;0:31.489;0:21.372;0:38.553;228.3;Edward ROBINSON;;;;DXR;;GF;31.268;31.489;21.372;38.553;
15;1;7;2:00.168;0;;31.189;0;31.398;0;20.150;0;37.431;2;160.1;15:10.573;12:10:10.573;0:31.189;0:31.398;0:20.150;0:37.431;237.9;Edward ROBINSON;;;;DXR;;GF;31.189;31.398;20.150;37.431;
15;1;8;2:00.296;0;;31.151;0;31.363;0;20.228;0;37.554;0;159.9;17:10.869;12:12:10.869;0:31.151;0:31.363;0:20.228;0:37.554;238.4;Edward ROBINSON;;;;DXR;;GF;31.151;31.363;20.228;37.554;
15;1;9;2:00.072;2;;31.089;0;31.230;2;20.184;0;37.569;0;160.2;19:10.941;12:14:10.941;0:31.089;0:31.230;0:20.184;0:37.569;234.8;Edward ROBINSON;;;;DXR;;GF;31.089;31.230;20.184;37.569;
15;1;10;2:01.681;0;;30.995;2;31.359;0;21.459;0;37.868;0;158.1;21:12.622;12:16:12.622;0:30.995;0:31.359;0:21.459;0:37.868;235.3;Edward ROBINSON;;;;DXR;;FF;30.995;31.359;21.459;37.868;
17;1;1;3:14.437;0;B;1:23.214;0;37.498;0;23.318;0;50.407;0;98.9;3:14.437;11:58:14.437;1:23.214;0:37.498;0:23.318;0:50.407;226.9;Nacho TUÑON;0:00:47.741;R;;Tecnicar by Amtog;;GF;83.214;37.498;23.318;50.407;
17;1;2;2:32.586;0;;58.833;0;33.170;0;21.711;0;38.872;0;126.1;5:47.023;12:00:47.023;0:58.833;0:33.170;0:21.711;0:38.872;234.3;Nacho TUÑON;0:00:34.571;R;;Tecnicar by Amtog;;GF;58.833;33.170;21.711;38.872;
17;1;3;2:03.007;0;;31.950;0;32.132;0;21.207;0;37.718;0;156.4;7:50.030;12:02:50.030;0:31.950;0:32.132;0:21.207;0:37.718;241.6;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;31.950;32.132;21.207;37.718;
17;1;4;2:01.278;0;;31.326;0;31.512;0;20.262;0;38.178;0;158.6;9:51.308;12:04:51.308;0:31.326;0:31.512;0:20.262;0:38.178;234.8;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;31.326;31.512;20.262;38.178;
17;1;5;2:01.657;0;;31.687;0;31.698;0;20.296;0;37.976;0;158.1;11:52.965;12:06:52.965;0:31.687;0:31.698;0:20.296;0:37.976;235.8;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;31.687;31.698;20.296;37.976;
17;1;6;2:00.580;0;;31.268;0;31.381;0;20.295;0;37.636;0;159.5;13:53.545;12:08:53.545;0:31.268;0:31.381;0:20.295;0:37.636;234.3;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;31.268;31.381;20.295;37.636;
17;1;7;2:00.314;0;;31.095;0;31.438;0;20.169;0;37.612;2;159.9;15:53.859;12:10:53.859;0:31.095;0:31.438;0:20.169;0:37.612;237.9;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;31.095;31.438;20.169;37.612;
17;1;8;2:00.130;0;;31.007;0;31.200;0;20.162;0;37.761;0;160.1;17:53.989;12:12:53.989;0:31.007;0:31.200;0:20.162;0:37.761;233.8;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;31.007;31.200;20.162;37.761;
17;1;9;1:59.886;2;;30.877;2;31.211;0;20.178;0;37.620;0;160.5;19:53.875;12:14:53.875;0:30.877;0:31.211;0:20.178;0:37.620;235.8;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;30.877;31.211;20.178;37.620;
17;1;10;1:59.838;0;;30.916;0;31.146;2;20.124;2;37.652;0;160.5;21:53.713;12:16:53.713;0:30.916;0:31.146;0:20.124;0:37.652;234.8;Nacho TUÑON;;R;;Tecnicar by Amtog;;FF;30.916;31.146;20.124;37.652;
19;1;1;2:36.532;0;;58.924;0;35.161;0;22.201;0;40.246;0;122.9;2:36.532;11:57:36.532;0:58.924;0:35.161;0:22.201;0:40.246;228.3;Matus RYBA;0:00:26.086;;;Griffin Core;;GF;58.924;35.161;22.201;40.246;
19;1;2;2:21.425;0;;32.475;0;41.750;0;25.783;0;41.417;0;136.0;4:57.957;11:59:57.957;0:32.475;0:41.750;0:25.783;0:41.417;185.6;Matus RYBA;;;;Griffin Core;;GF;32.475;41.750;25.783;41.417;
19;1;3;2:03.925;0;;33.065;0;32.238;0;20.829;0;37.793;0;155.2;7:01.882;12:02:01.882;0:33.065;0:32.238;0:20.829;0:37.793;231.3;Matus RYBA;;;;Griffin Core;;GF;33.065;32.238;20.829;37.793;
19;1;4;2:00.606;0;;31.214;0;31.364;0;20.248;0;37.780;0;159.5;9:02.488;12:04:02.488;0:31.214;0:31.364;0:20.248;0:37.780;238.4;Matus RYBA;;;;Griffin Core;;GF;31.214;31.364;20.248;37.780;
19;1;5;2:01.789;0;;31.072;0;32.218;0;20.160;0;38.339;0;158.0;11:04.277;12:06:04.277;0:31.072;0:32.218;0:20.160;0:38.339;224.1;Matus RYBA;;;;Griffin Core;;GF;31.072;32.218;20.160;38.339;
19;1;6;1:59.801;0;;30.993;0;31.221;0;20.246;0;37.341;2;160.6;13:04.078;12:08:04.078;0:30.993;0:31.221;0:20.246;0:37.341;238.9;Matus RYBA;;;;Griffin Core;;GF;30.993;31.221;20.246;37.341;
19;1;7;1:59.497;0;;30.882;0;31.104;0;20.093;0;37.418;0;161.0;15:03.575;12:10:03.575;0:30.882;0:31.104;0:20.093;0:37.418;240.0;Matus RYBA;;;;Griffin Core;;GF;30.882;31.104;20.093;37.418;
19;1;8;2:00.492;0;;30.937;0;31.970;0;20.210;0;37.375;0;159.7;17:04.067;12:12:04.067;0:30.937;0:31.970;0:20.210;0:37.375;237.4;Matus RYBA;;;;Griffin Core;;GF;30.937;31.970;20.210;37.375;
19;1;9;1:59.220;2;;30.670;2;30.994;2;20.071;0;37.485;0;161.4;19:03.287;12:14:03.287;0:30.670;0:30.994;0:20.071;0:37.485;234.3;Matus RYBA;;;;Griffin Core;;GF;30.670;30.994;20.071;37.485;
19;1;10;2:09.662;0;B;30.817;0;31.200;0;19.986;2;47.659;0;148.4;21:12.949;12:16:12.949;0:30.817;0:31.200;0:19.986;0:47.659;219.1;Matus RYBA;;;;Griffin Core;;FF;30.817;31.200;19.986;47.659;
2;1;1;2:34.045;0;;55.573;0;35.483;0;23.141;0;39.848;0;124.9;2:34.045;11:57:34.045;0:55.573;0:35.483;0:23.141;0:39.848;213.0;Vivek KANTHAN;0:00:21.444;R;;Campos Racing;;GF;55.573;35.483;23.141;39.848;
2;1;2;2:22.684;0;;32.601;0;42.488;0;25.278;0;42.317;0;134.8;4:56.729;11:59:56.729;0:32.601;0:42.488;0:25.278;0:42.317;186.5;Vivek KANTHAN;;R;;Campos Racing;;GF;32.601;42.488;25.278;42.317;
2;1;3;2:02.690;0;;32.175;0;31.663;0;20.534;0;38.318;0;156.8;6:59.419;12:01:59.419;0:32.175;0:31.663;0:20.534;0:38.318;237.9;Vivek KANTHAN;;R;;Campos Racing;;GF;32.175;31.663;20.534;38.318;
2;1;4;1:59.665;0;;30.960;0;31.107;0;20.169;0;37.429;0;160.8;8:59.084;12:03:59.084;0:30.960;0:31.107;0:20.169;0:37.429;237.4;Vivek KANTHAN;;R;;Campos Racing;;GF;30.960;31.107;20.169;37.429;
2;1;5;1:59.899;0;;30.896;0;31.185;0;20.253;0;37.565;0;160.5;10:58.983;12:05:58.983;0:30.896;0:31.185;0:20.253;0:37.565;233.8;Vivek KANTHAN;;R;;Campos Racing;;GF;30.896;31.185;20.253;37.565;
2;1;6;1:59.580;0;;30.848;0;31.228;0;20.203;0;37.301;0;160.9;12:58.563;12:07:58.563;0:30.848;0:31.228;0:20.203;0:37.301;236.3;Vivek KANTHAN;;R;;Campos Racing;;GF;30.848;31.228;20.203;37.301;
2;1;7;1:59.432;0;;30.815;0;31.173;0;20.084;0;37.360;0;161.1;14:57.995;12:09:57.995;0:30.815;0:31.173;0:20.084;0:37.360;237.4;Vivek KANTHAN;;R;;Campos Racing;;GF;30.815;31.173;20.084;37.360;
2;1;8;1:58.996;0;;30.720;0;30.984;0;20.011;0;37.281;0;161.7;16:56.991;12:11:56.991;0:30.720;0:30.984;0:20.011;0:37.281;235.3;Vivek KANTHAN;;R;;Campos Racing;;GF;30.720;30.984;20.011;37.281;
2;1;9;1:58.491;0;;30.421;2;30.833;2;19.991;0;37.246;0;162.4;18:55.482;12:13:55.482;0:30.421;0:30.833;0:19.991;0:37.246;235.8;Vivek KANTHAN;;R;;Campos Racing;;GF;30.421;30.833;19.991;37.246;
2;1;10;1:58.491;2;;30.604;0;30.966;0;19.846;2;37.075;2;162.4;20:53.973;12:15:53.973;0:30.604;0:30.966;0:19.846;0:37.075;236.3;Vivek KANTHAN;;R;;Campos Racing;;FF;30.604;30.966;19.846;37.075;
22;1;1;2:25.362;0;;44.775;0;35.561;0;23.162;0;41.864;0;132.3;2:25.362;11:57:25.362;0:44.775;0:35.561;0:23.162;0:41.864;210.9;Juan COTA;0:00:11.959;;;MP Motorsport;;GF;44.775;35.561;23.162;41.864;
22;1;2;2:30.673;0;;36.495;0;42.977;0;22.128;0;49.073;0;127.7;4:56.035;11:59:56.035;0:36.495;0:42.977;0:22.128;0:49.073;121.2;Juan COTA;;;;MP Motorsport;;GF;36.495;42.977;22.128;49.073;
22;1;3;2:02.032;0;;32.208;0;31.740;0;20.332;0;37.752;0;157.7;6:58.067;12:01:58.067;0:32.208;0:31.740;0:20.332;0:37.752;237.4;Juan COTA;;;;MP Motorsport;;GF;32.208;31.740;20.332;37.752;
22;1;4;1:59.869;0;;31.058;0;31.183;0;20.048;0;37.580;0;160.5;8:57.936;12:03:57.936;0:31.058;0:31.183;0:20.048;0:37.580;235.8;Juan COTA;;;;MP Motorsport;;GF;31.058;31.183;20.048;37.580;
22;1;5;1:59.816;0;;30.987;0;31.187;0;20.014;0;37.628;0;160.6;10:57.752;12:05:57.752;0:30.987;0:31.187;0:20.014;0:37.628;234.8;Juan COTA;;;;MP Motorsport;;GF;30.987;31.187;20.014;37.628;
22;1;6;1:59.321;0;;30.879;0;31.064;0;20.011;0;37.367;0;161.2;12:57.073;12:07:57.073;0:30.879;0:31.064;0:20.011;0:37.367;236.8;Juan COTA;;;;MP Motorsport;;GF;30.879;31.064;20.011;37.367;
22;1;7;1:59.234;0;;30.813;0;31.010;0;20.041;0;37.370;0;161.3;14:56.307;12:09:56.307;0:30.813;0:31.010;0:20.041;0:37.370;239.5;Juan COTA;;;;MP Motorsport;;GF;30.813;31.010;20.041;37.370;
22;1;8;1:59.573;0;;30.756;0;31.192;0;19.899;0;37.726;0;160.9;16:55.880;12:11:55.880;0:30.756;0:31.192;0:19.899;0:37.726;235.3;Juan COTA;;;;MP Motorsport;;GF;30.756;31.192;19.899;37.726;
22;1;9;1:58.880;0;;30.574;2;30.899;0;20.023;0;37.384;0;161.8;18:54.760;12:13:54.760;0:30.574;0:30.899;0:20.023;0:37.384;237.4;Juan COTA;;;;MP Motorsport;;GF;30.574;30.899;20.023;37.384;
22;1;10;1:58.743;0;;30.525;0;31.241;0;19.878;2;37.099;2;162.0;20:53.503;12:15:53.503;0:30.525;0:31.241;0:19.878;0:37.099;237.4;Juan COTA;;;;MP Motorsport;;FF;30.525;31.241;19.878;37.099;
23;1;1;2:33.189;0;;55.028;0;35.647;0;22.801;0;39.713;0;125.6;2:33.189;11:57:33.189;0:55.028;0:35.647;0:22.801;0:39.713;220.4;Jan PRZYROWSKI;0:00:19.605;;;Griffin Core;;GF;55.028;35.647;22.801;39.713;
23;1;2;2:22.483;0;;32.533;0;42.976;0;24.029;0;42.945;0;135.0;4:55.672;11:59:55.672;0:32.533;0:42.976;0:24.029;0:42.945;171.4;Jan PRZYROWSKI;;;;Griffin Core;;GF;32.533;42.976;24.029;42.945;
23;1;3;2:01.520;0;;31.841;0;31.627;0;20.175;0;37.877;0;158.3;6:57.192;12:01:57.192;0:31.841;0:31.627;0:20.175;0:37.877;234.8;Jan PRZYROWSKI;;;;Griffin Core;;GF;31.841;31.627;20.175;37.877;
23;1;4;1:59.749;0;;31.020;0;31.246;0;19.955;0;37.528;0;160.7;8:56.941;12:03:56.941;0:31.020;0:31.246;0:19.955;0:37.528;235.3;Jan PRZYROWSKI;;;;Griffin Core;;GF;31.020;31.246;19.955;37.528;
23;1;5;1:59.774;0;;30.938;0;31.290;0;19.951;0;37.595;0;160.6;10:56.715;12:05:56.715;0:30.938;0:31.290;0:19.951;0:37.595;235.3;Jan PRZYROWSKI;;;;Griffin Core;;GF;30.938;31.290;19.951;37.595;
23;1;6;1:59.553;0;;30.878;0;31.065;0;20.026;0;37.584;0;160.9;12:56.268;12:07:56.268;0:30.878;0:31.065;0:20.026;0:37.584;236.8;Jan PRZYROWSKI;;;;Griffin Core;;GF;30.878;31.065;20.026;37.584;
23;1;7;1:59.150;0;;30.769;0;31.035;0;19.912;0;37.434;0;161.5;14:55.418;12:09:55.418;0:30.769;0:31.035;0:19.912;0:37.434;236.8;Jan PRZYROWSKI;;;;Griffin Core;;GF;30.769;31.035;19.912;37.434;
23;1;8;1:59.264;0;;30.787;0;31.105;0;19.820;2;37.552;0;161.3;16:54.682;12:11:54.682;0:30.787;0:31.105;0:19.820;0:37.552;236.3;Jan PRZYROWSKI;;;;Griffin Core;;GF;30.787;31.105;19.820;37.552;
23;1;9;1:58.633;2;;30.588;0;30.943;2;19.859;0;37.243;0;162.2;18:53.315;12:13:53.315;0:30.588;0:30.943;0:19.859;0:37.243;236.3;Jan PRZYROWSKI;;;;Griffin Core;;GF;30.588;30.943;19.859;37.243;
23;1;10;1:58.539;0;;30.555;2;31.009;0;19.840;0;37.135;2;162.3;20:51.854;12:15:51.854;0:30.555;0:31.009;0:19.840;0:37.135;236.8;Jan PRZYROWSKI;;;;Griffin Core;;FF;30.555;31.009;19.840;37.135;
24;1;1;2:41.745;0;B;51.663;0;36.219;0;23.003;0;50.860;0;118.9;2:41.745;11:57:41.745;0:51.663;0:36.219;0:23.003;0:50.860;202.2;Kyuho LEE;0:00:16.252;R;;Rodin Motorsport;;GF;51.663;36.219;23.003;50.860;
24;1;2;2:42.917;0;;1:07.186;0;34.085;0;21.760;0;39.886;0;118.1;5:24.662;12:00:24.662;1:07.186;0:34.085;0:21.760;0:39.886;229.3;Kyuho LEE;0:00:44.957;R;;Rodin Motorsport;;GF;67.186;34.085;21.760;39.886;
24;1;3;2:03.919;0;;32.530;0;32.584;0;20.703;0;38.102;0;155.2;7:28.581;12:02:28.581;0:32.530;0:32.584;0:20.703;0:38.102;234.8;Kyuho LEE;;R;;Rodin Motorsport;;GF;32.530;32.584;20.703;38.102;
