Nr;Driver;Team;TL_Nr;Camera;Lap;Time;Total_Infractions;TL_After;TL_PREVIOUS
3;Lenny RIED;Sparco Palou MS;1;Turn 10;2;13:42:22.955;1;no;no
5;Luciano MORANO;Palou Motorsport;1;Turn 10;2;13:42:22.955;1;no;no
24;Ernesto RIVERA;Campos Racing;1;Turn 10;8;13:57:45.415;1;no;no
25;Preston LAMBERT;Drivex;1;Turn 6;10;14:01:14.090;1;no;no
26;Isaac BARASHI;Palou Motorsport;1;Turn 6;6;13:53:05.100;1;no;no
27;Jesse CARRASQUEDO;Griffin Core;1;Turn 7;5;13:50:59.603;2;no;no
27;Jesse CARRASQUEDO;Griffin Core;2;Turn 10;5;13:51:37.687;2;no;no
46;Emil HELLBERG;Allay Racing;1;Turn 11;7;13:56:04.899;2;no;no
46;Emil HELLBERG;Allay Racing;2;Turn 6;10;14:01:27.499;2;no;no
