TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1749296105;07/06/2025 11:35:05;27,41;37,6;30;1017;11,484;349;0;
1749296185;07/06/2025 11:36:25;29,91;37,6;27;1017;12,6;339;0;
1749296265;07/06/2025 11:37:45;29,91;37,9;27;1017;12,6;339;0;
1749296345;07/06/2025 11:39:05;29,91;38,1;27;1017;12,6;339;0;
1749296425;07/06/2025 11:40:25;29,91;38,2;27;1017;12,6;339;0;
1749296505;07/06/2025 11:41:45;29,91;38,2;27;1017;12,6;339;0;
1749296585;07/06/2025 11:43:05;29,91;38,5;27;1017;12,6;339;0;
1749296665;07/06/2025 11:44:25;29,91;38,5;27;1017;12,6;339;0;
1749296745;07/06/2025 11:45:45;29,91;38,5;27;1017;12,6;339;0;
1749296825;07/06/2025 11:47:05;29,91;38,5;27;1017;12,6;339;0;
1749296905;07/06/2025 11:48:25;29,91;38,6;27;1017;12,6;339;0;
1749296985;07/06/2025 11:49:45;29,91;38,7;27;1017;12,6;339;0;
1749297065;07/06/2025 11:51:05;29,91;38,9;27;1017;12,6;339;0;
1749297145;07/06/2025 11:52:25;29,91;39;27;1017;12,6;339;0;
1749297225;07/06/2025 11:53:45;29,91;39;27;1017;12,6;339;0;
