NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; S4; S4_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;S4_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;S4_SECONDS;
1;1;13;1:47.206;2;;26.756;0;23.233;0;30.632;2;26.585;0;144.8;24:46.559;12:38:18.150;0:26.756;0:23.233;0:30.632;0:26.585;217.1;Hudson SCHWARTZ;;;A;KCL MP Motorsport;;GF;26.756;23.233;30.632;26.585;
1;1;14;1:47.441;0;;26.785;0;23.276;0;30.689;0;26.691;0;144.5;26:34.000;12:40:05.591;0:26.785;0:23.276;0:30.689;0:26.691;216.0;Hudson SCHWARTZ;;;A;KCL MP Motorsport;;GF;26.785;23.276;30.689;26.691;
1;1;15;1:47.690;0;;26.807;0;23.305;0;30.868;0;26.710;0;144.2;28:21.690;12:41:53.281;0:26.807;0:23.305;0:30.868;0:26.710;216.0;Hudson SCHWARTZ;;;A;KCL MP Motorsport;;FF;26.807;23.305;30.868;26.710;
10;1;1;1:59.168;0;;35.124;0;24.800;0;32.081;0;27.163;0;130.3;1:59.168;12:15:30.759;0:35.124;0:24.800;0:32.081;0:27.163;;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;35.124;24.800;32.081;27.163;
10;1;2;1:47.988;0;;26.841;0;23.529;0;31.032;0;26.586;0;143.8;3:47.156;12:17:18.747;0:26.841;0:23.529;0:31.032;0:26.586;216.0;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;26.841;23.529;31.032;26.586;
10;1;3;2:02.477;0;;30.150;0;27.905;0;35.431;0;28.991;0;126.8;5:49.633;12:19:21.224;0:30.150;0:27.905;0:35.431;0:28.991;214.9;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;SF;30.150;27.905;35.431;28.991;
10;1;4;2:16.373;0;;29.629;0;35.199;0;39.477;0;32.068;0;113.9;8:06.006;12:21:37.597;0:29.629;0:35.199;0:39.477;0:32.068;199.2;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;SF;29.629;35.199;39.477;32.068;
10;1;5;2:18.599;0;;34.313;0;32.664;0;44.614;0;27.008;0;112.0;10:24.605;12:23:56.196;0:34.313;0:32.664;0:44.614;0:27.008;177.7;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;34.313;32.664;44.614;27.008;
10;1;6;1:49.319;0;;26.880;0;23.838;0;31.757;0;26.844;0;142.0;12:13.924;12:25:45.515;0:26.880;0:23.838;0:31.757;0:26.844;216.0;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;26.880;23.838;31.757;26.844;
10;1;7;1:47.936;0;;27.102;0;23.598;0;30.745;0;26.491;2;143.9;14:01.860;12:27:33.451;0:27.102;0:23.598;0:30.745;0:26.491;216.0;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;27.102;23.598;30.745;26.491;
10;1;8;1:47.392;2;;26.785;0;23.260;0;30.673;2;26.674;0;144.6;15:49.252;12:29:20.843;0:26.785;0:23.260;0:30.673;0:26.674;216.0;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;26.785;23.260;30.673;26.674;
10;1;9;1:48.602;0;;26.560;0;23.204;2;32.021;0;26.817;0;143.0;17:37.854;12:31:09.445;0:26.560;0:23.204;0:32.021;0:26.817;216.0;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;26.560;23.204;32.021;26.817;
10;1;10;1:48.981;0;;27.168;0;23.817;0;31.402;0;26.594;0;142.5;19:26.835;12:32:58.426;0:27.168;0:23.817;0:31.402;0:26.594;220.6;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;27.168;23.817;31.402;26.594;
10;1;11;1:48.433;0;;26.622;0;23.602;0;31.303;0;26.906;0;143.2;21:15.268;12:34:46.859;0:26.622;0:23.602;0:31.303;0:26.906;218.3;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;26.622;23.602;31.303;26.906;
10;1;12;1:48.867;0;;27.638;0;23.601;0;31.015;0;26.613;0;142.6;23:04.135;12:36:35.726;0:27.638;0:23.601;0:31.015;0:26.613;220.6;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;27.638;23.601;31.015;26.613;
10;1;13;1:47.692;0;;26.790;0;23.410;0;30.826;0;26.666;0;144.2;24:51.827;12:38:23.418;0:26.790;0:23.410;0:30.826;0:26.666;216.0;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;26.790;23.410;30.826;26.666;
10;1;14;1:48.191;0;;26.845;0;23.536;0;31.210;0;26.600;0;143.5;26:40.018;12:40:11.609;0:26.845;0:23.536;0:31.210;0:26.600;219.5;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;26.845;23.536;31.210;26.600;
10;1;15;1:47.733;0;;26.546;2;23.397;0;30.740;0;27.050;0;144.1;28:27.751;12:41:59.342;0:26.546;0:23.397;0:30.740;0:27.050;216.0;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;FF;26.546;23.397;30.740;27.050;
11;1;1;1:54.636;0;;33.127;0;23.741;0;31.081;0;26.687;0;135.4;1:54.636;12:15:26.227;0:33.127;0:23.741;0:31.081;0:26.687;;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;33.127;23.741;31.081;26.687;
11;1;2;1:47.912;0;;26.728;0;23.598;0;30.970;0;26.616;0;143.9;3:42.548;12:17:14.139;0:26.728;0:23.598;0:30.970;0:26.616;218.3;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;26.728;23.598;30.970;26.616;
11;1;3;2:00.784;0;;28.771;0;27.352;0;35.885;0;28.776;0;128.6;5:43.332;12:19:14.923;0:28.771;0:27.352;0:35.885;0:28.776;217.1;Reno FRANCOT;;;A;KCL MP Motorsport;;SF;28.771;27.352;35.885;28.776;
11;1;4;2:17.284;0;;30.555;0;33.716;0;40.388;0;32.625;0;113.1;8:00.616;12:21:32.207;0:30.555;0:33.716;0:40.388;0:32.625;185.7;Reno FRANCOT;;;A;KCL MP Motorsport;;SF;30.555;33.716;40.388;32.625;
11;1;5;2:20.652;0;;34.597;0;31.649;0;47.418;0;26.988;0;110.4;10:21.268;12:23:52.859;0:34.597;0:31.649;0:47.418;0:26.988;199.2;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;34.597;31.649;47.418;26.988;
11;1;6;1:47.865;0;;26.747;0;23.327;0;31.042;0;26.749;0;143.9;12:09.133;12:25:40.724;0:26.747;0:23.327;0:31.042;0:26.749;214.9;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;26.747;23.327;31.042;26.749;
11;1;7;1:47.417;0;;26.913;0;23.292;0;30.735;0;26.477;2;144.5;13:56.550;12:27:28.141;0:26.913;0:23.292;0:30.735;0:26.477;214.9;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;26.913;23.292;30.735;26.477;
11;1;8;1:47.221;0;;26.709;0;23.308;0;30.598;2;26.606;0;144.8;15:43.771;12:29:15.362;0:26.709;0:23.308;0:30.598;0:26.606;216.0;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;26.709;23.308;30.598;26.606;
11;1;9;1:47.144;2;;26.629;2;23.208;2;30.718;0;26.589;0;144.9;17:30.915;12:31:02.506;0:26.629;0:23.208;0:30.718;0:26.589;214.9;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;26.629;23.208;30.718;26.589;
11;1;10;1:47.223;0;;26.663;0;23.240;0;30.775;0;26.545;0;144.8;19:18.138;12:32:49.729;0:26.663;0:23.240;0:30.775;0:26.545;217.1;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;26.663;23.240;30.775;26.545;
11;1;11;1:47.324;0;;26.724;0;23.309;0;30.602;0;26.689;0;144.7;21:05.462;12:34:37.053;0:26.724;0:23.309;0:30.602;0:26.689;213.8;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;26.724;23.309;30.602;26.689;
11;1;12;1:47.256;0;;26.813;0;23.236;0;30.658;0;26.549;0;144.8;22:52.718;12:36:24.309;0:26.813;0:23.236;0:30.658;0:26.549;214.9;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;26.813;23.236;30.658;26.549;
11;1;13;1:47.348;0;;26.746;0;23.299;0;30.696;0;26.607;0;144.6;24:40.066;12:38:11.657;0:26.746;0:23.299;0:30.696;0:26.607;213.8;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;26.746;23.299;30.696;26.607;
11;1;14;1:47.526;0;;26.765;0;23.417;0;30.765;0;26.579;0;144.4;26:27.592;12:39:59.183;0:26.765;0:23.417;0:30.765;0:26.579;214.9;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;26.765;23.417;30.765;26.579;
11;1;15;1:47.940;0;;26.722;0;23.619;0;30.838;0;26.761;0;143.8;28:15.532;12:41:47.123;0:26.722;0:23.619;0:30.838;0:26.761;214.9;Reno FRANCOT;;;A;KCL MP Motorsport;;FF;26.722;23.619;30.838;26.761;
17;1;1;2:02.930;0;;37.434;0;24.888;0;32.763;0;27.845;0;126.3;2:02.930;12:15:34.521;0:37.434;0:24.888;0:32.763;0:27.845;;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;37.434;24.888;32.763;27.845;
17;1;2;1:49.202;0;;26.960;0;23.863;0;31.500;0;26.879;0;142.2;3:52.132;12:17:23.723;0:26.960;0:23.863;0:31.500;0:26.879;218.3;Nacho TUÑON;;R;B;Tecnicar by Amtog;;SF;26.960;23.863;31.500;26.879;
17;1;3;2:05.729;0;;32.544;0;28.257;0;34.472;0;30.456;0;123.5;5:57.861;12:19:29.452;0:32.544;0:28.257;0:34.472;0:30.456;184.0;Nacho TUÑON;;R;B;Tecnicar by Amtog;;SF;32.544;28.257;34.472;30.456;
17;1;4;2:15.373;0;;29.615;0;34.530;0;38.192;0;33.036;0;114.7;8:13.234;12:21:44.825;0:29.615;0:34.530;0:38.192;0:33.036;198.3;Nacho TUÑON;;R;B;Tecnicar by Amtog;;SF;29.615;34.530;38.192;33.036;
17;1;5;2:16.061;0;;34.222;0;34.237;0;40.162;0;27.440;0;114.1;10:29.295;12:24:00.886;0:34.222;0:34.237;0:40.162;0:27.440;182.4;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;34.222;34.237;40.162;27.440;
17;1;6;2:24.638;0;B;27.827;0;25.694;0;31.903;0;59.214;0;107.3;12:53.933;12:26:25.524;0:27.827;0:25.694;0:31.903;0:59.214;218.3;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;27.827;25.694;31.903;59.214;
17;1;7;1:54.215;0;;32.657;0;23.662;0;31.036;0;26.860;0;135.9;14:48.148;12:28:19.739;0:32.657;0:23.662;0:31.036;0:26.860;164.2;Nacho TUÑON;0:00:38.179;R;B;Tecnicar by Amtog;;GF;32.657;23.662;31.036;26.860;
17;1;8;1:48.226;0;;26.951;0;23.563;0;30.933;0;26.779;0;143.5;16:36.374;12:30:07.965;0:26.951;0:23.563;0:30.933;0:26.779;213.8;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;26.951;23.563;30.933;26.779;
17;1;9;1:47.843;0;;26.846;0;23.502;0;30.808;0;26.687;2;144.0;18:24.217;12:31:55.808;0:26.846;0:23.502;0:30.808;0:26.687;211.5;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;26.846;23.502;30.808;26.687;
17;1;10;1:47.865;0;;26.902;0;23.402;2;30.813;0;26.748;0;143.9;20:12.082;12:33:43.673;0:26.902;0:23.402;0:30.813;0:26.748;212.6;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;26.902;23.402;30.813;26.748;
17;1;11;1:47.796;0;;26.914;0;23.435;0;30.753;2;26.694;0;144.0;21:59.878;12:35:31.469;0:26.914;0:23.435;0:30.753;0:26.694;210.5;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;26.914;23.435;30.753;26.694;
17;1;12;1:48.172;0;;26.788;0;23.641;0;30.940;0;26.803;0;143.5;23:48.050;12:37:19.641;0:26.788;0:23.641;0:30.940;0:26.803;213.8;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;26.788;23.641;30.940;26.803;
17;1;13;1:47.810;0;;26.710;2;23.402;0;31.003;0;26.695;0;144.0;25:35.860;12:39:07.451;0:26.710;0:23.402;0:31.003;0:26.695;217.1;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;26.710;23.402;31.003;26.695;
17;1;14;1:48.070;0;;26.872;0;23.537;0;30.947;0;26.714;0;143.7;27:23.930;12:40:55.521;0:26.872;0:23.537;0:30.947;0:26.714;216.0;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;26.872;23.537;30.947;26.714;
17;1;15;1:47.794;2;;26.728;0;23.524;0;30.827;0;26.715;0;144.0;29:11.724;12:42:43.315;0:26.728;0:23.524;0:30.827;0:26.715;218.3;Nacho TUÑON;;R;B;Tecnicar by Amtog;;FF;26.728;23.524;30.827;26.715;
19;1;1;1:59.573;0;;35.031;0;25.079;0;32.299;0;27.164;0;129.9;1:59.573;12:15:31.164;0:35.031;0:25.079;0:32.299;0:27.164;;Matus RYBA;;;B;Griffin Core;;GF;35.031;25.079;32.299;27.164;
19;1;2;1:48.851;0;;27.144;0;23.759;0;31.309;0;26.639;0;142.6;3:48.424;12:17:20.015;0:27.144;0:23.759;0:31.309;0:26.639;221.8;Matus RYBA;;;B;Griffin Core;;SF;27.144;23.759;31.309;26.639;
19;1;3;2:03.581;0;;30.417;0;28.407;0;34.911;0;29.846;0;125.6;5:52.005;12:19:23.596;0:30.417;0:28.407;0:34.911;0:29.846;214.9;Matus RYBA;;;B;Griffin Core;;SF;30.417;28.407;34.911;29.846;
19;1;4;2:15.572;0;;29.161;0;35.109;0;39.142;0;32.160;0;114.5;8:07.577;12:21:39.168;0:29.161;0:35.109;0:39.142;0:32.160;197.3;Matus RYBA;;;B;Griffin Core;;SF;29.161;35.109;39.142;32.160;
19;1;5;2:18.074;0;;34.421;0;32.775;0;43.826;0;27.052;0;112.5;10:25.651;12:23:57.242;0:34.421;0:32.775;0:43.826;0:27.052;166.8;Matus RYBA;;;B;Griffin Core;;GF;34.421;32.775;43.826;27.052;
19;1;6;1:48.981;0;;27.157;0;23.517;0;31.246;0;27.061;0;142.5;12:14.632;12:25:46.223;0:27.157;0:23.517;0:31.246;0:27.061;219.5;Matus RYBA;;;B;Griffin Core;;GF;27.157;23.517;31.246;27.061;
19;1;7;1:48.176;0;;26.852;0;23.766;0;31.000;0;26.558;0;143.5;14:02.808;12:27:34.399;0:26.852;0:23.766;0:31.000;0:26.558;218.3;Matus RYBA;;;B;Griffin Core;;GF;26.852;23.766;31.000;26.558;
19;1;8;1:48.086;0;;26.629;2;23.734;0;31.096;0;26.627;0;143.7;15:50.894;12:29:22.485;0:26.629;0:23.734;0:31.096;0:26.627;210.5;Matus RYBA;;;B;Griffin Core;;GF;26.629;23.734;31.096;26.627;
19;1;9;1:48.029;0;;26.666;0;23.599;0;31.196;0;26.568;0;143.7;17:38.923;12:31:10.514;0:26.666;0:23.599;0:31.196;0:26.568;219.5;Matus RYBA;;;B;Griffin Core;;GF;26.666;23.599;31.196;26.568;
19;1;10;1:48.700;0;;26.963;0;23.789;0;31.227;0;26.721;0;142.8;19:27.623;12:32:59.214;0:26.963;0:23.789;0:31.227;0:26.721;213.8;Matus RYBA;;;B;Griffin Core;;GF;26.963;23.789;31.227;26.721;
19;1;11;1:48.486;0;;26.791;0;23.706;0;30.910;0;27.079;0;143.1;21:16.109;12:34:47.700;0:26.791;0:23.706;0:30.910;0:27.079;224.3;Matus RYBA;;;B;Griffin Core;;GF;26.791;23.706;30.910;27.079;
19;1;12;1:50.281;0;;27.727;0;24.655;0;31.369;0;26.530;2;140.8;23:06.390;12:36:37.981;0:27.727;0:24.655;0:31.369;0:26.530;216.0;Matus RYBA;;;B;Griffin Core;;GF;27.727;24.655;31.369;26.530;
19;1;13;1:49.931;0;;26.756;0;25.578;0;30.984;0;26.613;0;141.2;24:56.321;12:38:27.912;0:26.756;0:25.578;0:30.984;0:26.613;217.1;Matus RYBA;;;B;Griffin Core;;GF;26.756;25.578;30.984;26.613;
19;1;14;1:47.810;2;;26.906;0;23.360;0;30.892;2;26.652;0;144.0;26:44.131;12:40:15.722;0:26.906;0:23.360;0:30.892;0:26.652;210.5;Matus RYBA;;;B;Griffin Core;;GF;26.906;23.360;30.892;26.652;
19;1;15;1:48.358;0;;26.768;0;23.278;2;31.027;0;27.285;0;143.3;28:32.489;12:42:04.080;0:26.768;0:23.278;0:31.027;0:27.285;219.5;Matus RYBA;;;B;Griffin Core;;FF;26.768;23.278;31.027;27.285;
2;1;1;1:55.593;0;;33.978;0;23.761;0;31.189;0;26.665;0;134.3;1:55.593;12:15:27.184;0:33.978;0:23.761;0:31.189;0:26.665;;Vivek KANTHAN;;R;B;Campos Racing;;GF;33.978;23.761;31.189;26.665;
2;1;2;1:47.788;0;;26.698;0;23.510;0;30.963;0;26.617;0;144.0;3:43.381;12:17:14.972;0:26.698;0:23.510;0:30.963;0:26.617;223.0;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.698;23.510;30.963;26.617;
2;1;3;2:01.761;0;;29.375;0;27.333;0;35.736;0;29.317;0;127.5;5:45.142;12:19:16.733;0:29.375;0:27.333;0:35.736;0:29.317;220.6;Vivek KANTHAN;;R;B;Campos Racing;;SF;29.375;27.333;35.736;29.317;
2;1;4;2:16.890;0;;30.119;0;34.004;0;40.167;0;32.600;0;113.4;8:02.032;12:21:33.623;0:30.119;0:34.004;0:40.167;0:32.600;201.2;Vivek KANTHAN;;R;B;Campos Racing;;SF;30.119;34.004;40.167;32.600;
2;1;5;2:20.120;0;;34.726;0;31.941;0;46.440;0;27.013;0;110.8;10:22.152;12:23:53.743;0:34.726;0:31.941;0:46.440;0:27.013;196.4;Vivek KANTHAN;;R;B;Campos Racing;;GF;34.726;31.941;46.440;27.013;
2;1;6;1:47.646;0;;26.695;0;23.419;0;30.891;0;26.641;0;144.2;12:09.798;12:25:41.389;0:26.695;0:23.419;0:30.891;0:26.641;218.3;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.695;23.419;30.891;26.641;
2;1;7;1:47.710;0;;26.779;0;23.500;0;30.915;0;26.516;0;144.2;13:57.508;12:27:29.099;0:26.779;0:23.500;0:30.915;0:26.516;220.6;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.779;23.500;30.915;26.516;
2;1;8;1:47.886;0;;26.658;0;23.358;0;30.716;0;27.154;0;143.9;15:45.394;12:29:16.985;0:26.658;0:23.358;0:30.716;0:27.154;223.0;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.658;23.358;30.716;27.154;
2;1;9;1:49.030;0;;27.533;0;23.731;0;31.276;0;26.490;0;142.4;17:34.424;12:31:06.015;0:27.533;0:23.731;0:31.276;0:26.490;216.0;Vivek KANTHAN;;R;B;Campos Racing;;GF;27.533;23.731;31.276;26.490;
2;1;10;1:47.118;0;;26.703;0;23.158;2;30.801;0;26.456;2;145.0;19:21.542;12:32:53.133;0:26.703;0:23.158;0:30.801;0:26.456;217.1;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.703;23.158;30.801;26.456;
2;1;11;1:47.074;2;;26.639;0;23.293;0;30.623;2;26.519;0;145.0;21:08.616;12:34:40.207;0:26.639;0:23.293;0:30.623;0:26.519;217.1;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.639;23.293;30.623;26.519;
2;1;12;1:47.086;0;;26.634;0;23.198;0;30.784;0;26.470;0;145.0;22:55.702;12:36:27.293;0:26.634;0:23.198;0:30.784;0:26.470;219.5;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.634;23.198;30.784;26.470;
2;1;13;1:47.301;0;;26.644;0;23.295;0;30.789;0;26.573;0;144.7;24:43.003;12:38:14.594;0:26.644;0:23.295;0:30.789;0:26.573;221.8;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.644;23.295;30.789;26.573;
2;1;14;1:47.442;0;;26.576;2;23.443;0;30.839;0;26.584;0;144.5;26:30.445;12:40:02.036;0:26.576;0:23.443;0:30.839;0:26.584;218.3;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.576;23.443;30.839;26.584;
2;1;15;1:47.645;0;;26.652;0;23.316;0;30.791;0;26.886;0;144.2;28:18.090;12:41:49.681;0:26.652;0:23.316;0:30.791;0:26.886;219.5;Vivek KANTHAN;;R;B;Campos Racing;;FF;26.652;23.316;30.791;26.886;
22;1;1;1:55.130;0;;33.617;0;23.653;0;31.237;0;26.623;0;134.9;1:55.130;12:15:26.721;0:33.617;0:23.653;0:31.237;0:26.623;;Juan COTA;;;A;MP Motorsport;;GF;33.617;23.653;31.237;26.623;
22;1;2;1:47.831;0;;26.789;0;23.363;0;31.074;0;26.605;0;144.0;3:42.961;12:17:14.552;0:26.789;0:23.363;0:31.074;0:26.605;216.0;Juan COTA;;;A;MP Motorsport;;GF;26.789;23.363;31.074;26.605;
22;1;3;2:01.213;0;;28.856;0;27.340;0;35.946;0;29.071;0;128.1;5:44.174;12:19:15.765;0:28.856;0:27.340;0:35.946;0:29.071;217.1;Juan COTA;;;A;MP Motorsport;;SF;28.856;27.340;35.946;29.071;
22;1;4;2:17.013;0;;30.482;0;33.665;0;40.282;0;32.584;0;113.3;8:01.187;12:21:32.778;0:30.482;0:33.665;0:40.282;0:32.584;192.7;Juan COTA;;;A;MP Motorsport;;SF;30.482;33.665;40.282;32.584;
22;1;5;2:20.444;0;;34.537;0;31.867;0;47.038;0;27.002;0;110.6;10:21.631;12:23:53.222;0:34.537;0:31.867;0:47.038;0:27.002;190.0;Juan COTA;;;A;MP Motorsport;;GF;34.537;31.867;47.038;27.002;
22;1;6;1:47.735;0;;26.756;0;23.302;0;30.891;0;26.786;0;144.1;12:09.366;12:25:40.957;0:26.756;0:23.302;0:30.891;0:26.786;217.1;Juan COTA;;;A;MP Motorsport;;GF;26.756;23.302;30.891;26.786;
22;1;7;1:47.688;0;;26.912;0;23.359;0;30.803;0;26.614;0;144.2;13:57.054;12:27:28.645;0:26.912;0:23.359;0:30.803;0:26.614;219.5;Juan COTA;;;A;MP Motorsport;;GF;26.912;23.359;30.803;26.614;
22;1;8;1:48.176;0;;26.672;2;23.281;0;30.751;0;27.472;0;143.5;15:45.230;12:29:16.821;0:26.672;0:23.281;0:30.751;0:27.472;216.0;Juan COTA;;;A;MP Motorsport;;GF;26.672;23.281;30.751;27.472;
22;1;9;1:47.461;0;;26.838;0;23.292;0;30.806;0;26.525;0;144.5;17:32.691;12:31:04.282;0:26.838;0:23.292;0:30.806;0:26.525;214.9;Juan COTA;;;A;MP Motorsport;;GF;26.838;23.292;30.806;26.525;
22;1;10;1:47.450;0;;26.766;0;23.282;0;30.805;0;26.597;0;144.5;19:20.141;12:32:51.732;0:26.766;0:23.282;0:30.805;0:26.597;214.9;Juan COTA;;;A;MP Motorsport;;GF;26.766;23.282;30.805;26.597;
22;1;11;1:47.276;2;;26.806;0;23.183;2;30.724;2;26.563;0;144.7;21:07.417;12:34:39.008;0:26.806;0:23.183;0:30.724;0:26.563;216.0;Juan COTA;;;A;MP Motorsport;;GF;26.806;23.183;30.724;26.563;
22;1;12;1:47.338;0;;26.693;0;23.304;0;30.837;0;26.504;2;144.7;22:54.755;12:36:26.346;0:26.693;0:23.304;0:30.837;0:26.504;216.0;Juan COTA;;;A;MP Motorsport;;GF;26.693;23.304;30.837;26.504;
22;1;13;1:47.406;0;;26.730;0;23.331;0;30.770;0;26.575;0;144.6;24:42.161;12:38:13.752;0:26.730;0:23.331;0:30.770;0:26.575;216.0;Juan COTA;;;A;MP Motorsport;;GF;26.730;23.331;30.770;26.575;
