NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;
10;1;1;8:27.736;0;;6:55.673;0;40.050;0;52.013;0;41.4;8:27.736;09:08:27.736;6:55.673;0:40.050;0:52.013;132.0;Lorenzo CASTILLO;0:06:17.242;R;;Saintéloc Racing;;GF;415.673;40.050;52.013;
10;1;2;2:03.854;0;;33.599;0;37.956;0;52.299;0;169.8;10:31.590;09:10:31.590;0:33.599;0:37.956;0:52.299;226.9;Lorenzo CASTILLO;;R;;Saintéloc Racing;;GF;33.599;37.956;52.299;
10;1;3;2:11.152;0;B;34.911;0;40.490;0;55.751;0;160.4;12:42.742;09:12:42.742;0:34.911;0:40.490;0:55.751;210.5;Lorenzo CASTILLO;;R;;Saintéloc Racing;;GF;34.911;40.490;55.751;
10;1;4;4:40.126;0;;3:12.488;0;37.432;0;50.206;2;75.1;17:22.868;09:17:22.868;3:12.488;0:37.432;0:50.206;146.3;Lorenzo CASTILLO;0:02:42.171;R;;Saintéloc Racing;;GF;192.488;37.432;50.206;
10;1;5;2:00.620;2;;32.961;2;37.381;2;50.278;0;174.4;19:23.488;09:19:23.488;0:32.961;0:37.381;0:50.278;228.8;Lorenzo CASTILLO;;R;;Saintéloc Racing;;GF;32.961;37.381;50.278;
10;1;6;2:00.929;0;;33.002;0;37.510;0;50.417;0;173.9;21:24.417;09:21:24.417;0:33.002;0:37.510;0:50.417;231.3;Lorenzo CASTILLO;;R;;Saintéloc Racing;;FF;33.002;37.510;50.417;
11;1;1;8:44.024;0;;7:08.866;0;40.507;0;54.651;0;40.1;8:44.024;09:08:44.024;7:08.866;0:40.507;0:54.651;133.2;Oscar WURZ;0:06:31.004;R;;Drivex;;GF;428.866;40.507;54.651;
11;1;2;2:11.603;0;;34.514;0;38.296;0;58.793;0;159.8;10:55.627;09:10:55.627;0:34.514;0:38.296;0:58.793;225.5;Oscar WURZ;;R;;Drivex;;GF;34.514;38.296;58.793;
11;1;3;2:01.920;0;;32.977;0;37.294;2;51.649;0;172.5;12:57.547;09:12:57.547;0:32.977;0:37.294;0:51.649;230.8;Oscar WURZ;;R;;Drivex;;GF;32.977;37.294;51.649;
11;1;4;2:00.451;0;;32.807;2;37.350;0;50.294;0;174.6;14:57.998;09:14:57.998;0:32.807;0:37.350;0:50.294;231.3;Oscar WURZ;;R;;Drivex;;GF;32.807;37.350;50.294;
11;1;5;2:00.405;2;;32.876;0;37.356;0;50.173;2;174.7;16:58.403;09:16:58.403;0:32.876;0:37.356;0:50.173;230.8;Oscar WURZ;;R;;Drivex;;GF;32.876;37.356;50.173;
11;1;6;2:19.792;0;;33.481;0;43.823;0;1:02.488;0;150.4;19:18.195;09:19:18.195;0:33.481;0:43.823;1:02.488;231.3;Oscar WURZ;;R;;Drivex;;GF;33.481;43.823;62.488;
11;1;7;2:01.344;0;;33.238;0;37.705;0;50.401;0;173.3;21:19.539;09:21:19.539;0:33.238;0:37.705;0:50.401;231.3;Oscar WURZ;;R;;Drivex;;FF;33.238;37.705;50.401;
12;1;1;8:36.066;0;;6:59.154;0;40.122;0;56.790;0;40.8;8:36.066;09:08:36.066;6:59.154;0:40.122;0:56.790;119.2;Alexander ABKHAZAVA;0:06:20.084;;;KCL MP Motorsport;;GF;419.154;40.122;56.790;
12;1;2;2:11.418;0;;36.897;0;38.966;0;55.555;0;160.0;10:47.484;09:10:47.484;0:36.897;0:38.966;0:55.555;201.9;Alexander ABKHAZAVA;;;;KCL MP Motorsport;;GF;36.897;38.966;55.555;
12;1;3;2:00.835;0;;32.868;0;37.149;2;50.818;0;174.0;12:48.319;09:12:48.319;0:32.868;0:37.149;0:50.818;230.8;Alexander ABKHAZAVA;;;;KCL MP Motorsport;;GF;32.868;37.149;50.818;
12;1;4;2:00.173;2;;32.757;2;37.293;0;50.123;2;175.0;14:48.492;09:14:48.492;0:32.757;0:37.293;0:50.123;230.8;Alexander ABKHAZAVA;;;;KCL MP Motorsport;;GF;32.757;37.293;50.123;
12;1;5;2:16.305;0;;32.993;0;41.294;0;1:02.018;0;154.3;17:04.797;09:17:04.797;0:32.993;0:41.294;1:02.018;229.8;Alexander ABKHAZAVA;;;;KCL MP Motorsport;;GF;32.993;41.294;62.018;
