NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; S4; S4_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;S4_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;S4_SECONDS;
1;1;11;1:47.630;0;;26.808;0;23.310;0;30.763;0;26.749;0;144.3;23:06.097;15:21:45.806;0:26.808;0:23.310;0:30.763;0:26.749;218.3;Hudson SCHWARTZ;;;A;KCL MP Motorsport;;GF;26.808;23.310;30.763;26.749;
1;1;12;1:47.685;0;;26.772;0;23.309;2;30.872;0;26.732;0;144.2;24:53.782;15:23:33.491;0:26.772;0:23.309;0:30.872;0:26.732;218.3;Hudson SCHWARTZ;;;A;KCL MP Motorsport;;GF;26.772;23.309;30.872;26.732;
1;1;13;1:47.504;0;;26.777;0;23.324;0;30.831;0;26.572;0;144.4;26:41.286;15:25:20.995;0:26.777;0:23.324;0:30.831;0:26.572;218.3;Hudson SCHWARTZ;;;A;KCL MP Motorsport;;GF;26.777;23.324;30.831;26.572;
1;1;14;1:47.660;0;;26.774;0;23.320;0;30.946;0;26.620;0;144.2;28:28.946;15:27:08.655;0:26.774;0:23.320;0:30.946;0:26.620;217.1;Hudson SCHWARTZ;;;A;KCL MP Motorsport;;GF;26.774;23.320;30.946;26.620;
1;1;15;1:47.463;2;;26.770;2;23.329;0;30.794;0;26.570;2;144.5;30:16.409;15:28:56.118;0:26.770;0:23.329;0:30.794;0:26.570;217.1;Hudson SCHWARTZ;;;A;KCL MP Motorsport;;GF;26.770;23.329;30.794;26.570;
1;1;16;1:47.473;0;;26.891;0;23.312;0;30.699;2;26.571;0;144.5;32:03.882;15:30:43.591;0:26.891;0:23.312;0:30.699;0:26.571;216.0;Hudson SCHWARTZ;;;A;KCL MP Motorsport;;FF;26.891;23.312;30.699;26.571;
10;1;1;2:00.527;0;;35.871;0;24.472;0;32.645;0;27.539;0;128.8;2:00.527;15:00:40.236;0:35.871;0:24.472;0:32.645;0:27.539;;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;35.871;24.472;32.645;27.539;
10;1;2;2:00.284;0;;27.228;0;23.658;0;38.055;0;31.343;0;129.1;4:00.811;15:02:40.520;0:27.228;0:23.658;0:38.055;0:31.343;214.9;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;SF;27.228;23.658;38.055;31.343;
10;1;3;2:53.731;0;;1:00.269;0;40.355;0;38.808;0;34.299;0;89.4;6:54.542;15:05:34.251;1:00.269;0:40.355;0:38.808;0:34.299;172.4;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;SF;60.269;40.355;38.808;34.299;
10;1;4;2:41.799;0;;54.035;0;35.196;0;40.073;0;32.495;0;96.0;9:36.341;15:08:16.050;0:54.035;0:35.196;0:40.073;0:32.495;131.5;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;SF;54.035;35.196;40.073;32.495;
10;1;5;2:38.315;0;;41.657;0;36.742;0;45.066;0;34.850;0;98.1;12:14.656;15:10:54.365;0:41.657;0:36.742;0:45.066;0:34.850;160.3;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;41.657;36.742;45.066;34.850;
10;1;6;1:50.536;0;;27.130;0;24.404;0;31.846;0;27.156;0;140.5;14:05.192;15:12:44.901;0:27.130;0:24.404;0:31.846;0:27.156;217.1;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;27.130;24.404;31.846;27.156;
10;1;7;1:48.976;0;;27.105;0;23.741;0;31.369;0;26.761;0;142.5;15:54.168;15:14:33.877;0:27.105;0:23.741;0:31.369;0:26.761;214.9;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;27.105;23.741;31.369;26.761;
10;1;8;1:48.854;0;;27.077;0;23.936;0;31.058;0;26.783;0;142.6;17:43.022;15:16:22.731;0:27.077;0:23.936;0:31.058;0:26.783;219.5;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;27.077;23.936;31.058;26.783;
10;1;9;1:49.457;0;;26.776;0;24.005;0;31.503;0;27.173;0;141.9;19:32.479;15:18:12.188;0:26.776;0:24.005;0:31.503;0:27.173;216.0;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;26.776;24.005;31.503;27.173;
10;1;10;1:50.484;0;;27.318;0;23.894;0;32.399;0;26.873;0;140.5;21:22.963;15:20:02.672;0:27.318;0:23.894;0:32.399;0:26.873;217.1;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;27.318;23.894;32.399;26.873;
10;1;11;1:48.486;0;;26.765;0;23.464;0;31.595;0;26.662;0;143.1;23:11.449;15:21:51.158;0:26.765;0:23.464;0:31.595;0:26.662;218.3;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;26.765;23.464;31.595;26.662;
10;1;12;1:47.633;0;;26.642;2;23.399;0;30.946;0;26.646;0;144.3;24:59.082;15:23:38.791;0:26.642;0:23.399;0:30.946;0:26.646;220.6;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;26.642;23.399;30.946;26.646;
10;1;13;1:49.456;0;;26.738;0;24.062;0;31.734;0;26.922;0;141.9;26:48.538;15:25:28.247;0:26.738;0:24.062;0:31.734;0:26.922;218.3;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;26.738;24.062;31.734;26.922;
10;1;14;1:48.088;0;;27.022;0;23.582;0;30.965;0;26.519;0;143.6;28:36.626;15:27:16.335;0:27.022;0:23.582;0:30.965;0:26.519;213.8;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;27.022;23.582;30.965;26.519;
10;1;15;1:47.671;0;;26.703;0;23.371;0;30.891;0;26.706;0;144.2;30:24.297;15:29:04.006;0:26.703;0:23.371;0:30.891;0:26.706;217.1;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;26.703;23.371;30.891;26.706;
10;1;16;1:47.401;2;;26.809;0;23.354;2;30.733;2;26.505;2;144.6;32:11.698;15:30:51.407;0:26.809;0:23.354;0:30.733;0:26.505;217.1;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;FF;26.809;23.354;30.733;26.505;
11;1;1;1:58.593;0;;34.539;0;24.462;0;32.268;0;27.324;0;130.9;1:58.593;15:00:38.302;0:34.539;0:24.462;0:32.268;0:27.324;;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;34.539;24.462;32.268;27.324;
11;1;2;2:00.690;0;;27.775;0;23.524;0;37.336;0;32.055;0;128.7;3:59.283;15:02:38.992;0:27.775;0:23.524;0:37.336;0:32.055;214.9;Reno FRANCOT;;;A;KCL MP Motorsport;;SF;27.775;23.524;37.336;32.055;
11;1;3;2:52.652;0;;59.540;0;39.337;0;39.610;0;34.165;0;89.9;6:51.935;15:05:31.644;0:59.540;0:39.337;0:39.610;0:34.165;190.9;Reno FRANCOT;;;A;KCL MP Motorsport;;SF;59.540;39.337;39.610;34.165;
11;1;4;2:42.457;0;;53.661;0;34.846;0;40.965;0;32.985;0;95.6;9:34.392;15:08:14.101;0:53.661;0:34.846;0:40.965;0:32.985;140.5;Reno FRANCOT;;;A;KCL MP Motorsport;;SF;53.661;34.846;40.965;32.985;
11;1;5;2:39.169;0;;42.015;0;35.472;0;46.137;0;35.545;0;97.5;12:13.561;15:10:53.270;0:42.015;0:35.472;0:46.137;0:35.545;173.2;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;42.015;35.472;46.137;35.545;
11;1;6;1:50.144;0;;27.288;0;24.279;0;31.673;0;26.904;0;141.0;14:03.705;15:12:43.414;0:27.288;0:24.279;0:31.673;0:26.904;219.5;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;27.288;24.279;31.673;26.904;
11;1;7;1:48.001;0;;26.783;0;23.571;0;30.966;0;26.681;0;143.8;15:51.706;15:14:31.415;0:26.783;0:23.571;0:30.966;0:26.681;218.3;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;26.783;23.571;30.966;26.681;
11;1;8;1:48.804;0;;26.882;0;23.686;0;31.120;0;27.116;0;142.7;17:40.510;15:16:20.219;0:26.882;0:23.686;0:31.120;0:27.116;219.5;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;26.882;23.686;31.120;27.116;
11;1;9;1:49.352;0;;27.304;0;23.831;0;31.453;0;26.764;0;142.0;19:29.862;15:18:09.571;0:27.304;0:23.831;0:31.453;0:26.764;216.0;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;27.304;23.831;31.453;26.764;
11;1;10;1:48.003;0;;27.148;0;23.441;0;30.794;0;26.620;0;143.8;21:17.865;15:19:57.574;0:27.148;0:23.441;0:30.794;0:26.620;216.0;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;27.148;23.441;30.794;26.620;
11;1;11;1:47.388;0;;26.732;0;23.323;0;30.714;0;26.619;0;144.6;23:05.253;15:21:44.962;0:26.732;0:23.323;0:30.714;0:26.619;218.3;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;26.732;23.323;30.714;26.619;
11;1;12;1:47.337;0;;26.724;0;23.394;0;30.647;0;26.572;0;144.7;24:52.590;15:23:32.299;0:26.724;0:23.394;0:30.647;0:26.572;217.1;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;26.724;23.394;30.647;26.572;
11;1;13;1:47.215;2;;26.718;2;23.259;2;30.698;0;26.540;2;144.8;26:39.805;15:25:19.514;0:26.718;0:23.259;0:30.698;0:26.540;217.1;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;26.718;23.259;30.698;26.540;
11;1;14;1:47.298;0;;26.740;0;23.398;0;30.586;2;26.574;0;144.7;28:27.103;15:27:06.812;0:26.740;0:23.398;0:30.586;0:26.574;216.0;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;26.740;23.398;30.586;26.574;
11;1;15;1:47.536;0;;26.729;0;23.442;0;30.741;0;26.624;0;144.4;30:14.639;15:28:54.348;0:26.729;0:23.442;0:30.741;0:26.624;216.0;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;26.729;23.442;30.741;26.624;
11;1;16;1:47.774;0;;26.789;0;23.426;0;30.902;0;26.657;0;144.1;32:02.413;15:30:42.122;0:26.789;0:23.426;0:30.902;0:26.657;217.1;Reno FRANCOT;;;A;KCL MP Motorsport;;FF;26.789;23.426;30.902;26.657;
17;1;1;2:04.616;0;;36.975;0;27.185;2;32.781;2;27.675;2;124.6;2:04.616;15:00:44.325;0:36.975;0:27.185;0:32.781;0:27.675;;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;36.975;27.185;32.781;27.675;
19;1;1;2:00.939;0;;36.236;0;24.861;2;32.259;2;27.583;2;128.4;2:00.939;15:00:40.648;0:36.236;0:24.861;0:32.259;0:27.583;;Matus RYBA;;;B;Griffin Core;;GF;36.236;24.861;32.259;27.583;
2;1;1;1:58.745;0;;34.795;0;24.501;0;32.278;0;27.171;0;130.8;1:58.745;15:00:38.454;0:34.795;0:24.501;0:32.278;0:27.171;;Vivek KANTHAN;;R;B;Campos Racing;;GF;34.795;24.501;32.278;27.171;
2;1;2;2:01.217;0;;27.856;0;23.633;0;37.778;0;31.950;0;128.1;3:59.962;15:02:39.671;0:27.856;0:23.633;0:37.778;0:31.950;214.9;Vivek KANTHAN;;R;B;Campos Racing;;SF;27.856;23.633;37.778;31.950;
2;1;3;2:52.917;0;;59.540;0;39.469;0;39.888;0;34.020;0;89.8;6:52.879;15:05:32.588;0:59.540;0:39.469;0:39.888;0:34.020;188.3;Vivek KANTHAN;;R;B;Campos Racing;;SF;59.540;39.469;39.888;34.020;
2;1;4;2:42.428;0;;54.252;0;34.644;0;40.704;0;32.828;0;95.6;9:35.307;15:08:15.016;0:54.252;0:34.644;0:40.704;0:32.828;149.2;Vivek KANTHAN;;R;B;Campos Racing;;SF;54.252;34.644;40.704;32.828;
2;1;5;2:38.758;0;;41.693;0;35.806;0;45.848;0;35.411;0;97.8;12:14.065;15:10:53.774;0:41.693;0:35.806;0:45.848;0:35.411;159.1;Vivek KANTHAN;;R;B;Campos Racing;;GF;41.693;35.806;45.848;35.411;
2;1;6;1:50.929;0;;27.134;0;24.093;0;31.967;0;27.735;0;140.0;14:04.994;15:12:44.703;0:27.134;0:24.093;0:31.967;0:27.735;217.1;Vivek KANTHAN;;R;B;Campos Racing;;GF;27.134;24.093;31.967;27.735;
2;1;7;1:48.897;0;;27.137;0;23.663;0;31.278;0;26.819;0;142.6;15:53.891;15:14:33.600;0:27.137;0:23.663;0:31.278;0:26.819;217.1;Vivek KANTHAN;;R;B;Campos Racing;;GF;27.137;23.663;31.278;26.819;
2;1;8;1:48.729;0;;27.192;0;23.801;0;30.995;0;26.741;0;142.8;17:42.620;15:16:22.329;0:27.192;0:23.801;0:30.995;0:26.741;219.5;Vivek KANTHAN;;R;B;Campos Racing;;GF;27.192;23.801;30.995;26.741;
2;1;9;1:50.213;0;;26.908;0;23.790;0;32.231;0;27.284;0;140.9;19:32.833;15:18:12.542;0:26.908;0:23.790;0:32.231;0:27.284;217.1;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.908;23.790;32.231;27.284;
2;1;10;1:49.853;0;;27.113;0;23.867;0;32.044;0;26.829;0;141.3;21:22.686;15:20:02.395;0:27.113;0:23.867;0:32.044;0:26.829;211.5;Vivek KANTHAN;;R;B;Campos Racing;;GF;27.113;23.867;32.044;26.829;
2;1;11;1:48.370;0;;26.864;0;23.425;0;31.445;0;26.636;0;143.3;23:11.056;15:21:50.765;0:26.864;0:23.425;0:31.445;0:26.636;218.3;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.864;23.425;31.445;26.636;
2;1;12;1:47.605;0;;26.685;2;23.342;0;30.942;0;26.636;0;144.3;24:58.661;15:23:38.370;0:26.685;0:23.342;0:30.942;0:26.636;221.8;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.685;23.342;30.942;26.636;
2;1;13;1:49.748;0;;26.986;0;24.172;0;31.512;0;27.078;0;141.5;26:48.409;15:25:28.118;0:26.986;0:24.172;0:31.512;0:27.078;219.5;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.986;24.172;31.512;27.078;
2;1;14;1:47.761;0;;27.014;0;23.453;0;30.703;2;26.591;2;144.1;28:36.170;15:27:15.879;0:27.014;0:23.453;0:30.703;0:26.591;213.8;Vivek KANTHAN;;R;B;Campos Racing;;GF;27.014;23.453;30.703;26.591;
2;1;15;1:47.539;0;;26.837;0;23.374;0;30.718;0;26.610;0;144.4;30:23.709;15:29:03.418;0:26.837;0:23.374;0:30.718;0:26.610;217.1;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.837;23.374;30.718;26.610;
2;1;16;1:47.456;2;;26.761;0;23.296;2;30.779;0;26.620;0;144.5;32:11.165;15:30:50.874;0:26.761;0:23.296;0:30.779;0:26.620;213.8;Vivek KANTHAN;;R;B;Campos Racing;;FF;26.761;23.296;30.779;26.620;
22;1;1;1:55.420;0;;33.019;0;24.060;0;31.449;0;26.892;0;134.5;1:55.420;15:00:35.129;0:33.019;0:24.060;0:31.449;0:26.892;;Juan COTA;;;A;MP Motorsport;;GF;33.019;24.060;31.449;26.892;
22;1;2;2:00.202;0;;26.822;0;23.446;0;38.360;0;31.574;0;129.2;3:55.622;15:02:35.331;0:26.822;0:23.446;0:38.360;0:31.574;214.9;Juan COTA;;;A;MP Motorsport;;SF;26.822;23.446;38.360;31.574;
22;1;3;2:52.668;0;;59.571;0;37.450;0;41.753;0;33.894;0;89.9;6:48.290;15:05:27.999;0:59.571;0:37.450;0:41.753;0:33.894;181.6;Juan COTA;;;A;MP Motorsport;;SF;59.571;37.450;41.753;33.894;
22;1;4;2:43.606;0;;54.238;0;34.496;0;40.847;0;34.025;0;94.9;9:31.896;15:08:11.605;0:54.238;0:34.496;0:40.847;0:34.025;128.2;Juan COTA;;;A;MP Motorsport;;SF;54.238;34.496;40.847;34.025;
22;1;5;2:40.335;0;;41.543;0;33.913;0;48.654;0;36.225;0;96.8;12:12.231;15:10:51.940;0:41.543;0:33.913;0:48.654;0:36.225;161.6;Juan COTA;;;A;MP Motorsport;;GF;41.543;33.913;48.654;36.225;
22;1;6;1:48.983;0;;27.608;0;23.639;0;31.053;0;26.683;0;142.5;14:01.214;15:12:40.923;0:27.608;0:23.639;0:31.053;0:26.683;212.6;Juan COTA;;;A;MP Motorsport;;GF;27.608;23.639;31.053;26.683;
22;1;7;1:48.885;0;;26.982;0;23.367;0;30.935;0;27.601;0;142.6;15:50.099;15:14:29.808;0:26.982;0:23.367;0:30.935;0:27.601;216.0;Juan COTA;;;A;MP Motorsport;;GF;26.982;23.367;30.935;27.601;
22;1;8;1:49.789;0;;27.338;0;23.739;0;31.454;0;27.258;0;141.4;17:39.888;15:16:19.597;0:27.338;0:23.739;0:31.454;0:27.258;212.6;Juan COTA;;;A;MP Motorsport;;GF;27.338;23.739;31.454;27.258;
22;1;9;1:49.388;0;;27.323;0;23.884;0;31.435;0;26.746;0;141.9;19:29.276;15:18:08.985;0:27.323;0:23.884;0:31.435;0:26.746;212.6;Juan COTA;;;A;MP Motorsport;;GF;27.323;23.884;31.435;26.746;
22;1;10;1:47.570;0;;26.790;0;23.317;0;30.838;0;26.625;0;144.3;21:16.846;15:19:56.555;0:26.790;0:23.317;0:30.838;0:26.625;217.1;Juan COTA;;;A;MP Motorsport;;GF;26.790;23.317;30.838;26.625;
22;1;11;1:47.321;0;;26.750;0;23.317;0;30.708;0;26.546;0;144.7;23:04.167;15:21:43.876;0:26.750;0:23.317;0:30.708;0:26.546;216.0;Juan COTA;;;A;MP Motorsport;;GF;26.750;23.317;30.708;26.546;
22;1;12;1:47.239;0;;26.656;0;23.318;0;30.752;0;26.513;0;144.8;24:51.406;15:23:31.115;0:26.656;0:23.318;0:30.752;0:26.513;216.0;Juan COTA;;;A;MP Motorsport;;GF;26.656;23.318;30.752;26.513;
22;1;13;1:46.925;0;;26.604;0;23.241;2;30.673;0;26.407;0;145.2;26:38.331;15:25:18.040;0:26.604;0:23.241;0:30.673;0:26.407;214.9;Juan COTA;;;A;MP Motorsport;;GF;26.604;23.241;30.673;26.407;
22;1;14;1:46.841;0;;26.650;0;23.202;0;30.606;2;26.383;2;145.3;28:25.172;15:27:04.881;0:26.650;0:23.202;0:30.606;0:26.383;216.0;Juan COTA;;;A;MP Motorsport;;GF;26.650;23.202;30.606;26.383;
22;1;15;1:47.035;0;;26.695;0;23.222;0;30.634;0;26.484;0;145.1;30:12.207;15:28:51.916;0:26.695;0:23.222;0:30.634;0:26.484;210.5;Juan COTA;;;A;MP Motorsport;;GF;26.695;23.222;30.634;26.484;
22;1;16;1:46.972;2;;26.600;2;23.269;0;30.634;0;26.469;0;145.1;31:59.179;15:30:38.888;0:26.600;0:23.269;0:30.634;0:26.469;216.0;Juan COTA;;;A;MP Motorsport;;FF;26.600;23.269;30.634;26.469;
23;1;1;1:56.409;0;;33.180;0;24.289;0;32.080;0;26.860;0;133.4;1:56.409;15:00:36.118;0:33.180;0:24.289;0:32.080;0:26.860;;Jan PRZYROWSKI;;;B;Griffin Core;;GF;33.180;24.289;32.080;26.860;
23;1;2;2:00.544;0;;26.808;0;23.439;0;38.791;0;31.506;0;128.8;3:56.953;15:02:36.662;0:26.808;0:23.439;0:38.791;0:31.506;217.1;Jan PRZYROWSKI;;;B;Griffin Core;;SF;26.808;23.439;38.791;31.506;
23;1;3;2:52.691;0;;59.750;0;38.505;0;40.448;0;33.988;0;89.9;6:49.644;15:05:29.353;0:59.750;0:38.505;0:40.448;0:33.988;189.1;Jan PRZYROWSKI;;;B;Griffin Core;;SF;59.750;38.505;40.448;33.988;
23;1;4;2:43.357;0;;54.126;0;34.707;0;40.777;0;33.747;0;95.0;9:33.001;15:08:12.710;0:54.126;0:34.707;0:40.777;0:33.747;135.9;Jan PRZYROWSKI;;;B;Griffin Core;;SF;54.126;34.707;40.777;33.747;
23;1;5;2:39.922;0;;41.381;0;34.520;0;48.001;0;36.020;0;97.1;12:12.923;15:10:52.632;0:41.381;0:34.520;0:48.001;0:36.020;166.2;Jan PRZYROWSKI;;;B;Griffin Core;;GF;41.381;34.520;48.001;36.020;
23;1;6;1:49.565;0;;27.599;0;23.951;0;31.160;0;26.855;0;141.7;14:02.488;15:12:42.197;0:27.599;0:23.951;0:31.160;0:26.855;211.5;Jan PRZYROWSKI;;;B;Griffin Core;;GF;27.599;23.951;31.160;26.855;
23;1;7;1:47.965;0;;26.682;0;23.473;0;31.099;0;26.711;0;143.8;15:50.453;15:14:30.162;0:26.682;0:23.473;0:31.099;0:26.711;220.6;Jan PRZYROWSKI;;;B;Griffin Core;;GF;26.682;23.473;31.099;26.711;
23;1;8;1:49.521;0;;27.260;0;23.849;0;31.271;0;27.141;0;141.8;17:39.974;15:16:19.683;0:27.260;0:23.849;0:31.271;0:27.141;219.5;Jan PRZYROWSKI;;;B;Griffin Core;;GF;27.260;23.849;31.271;27.141;
23;1;9;1:48.738;0;;27.136;0;23.847;0;31.118;0;26.637;0;142.8;19:28.712;15:18:08.421;0:27.136;0:23.847;0:31.118;0:26.637;214.9;Jan PRZYROWSKI;;;B;Griffin Core;;GF;27.136;23.847;31.118;26.637;
23;1;10;1:47.324;0;;26.698;0;23.308;0;30.739;0;26.579;0;144.7;21:16.036;15:19:55.745;0:26.698;0:23.308;0:30.739;0:26.579;217.1;Jan PRZYROWSKI;;;B;Griffin Core;;GF;26.698;23.308;30.739;26.579;
23;1;11;1:47.233;0;;26.825;0;23.263;0;30.629;0;26.516;0;144.8;23:03.269;15:21:42.978;0:26.825;0:23.263;0:30.629;0:26.516;216.0;Jan PRZYROWSKI;;;B;Griffin Core;;GF;26.825;23.263;30.629;26.516;
23;1;12;1:47.081;0;;26.724;0;23.247;0;30.637;0;26.473;0;145.0;24:50.350;15:23:30.059;0:26.724;0:23.247;0:30.637;0:26.473;216.0;Jan PRZYROWSKI;;;B;Griffin Core;;GF;26.724;23.247;30.637;26.473;
23;1;13;1:46.928;2;;26.624;2;23.286;0;30.682;0;26.336;2;145.2;26:37.278;15:25:16.987;0:26.624;0:23.286;0:30.682;0:26.336;;Jan PRZYROWSKI;;;B;Griffin Core;;GF;26.624;23.286;30.682;26.336;
23;1;14;1:47.002;0;;26.724;0;23.264;0;30.602;2;26.412;0;145.1;28:24.280;15:27:03.989;0:26.724;0:23.264;0:30.602;0:26.412;216.0;Jan PRZYROWSKI;;;B;Griffin Core;;GF;26.724;23.264;30.602;26.412;
23;1;15;1:47.207;0;;26.784;0;23.209;2;30.737;0;26.477;0;144.8;30:11.487;15:28:51.196;0:26.784;0:23.209;0:30.737;0:26.477;216.0;Jan PRZYROWSKI;;;B;Griffin Core;;GF;26.784;23.209;30.737;26.477;
23;1;16;1:47.138;0;;26.710;0;23.265;0;30.622;0;26.541;0;144.9;31:58.625;15:30:38.334;0:26.710;0:23.265;0:30.622;0:26.541;219.5;Jan PRZYROWSKI;;;B;Griffin Core;;FF;26.710;23.265;30.622;26.541;
24;1;1;2:02.081;0;;37.367;0;25.266;0;32.159;0;27.289;0;127.2;2:02.081;15:00:41.790;0:37.367;0:25.266;0:32.159;0:27.289;;Kyuho LEE;;R;B;Rodin Motorsport;;GF;37.367;25.266;32.159;27.289;
24;1;2;2:01.974;0;;28.626;0;24.355;0;36.886;0;32.107;0;127.3;4:04.055;15:02:43.764;0:28.626;0:24.355;0:36.886;0:32.107;219.5;Kyuho LEE;;R;B;Rodin Motorsport;;SF;28.626;24.355;36.886;32.107;
24;1;3;2:53.496;0;;1:00.031;0;39.979;0;38.890;0;34.596;0;89.5;6:57.551;15:05:37.260;1:00.031;0:39.979;0:38.890;0:34.596;178.4;Kyuho LEE;;R;B;Rodin Motorsport;;SF;60.031;39.979;38.890;34.596;
24;1;4;2:42.023;0;;53.395;0;36.105;0;39.650;0;32.873;0;95.8;9:39.574;15:08:19.283;0:53.395;0:36.105;0:39.650;0:32.873;156.6;Kyuho LEE;;R;B;Rodin Motorsport;;SF;53.395;36.105;39.650;32.873;
24;1;5;2:36.702;0;;40.641;0;36.975;0;44.563;0;34.523;0;99.1;12:16.276;15:10:55.985;0:40.641;0:36.975;0:44.563;0:34.523;171.0;Kyuho LEE;;R;B;Rodin Motorsport;;GF;40.641;36.975;44.563;34.523;
