NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; S4; S4_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;S4_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;S4_SECONDS;
41;1;10;1:47.119;2;;26.665;0;23.282;0;30.625;2;26.547;0;144.9;18:50.035;09:18:50.035;0:26.665;0:23.282;0:30.625;0:26.547;214.9;Stepan SUSLOV;;R;A;DXR;;GF;26.665;23.282;30.625;26.547;
41;1;11;1:47.309;0;;26.837;0;23.304;0;30.687;0;26.481;0;144.7;20:37.344;09:20:37.344;0:26.837;0:23.304;0:30.687;0:26.481;213.8;Stepan SUSLOV;;R;A;DXR;;FF;26.837;23.304;30.687;26.481;
46;1;1;3:07.885;0;B;1:10.138;0;26.967;0;34.603;0;56.177;0;82.6;3:07.885;09:03:07.885;1:10.138;0:26.967;0:34.603;0:56.177;158.5;Nathan TYE;0:00:33.593;;B;Rodin Motorsport;;GF;70.138;26.967;34.603;56.177;
46;1;2;1:59.708;0;;34.648;0;25.092;0;32.670;0;27.298;0;129.7;5:07.593;09:05:07.593;0:34.648;0:25.092;0:32.670;0:27.298;168.2;Nathan TYE;0:00:33.305;;B;Rodin Motorsport;;GF;34.648;25.092;32.670;27.298;
46;1;3;1:49.910;0;;27.583;0;23.772;0;31.784;0;26.771;0;141.3;6:57.503;09:06:57.503;0:27.583;0:23.772;0:31.784;0:26.771;212.6;Nathan TYE;;;B;Rodin Motorsport;;GF;27.583;23.772;31.784;26.771;
46;1;4;1:47.913;0;;26.908;0;23.373;0;31.045;0;26.587;0;143.9;8:45.416;09:08:45.416;0:26.908;0:23.373;0:31.045;0:26.587;216.0;Nathan TYE;;;B;Rodin Motorsport;;GF;26.908;23.373;31.045;26.587;
46;1;5;1:47.090;0;;26.654;0;23.264;0;30.817;0;26.355;0;145.0;10:32.506;09:10:32.506;0:26.654;0:23.264;0:30.817;0:26.355;217.1;Nathan TYE;;;B;Rodin Motorsport;;GF;26.654;23.264;30.817;26.355;
46;1;6;1:47.760;0;;26.570;0;23.239;0;30.834;0;27.117;0;144.1;12:20.266;09:12:20.266;0:26.570;0:23.239;0:30.834;0:27.117;217.1;Nathan TYE;;;B;Rodin Motorsport;;GF;26.570;23.239;30.834;27.117;
46;1;7;1:46.596;0;;26.516;0;23.125;2;30.650;0;26.305;0;145.7;14:06.862;09:14:06.862;0:26.516;0:23.125;0:30.650;0:26.305;216.0;Nathan TYE;;;B;Rodin Motorsport;;GF;26.516;23.125;30.650;26.305;
46;1;8;1:46.496;2;;26.501;2;23.148;0;30.587;2;26.260;2;145.8;15:53.358;09:15:53.358;0:26.501;0:23.148;0:30.587;0:26.260;216.0;Nathan TYE;;;B;Rodin Motorsport;;GF;26.501;23.148;30.587;26.260;
46;1;9;1:51.615;0;;26.506;0;23.249;0;33.205;0;28.655;0;139.1;17:44.973;09:17:44.973;0:26.506;0:23.249;0:33.205;0:28.655;218.3;Nathan TYE;;;B;Rodin Motorsport;;GF;26.506;23.249;33.205;28.655;
46;1;10;1:46.988;0;;26.571;0;23.270;0;30.803;0;26.344;0;145.1;19:31.961;09:19:31.961;0:26.571;0:23.270;0:30.803;0:26.344;216.0;Nathan TYE;;;B;Rodin Motorsport;;GF;26.571;23.270;30.803;26.344;
48;1;1;2:33.520;0;;1:06.682;0;25.738;0;33.153;0;27.947;0;101.1;2:33.520;09:02:33.520;1:06.682;0:25.738;0:33.153;0:27.947;153.1;Gino TRAPPA;0:00:31.077;;A;Drivex;;GF;66.682;25.738;33.153;27.947;
48;1;2;1:52.204;0;;27.688;0;24.243;0;32.738;0;27.535;0;138.4;4:25.724;09:04:25.724;0:27.688;0:24.243;0:32.738;0:27.535;210.5;Gino TRAPPA;;;A;Drivex;;GF;27.688;24.243;32.738;27.535;
48;1;3;1:49.420;0;;26.993;0;23.640;0;31.378;0;27.409;0;141.9;6:15.144;09:06:15.144;0:26.993;0:23.640;0:31.378;0:27.409;216.0;Gino TRAPPA;;;A;Drivex;;GF;26.993;23.640;31.378;27.409;
48;1;4;1:49.838;0;;26.895;0;24.840;0;31.472;0;26.631;0;141.4;8:04.982;09:08:04.982;0:26.895;0:24.840;0:31.472;0:26.631;216.0;Gino TRAPPA;;;A;Drivex;;GF;26.895;24.840;31.472;26.631;
48;1;5;1:47.182;0;;26.724;0;23.353;0;30.769;0;26.336;0;144.9;9:52.164;09:09:52.164;0:26.724;0:23.353;0:30.769;0:26.336;216.0;Gino TRAPPA;;;A;Drivex;;GF;26.724;23.353;30.769;26.336;
48;1;6;1:47.023;0;;26.615;2;23.219;0;30.795;0;26.394;0;145.1;11:39.187;09:11:39.187;0:26.615;0:23.219;0:30.795;0:26.394;217.1;Gino TRAPPA;;;A;Drivex;;GF;26.615;23.219;30.795;26.394;
48;1;7;1:46.957;0;;26.713;0;23.197;0;30.693;0;26.354;0;145.2;13:26.144;09:13:26.144;0:26.713;0:23.197;0:30.693;0:26.354;218.3;Gino TRAPPA;;;A;Drivex;;GF;26.713;23.197;30.693;26.354;
48;1;8;1:46.799;2;;26.676;0;23.183;2;30.650;2;26.290;2;145.4;15:12.943;09:15:12.943;0:26.676;0:23.183;0:30.650;0:26.290;218.3;Gino TRAPPA;;;A;Drivex;;GF;26.676;23.183;30.650;26.290;
48;1;9;1:55.973;0;;26.706;0;26.385;0;35.701;0;27.181;0;133.9;17:08.916;09:17:08.916;0:26.706;0:26.385;0:35.701;0:27.181;218.3;Gino TRAPPA;;;A;Drivex;;GF;26.706;26.385;35.701;27.181;
48;1;10;1:52.312;0;;26.655;0;27.474;0;31.318;0;26.865;0;138.2;19:01.228;09:19:01.228;0:26.655;0:27.474;0:31.318;0:26.865;218.3;Gino TRAPPA;;;A;Drivex;;GF;26.655;27.474;31.318;26.865;
48;1;11;1:46.909;0;;26.659;0;23.186;0;30.701;0;26.363;0;145.2;20:48.137;09:20:48.137;0:26.659;0:23.186;0:30.701;0:26.363;216.0;Gino TRAPPA;;;A;Drivex;;FF;26.659;23.186;30.701;26.363;
5;1;1;2:24.740;0;;54.860;0;25.751;0;35.778;0;28.351;0;107.3;2:24.740;09:02:24.740;0:54.860;0:25.751;0:35.778;0:28.351;164.2;Miguel COSTA;0:00:21.212;R;B;Campos Racing;;GF;54.860;25.751;35.778;28.351;
5;1;2;1:56.983;0;;29.159;0;26.549;0;32.939;0;28.336;0;132.7;4:21.723;09:04:21.723;0:29.159;0:26.549;0:32.939;0:28.336;189.1;Miguel COSTA;;R;B;Campos Racing;;GF;29.159;26.549;32.939;28.336;
5;1;3;1:49.217;0;;27.176;0;23.764;0;31.498;0;26.779;0;142.2;6:10.940;09:06:10.940;0:27.176;0:23.764;0:31.498;0:26.779;216.0;Miguel COSTA;;R;B;Campos Racing;;GF;27.176;23.764;31.498;26.779;
5;1;4;1:47.767;0;;26.776;0;23.387;0;31.022;0;26.582;0;144.1;7:58.707;09:07:58.707;0:26.776;0:23.387;0:31.022;0:26.582;219.5;Miguel COSTA;;R;B;Campos Racing;;GF;26.776;23.387;31.022;26.582;
5;1;5;1:47.040;0;;26.680;0;23.165;0;30.814;0;26.381;0;145.1;9:45.747;09:09:45.747;0:26.680;0:23.165;0:30.814;0:26.381;220.6;Miguel COSTA;;R;B;Campos Racing;;GF;26.680;23.165;30.814;26.381;
5;1;6;1:46.784;0;;26.557;0;23.173;0;30.720;0;26.334;0;145.4;11:32.531;09:11:32.531;0:26.557;0:23.173;0:30.720;0:26.334;220.6;Miguel COSTA;;R;B;Campos Racing;;GF;26.557;23.173;30.720;26.334;
5;1;7;1:46.569;0;;26.518;0;23.075;2;30.701;0;26.275;2;145.7;13:19.100;09:13:19.100;0:26.518;0:23.075;0:30.701;0:26.275;220.6;Miguel COSTA;;R;B;Campos Racing;;GF;26.518;23.075;30.701;26.275;
5;1;8;1:47.339;0;;26.527;0;23.117;0;30.659;0;27.036;0;144.7;15:06.439;09:15:06.439;0:26.527;0:23.117;0:30.659;0:27.036;220.6;Miguel COSTA;;R;B;Campos Racing;;GF;26.527;23.117;30.659;27.036;
5;1;9;1:46.537;2;;26.472;2;23.166;0;30.599;0;26.300;0;145.7;16:52.976;09:16:52.976;0:26.472;0:23.166;0:30.599;0:26.300;219.5;Miguel COSTA;;R;B;Campos Racing;;GF;26.472;23.166;30.599;26.300;
5;1;10;1:46.547;0;;26.489;0;23.109;0;30.593;2;26.356;0;145.7;18:39.523;09:18:39.523;0:26.489;0:23.109;0:30.593;0:26.356;219.5;Miguel COSTA;;R;B;Campos Racing;;GF;26.489;23.109;30.593;26.356;
5;1;11;1:46.574;0;;26.509;0;23.121;0;30.644;0;26.300;0;145.7;20:26.097;09:20:26.097;0:26.509;0:23.121;0:30.644;0:26.300;223.0;Miguel COSTA;;R;B;Campos Racing;;FF;26.509;23.121;30.644;26.300;
57;1;1;4:51.939;0;;3:23.491;0;26.405;0;33.926;0;28.117;0;53.2;4:51.939;09:04:51.939;3:23.491;0:26.405;0:33.926;0:28.117;;Kaiden HIGGINS;0:02:47.305;R;A;DXR;;GF;203.491;26.405;33.926;28.117;
57;1;2;1:53.722;0;;28.547;0;24.494;0;32.532;0;28.149;0;136.5;6:45.661;09:06:45.661;0:28.547;0:24.494;0:32.532;0:28.149;;Kaiden HIGGINS;;R;A;DXR;;GF;28.547;24.494;32.532;28.149;
57;1;3;1:50.117;0;;27.145;0;24.522;0;31.578;0;26.872;0;141.0;8:35.778;09:08:35.778;0:27.145;0:24.522;0:31.578;0:26.872;;Kaiden HIGGINS;;R;A;DXR;;GF;27.145;24.522;31.578;26.872;
57;1;4;1:48.224;0;;26.964;0;23.505;0;31.077;0;26.678;0;143.5;10:24.002;09:10:24.002;0:26.964;0:23.505;0:31.077;0:26.678;;Kaiden HIGGINS;;R;A;DXR;;GF;26.964;23.505;31.077;26.678;
57;1;5;1:47.596;2;;26.820;0;23.413;0;30.777;2;26.586;0;144.3;12:11.598;09:12:11.598;0:26.820;0:23.413;0:30.777;0:26.586;;Kaiden HIGGINS;;R;A;DXR;;GF;26.820;23.413;30.777;26.586;
57;1;6;1:47.694;0;;26.839;0;23.228;2;31.146;0;26.481;2;144.2;13:59.292;09:13:59.292;0:26.839;0:23.228;0:31.146;0:26.481;;Kaiden HIGGINS;;R;A;DXR;;GF;26.839;23.228;31.146;26.481;
57;1;7;1:50.516;0;;26.783;0;25.596;0;31.650;0;26.487;0;140.5;15:49.808;09:15:49.808;0:26.783;0:25.596;0:31.650;0:26.487;;Kaiden HIGGINS;;R;A;DXR;;GF;26.783;25.596;31.650;26.487;
57;1;8;1:47.604;0;;26.764;0;23.405;0;30.793;0;26.642;0;144.3;17:37.412;09:17:37.412;0:26.764;0:23.405;0:30.793;0:26.642;;Kaiden HIGGINS;;R;A;DXR;;GF;26.764;23.405;30.793;26.642;
57;1;9;1:47.659;0;;26.757;2;23.362;0;30.967;0;26.573;0;144.2;19:25.071;09:19:25.071;0:26.757;0:23.362;0:30.967;0:26.573;;Kaiden HIGGINS;;R;A;DXR;;GF;26.757;23.362;30.967;26.573;
57;1;10;1:47.680;0;;26.793;0;23.525;0;30.804;0;26.558;0;144.2;21:12.751;09:21:12.751;0:26.793;0:23.525;0:30.804;0:26.558;;Kaiden HIGGINS;;R;A;DXR;;FF;26.793;23.525;30.804;26.558;
6;1;1;3:17.753;0;;1:48.093;0;27.695;0;33.859;0;28.106;0;78.5;3:17.753;09:03:17.753;1:48.093;0:27.695;0:33.859;0:28.106;137.7;Sacha VAN'T PAD BOSCH;0:01:10.844;R;B;T-Code by Amtog;;GF;108.093;27.695;33.859;28.106;
6;1;2;2:01.332;0;;28.645;0;30.102;0;34.929;0;27.656;0;128.0;5:19.085;09:05:19.085;0:28.645;0:30.102;0:34.929;0:27.656;190.0;Sacha VAN'T PAD BOSCH;;R;B;T-Code by Amtog;;GF;28.645;30.102;34.929;27.656;
6;1;3;1:48.679;0;;27.087;0;23.586;0;31.249;0;26.757;0;142.9;7:07.764;09:07:07.764;0:27.087;0:23.586;0:31.249;0:26.757;213.8;Sacha VAN'T PAD BOSCH;;R;B;T-Code by Amtog;;GF;27.087;23.586;31.249;26.757;
6;1;4;1:47.942;0;;26.747;0;23.389;0;30.847;0;26.959;0;143.8;8:55.706;09:08:55.706;0:26.747;0:23.389;0:30.847;0:26.959;216.0;Sacha VAN'T PAD BOSCH;;R;B;T-Code by Amtog;;GF;26.747;23.389;30.847;26.959;
6;1;5;1:47.270;0;;26.743;0;23.305;0;30.813;0;26.409;0;144.7;10:42.976;09:10:42.976;0:26.743;0:23.305;0:30.813;0:26.409;218.3;Sacha VAN'T PAD BOSCH;;R;B;T-Code by Amtog;;GF;26.743;23.305;30.813;26.409;
6;1;6;1:47.351;0;;26.760;0;23.338;0;30.732;0;26.521;0;144.6;12:30.327;09:12:30.327;0:26.760;0:23.338;0:30.732;0:26.521;214.9;Sacha VAN'T PAD BOSCH;;R;B;T-Code by Amtog;;GF;26.760;23.338;30.732;26.521;
6;1;7;1:47.022;0;;26.723;0;23.128;2;30.774;0;26.397;2;145.1;14:17.349;09:14:17.349;0:26.723;0:23.128;0:30.774;0:26.397;217.1;Sacha VAN'T PAD BOSCH;;R;B;T-Code by Amtog;;GF;26.723;23.128;30.774;26.397;
6;1;8;1:46.754;2;;26.655;2;23.157;0;30.541;2;26.401;0;145.4;16:04.103;09:16:04.103;0:26.655;0:23.157;0:30.541;0:26.401;214.9;Sacha VAN'T PAD BOSCH;;R;B;T-Code by Amtog;;GF;26.655;23.157;30.541;26.401;
6;1;9;1:47.643;0;;26.776;0;23.338;0;30.723;0;26.806;0;144.2;17:51.746;09:17:51.746;0:26.776;0:23.338;0:30.723;0:26.806;218.3;Sacha VAN'T PAD BOSCH;;R;B;T-Code by Amtog;;GF;26.776;23.338;30.723;26.806;
6;1;10;1:47.219;0;;26.816;0;23.327;0;30.570;0;26.506;0;144.8;19:38.965;09:19:38.965;0:26.816;0:23.327;0:30.570;0:26.506;216.0;Sacha VAN'T PAD BOSCH;;R;B;T-Code by Amtog;;GF;26.816;23.327;30.570;26.506;
6;1;11;1:47.374;0;;26.750;0;23.334;0;30.723;0;26.567;0;144.6;21:26.339;09:21:26.339;0:26.750;0:23.334;0:30.723;0:26.567;214.9;Sacha VAN'T PAD BOSCH;;R;B;T-Code by Amtog;;FF;26.750;23.334;30.723;26.567;
70;1;1;5:34.647;0;B;1:20.430;0;26.329;0;34.703;0;3:13.185;0;46.4;5:34.647;09:05:34.647;1:20.430;0:26.329;0:34.703;3:13.185;;Aleksandar BOGUNOVIC;0:00:45.099;R;B;GRS Team;;GF;80.430;26.329;34.703;193.185;
70;1;2;2:00.858;0;;35.748;0;24.775;0;32.605;0;27.730;0;128.5;7:35.505;09:07:35.505;0:35.748;0:24.775;0:32.605;0:27.730;;Aleksandar BOGUNOVIC;0:02:45.930;R;B;GRS Team;;GF;35.748;24.775;32.605;27.730;
70;1;3;1:49.902;0;;27.946;0;23.711;0;31.370;0;26.875;0;141.3;9:25.407;09:09:25.407;0:27.946;0:23.711;0:31.370;0:26.875;207.3;Aleksandar BOGUNOVIC;;R;B;GRS Team;;GF;27.946;23.711;31.370;26.875;
70;1;4;1:49.945;0;;27.194;0;23.594;0;31.403;0;27.754;0;141.2;11:15.352;09:11:15.352;0:27.194;0:23.594;0:31.403;0:27.754;213.8;Aleksandar BOGUNOVIC;;R;B;GRS Team;;GF;27.194;23.594;31.403;27.754;
70;1;5;1:47.923;0;;26.869;0;23.416;0;30.906;0;26.732;0;143.9;13:03.275;09:13:03.275;0:26.869;0:23.416;0:30.906;0:26.732;216.0;Aleksandar BOGUNOVIC;;R;B;GRS Team;;GF;26.869;23.416;30.906;26.732;
70;1;6;1:47.651;0;;26.909;0;23.374;0;30.775;2;26.593;2;144.2;14:50.926;09:14:50.926;0:26.909;0:23.374;0:30.775;0:26.593;216.0;Aleksandar BOGUNOVIC;;R;B;GRS Team;;GF;26.909;23.374;30.775;26.593;
70;1;7;1:47.613;0;;26.832;2;23.339;0;30.854;0;26.588;0;144.3;16:38.539;09:16:38.539;0:26.832;0:23.339;0:30.854;0:26.588;218.3;Aleksandar BOGUNOVIC;;R;B;GRS Team;;GF;26.832;23.339;30.854;26.588;
70;1;8;1:47.798;2;;26.983;0;23.319;2;30.787;0;26.709;0;144.0;18:26.337;09:18:26.337;0:26.983;0:23.319;0:30.787;0:26.709;217.1;Aleksandar BOGUNOVIC;;R;B;GRS Team;;GF;26.983;23.319;30.787;26.709;
71;1;1;2:59.514;0;;1:29.835;0;26.708;0;34.516;0;28.455;0;86.5;2:59.514;09:02:59.514;1:29.835;0:26.708;0:34.516;0:28.455;147.6;Daniel DALLAKYAN;0:00:52.421;R;B;GRS Team;;GF;89.835;26.708;34.516;28.455;
71;1;2;1:53.908;0;;28.410;0;25.156;0;32.890;0;27.452;0;136.3;4:53.422;09:04:53.422;0:28.410;0:25.156;0:32.890;0:27.452;207.3;Daniel DALLAKYAN;;R;B;GRS Team;;GF;28.410;25.156;32.890;27.452;
71;1;3;1:50.866;0;;27.622;0;24.190;0;31.888;0;27.166;0;140.1;6:44.288;09:06:44.288;0:27.622;0:24.190;0:31.888;0:27.166;214.9;Daniel DALLAKYAN;;R;B;GRS Team;;GF;27.622;24.190;31.888;27.166;
71;1;4;1:49.238;0;;27.131;0;23.632;0;31.394;0;27.081;0;142.1;8:33.526;09:08:33.526;0:27.131;0:23.632;0:31.394;0:27.081;214.9;Daniel DALLAKYAN;;R;B;GRS Team;;GF;27.131;23.632;31.394;27.081;
71;1;5;1:48.144;0;;27.030;0;23.494;0;30.971;0;26.649;2;143.6;10:21.670;09:10:21.670;0:27.030;0:23.494;0:30.971;0:26.649;216.0;Daniel DALLAKYAN;;R;B;GRS Team;;GF;27.030;23.494;30.971;26.649;
71;1;6;1:47.661;2;;26.851;0;23.189;2;30.971;0;26.650;0;144.2;12:09.331;09:12:09.331;0:26.851;0:23.189;0:30.971;0:26.650;214.9;Daniel DALLAKYAN;;R;B;GRS Team;;GF;26.851;23.189;30.971;26.650;
71;1;7;1:47.898;0;;26.870;0;23.372;0;30.879;2;26.777;0;143.9;13:57.229;09:13:57.229;0:26.870;0:23.372;0:30.879;0:26.777;214.9;Daniel DALLAKYAN;;R;B;GRS Team;;GF;26.870;23.372;30.879;26.777;
71;1;8;1:47.931;0;;26.833;2;23.253;0;31.127;0;26.718;0;143.9;15:45.160;09:15:45.160;0:26.833;0:23.253;0:31.127;0:26.718;218.3;Daniel DALLAKYAN;;R;B;GRS Team;;GF;26.833;23.253;31.127;26.718;
71;1;9;1:47.827;0;;26.915;0;23.334;0;30.892;0;26.686;0;144.0;17:32.987;09:17:32.987;0:26.915;0:23.334;0:30.892;0:26.686;218.3;Daniel DALLAKYAN;;R;B;GRS Team;;GF;26.915;23.334;30.892;26.686;
71;1;10;1:50.213;0;;28.986;0;23.456;0;31.094;0;26.677;0;140.9;19:23.200;09:19:23.200;0:28.986;0:23.456;0:31.094;0:26.677;149.2;Daniel DALLAKYAN;;R;B;GRS Team;;GF;28.986;23.456;31.094;26.677;
71;1;11;1:48.326;0;;26.967;0;23.536;0;31.063;0;26.760;0;143.3;21:11.526;09:21:11.526;0:26.967;0:23.536;0:31.063;0:26.760;216.0;Daniel DALLAKYAN;;R;B;GRS Team;;FF;26.967;23.536;31.063;26.760;
77;1;1;3:16.308;0;;1:46.900;0;26.963;0;33.598;0;28.847;0;79.1;3:16.308;09:03:16.308;1:46.900;0:26.963;0:33.598;0:28.847;;Andrej PETROVIC;0:01:09.870;;B;T-Code by Amtog;;GF;106.900;26.963;33.598;28.847;
77;1;2;2:01.249;0;;29.132;0;30.483;0;34.609;0;27.025;0;128.1;5:17.557;09:05:17.557;0:29.132;0:30.483;0:34.609;0:27.025;185.7;Andrej PETROVIC;;;B;T-Code by Amtog;;GF;29.132;30.483;34.609;27.025;
77;1;3;1:49.030;0;;27.657;0;23.528;0;31.165;0;26.680;0;142.4;7:06.587;09:07:06.587;0:27.657;0:23.528;0:31.165;0:26.680;212.6;Andrej PETROVIC;;;B;T-Code by Amtog;;GF;27.657;23.528;31.165;26.680;
77;1;4;1:48.487;0;;26.574;0;23.215;0;30.988;0;27.710;0;143.1;8:55.074;09:08:55.074;0:26.574;0:23.215;0:30.988;0:27.710;214.9;Andrej PETROVIC;;;B;T-Code by Amtog;;GF;26.574;23.215;30.988;27.710;
77;1;5;1:46.787;0;;26.619;0;23.167;0;30.575;0;26.426;0;145.4;10:41.861;09:10:41.861;0:26.619;0:23.167;0:30.575;0:26.426;;Andrej PETROVIC;;;B;T-Code by Amtog;;GF;26.619;23.167;30.575;26.426;
77;1;6;1:50.602;0;;26.473;0;23.118;2;31.880;0;29.131;0;140.4;12:32.463;09:12:32.463;0:26.473;0:23.118;0:31.880;0:29.131;;Andrej PETROVIC;;;B;T-Code by Amtog;;GF;26.473;23.118;31.880;29.131;
77;1;7;1:46.465;0;;26.439;0;23.173;0;30.561;0;26.292;0;145.8;14:18.928;09:14:18.928;0:26.439;0:23.173;0:30.561;0:26.292;218.3;Andrej PETROVIC;;;B;T-Code by Amtog;;GF;26.439;23.173;30.561;26.292;
77;1;8;1:46.300;2;;26.426;0;23.143;0;30.421;2;26.310;0;146.1;16:05.228;09:16:05.228;0:26.426;0:23.143;0:30.421;0:26.310;;Andrej PETROVIC;;;B;T-Code by Amtog;;GF;26.426;23.143;30.421;26.310;
77;1;9;1:52.381;0;;26.308;3;23.154;0;36.022;0;26.897;0;138.2;17:57.609;09:17:57.609;0:26.308;0:23.154;0:36.022;0:26.897;;Andrej PETROVIC;;;B;T-Code by Amtog;;GF;26.308;23.154;36.022;26.897;
77;1;10;1:46.447;0;;26.575;0;23.120;0;30.425;0;26.327;0;145.9;19:44.056;09:19:44.056;0:26.575;0:23.120;0:30.425;0:26.327;;Andrej PETROVIC;;;B;T-Code by Amtog;;GF;26.575;23.120;30.425;26.327;
77;1;11;1:46.423;0;;26.474;0;23.154;0;30.497;0;26.298;2;145.9;21:30.479;09:21:30.479;0:26.474;0:23.154;0:30.497;0:26.298;216.0;Andrej PETROVIC;;;B;T-Code by Amtog;;FF;26.474;23.154;30.497;26.298;
78;1;1;3:24.053;0;B;1:20.047;0;26.411;0;34.591;0;1:03.004;0;76.1;3:24.053;09:03:24.053;1:20.047;0:26.411;0:34.591;1:03.004;152.0;Alfio SPINA;0:00:44.098;;A;TC Racing;;GF;80.047;26.411;34.591;63.004;
78;1;2;1:59.248;0;;33.938;0;25.054;0;32.281;0;27.975;0;130.2;5:23.301;09:05:23.301;0:33.938;0:25.054;0:32.281;0:27.975;164.2;Alfio SPINA;0:00:37.600;;A;TC Racing;;GF;33.938;25.054;32.281;27.975;
78;1;3;1:48.266;0;;27.140;0;23.470;0;31.048;0;26.608;0;143.4;7:11.567;09:07:11.567;0:27.140;0:23.470;0:31.048;0:26.608;214.9;Alfio SPINA;;;A;TC Racing;;GF;27.140;23.470;31.048;26.608;
78;1;4;1:47.365;0;;26.865;0;23.243;0;30.779;0;26.478;0;144.6;8:58.932;09:08:58.932;0:26.865;0:23.243;0:30.779;0:26.478;218.3;Alfio SPINA;;;A;TC Racing;;GF;26.865;23.243;30.779;26.478;
78;1;5;1:47.061;0;;26.643;0;23.243;0;30.752;0;26.423;0;145.0;10:45.993;09:10:45.993;0:26.643;0:23.243;0:30.752;0:26.423;213.8;Alfio SPINA;;;A;TC Racing;;GF;26.643;23.243;30.752;26.423;
78;1;6;1:47.041;0;;26.603;0;23.160;0;30.613;0;26.665;0;145.1;12:33.034;09:12:33.034;0:26.603;0:23.160;0:30.613;0:26.665;217.1;Alfio SPINA;;;A;TC Racing;;GF;26.603;23.160;30.613;26.665;
78;1;7;1:59.114;0;;28.897;0;31.199;0;32.289;0;26.729;0;130.4;14:32.148;09:14:32.148;0:28.897;0:31.199;0:32.289;0:26.729;216.0;Alfio SPINA;;;A;TC Racing;;GF;28.897;31.199;32.289;26.729;
78;1;8;1:47.292;0;;26.662;0;23.428;0;30.706;0;26.496;0;144.7;16:19.440;09:16:19.440;0:26.662;0:23.428;0:30.706;0:26.496;218.3;Alfio SPINA;;;A;TC Racing;;GF;26.662;23.428;30.706;26.496;
78;1;9;1:46.811;0;;26.672;0;23.153;0;30.608;0;26.378;0;145.4;18:06.251;09:18:06.251;0:26.672;0:23.153;0:30.608;0:26.378;219.5;Alfio SPINA;;;A;TC Racing;;GF;26.672;23.153;30.608;26.378;
78;1;10;1:46.801;0;;26.603;0;23.198;0;30.581;0;26.419;0;145.4;19:53.052;09:19:53.052;0:26.603;0:23.198;0:30.581;0:26.419;218.3;Alfio SPINA;;;A;TC Racing;;GF;26.603;23.198;30.581;26.419;
78;1;11;1:47.045;0;;26.609;0;23.280;0;30.680;0;26.476;0;145.0;21:40.097;09:21:40.097;0:26.609;0:23.280;0:30.680;0:26.476;217.1;Alfio SPINA;;;A;TC Racing;;FF;26.609;23.280;30.680;26.476;
81;1;1;2:21.236;0;;48.576;0;27.963;0;35.735;0;28.962;0;109.9;2:21.236;09:02:21.236;0:48.576;0:27.963;0:35.735;0:28.962;;Noah MONTEIRO;0:00:11.108;R;B;Campos Racing;;GF;48.576;27.963;35.735;28.962;
81;1;2;1:55.663;0;;29.638;0;25.571;0;33.001;0;27.453;0;134.2;4:16.899;09:04:16.899;0:29.638;0:25.571;0:33.001;0:27.453;;Noah MONTEIRO;;R;B;Campos Racing;;GF;29.638;25.571;33.001;27.453;
81;1;3;1:49.731;0;;27.143;0;23.939;0;31.553;0;27.096;0;141.5;6:06.630;09:06:06.630;0:27.143;0:23.939;0:31.553;0:27.096;;Noah MONTEIRO;;R;B;Campos Racing;;GF;27.143;23.939;31.553;27.096;
81;1;4;1:47.486;0;;26.809;0;23.311;0;30.906;0;26.460;0;144.5;7:54.116;09:07:54.116;0:26.809;0:23.311;0:30.906;0:26.460;;Noah MONTEIRO;;R;B;Campos Racing;;GF;26.809;23.311;30.906;26.460;
81;1;5;1:47.012;0;;26.645;0;23.176;0;30.841;0;26.350;0;145.1;9:41.128;09:09:41.128;0:26.645;0:23.176;0:30.841;0:26.350;;Noah MONTEIRO;;R;B;Campos Racing;;GF;26.645;23.176;30.841;26.350;
81;1;6;1:46.607;0;;26.566;0;23.093;0;30.629;0;26.319;0;145.6;11:27.735;09:11:27.735;0:26.566;0:23.093;0:30.629;0:26.319;;Noah MONTEIRO;;R;B;Campos Racing;;GF;26.566;23.093;30.629;26.319;
81;1;7;1:46.561;0;;26.522;0;23.022;2;30.697;0;26.320;0;145.7;13:14.296;09:13:14.296;0:26.522;0:23.022;0:30.697;0:26.320;;Noah MONTEIRO;;R;B;Campos Racing;;GF;26.522;23.022;30.697;26.320;
81;1;8;1:46.964;0;;26.423;2;23.555;0;30.670;0;26.316;2;145.2;15:01.260;09:15:01.260;0:26.423;0:23.555;0:30.670;0:26.316;;Noah MONTEIRO;;R;B;Campos Racing;;GF;26.423;23.555;30.670;26.316;
81;1;9;1:46.383;0;;26.548;0;23.047;0;30.468;0;26.320;0;146.0;16:47.643;09:16:47.643;0:26.548;0:23.047;0:30.468;0:26.320;212.6;Noah MONTEIRO;;R;B;Campos Racing;;GF;26.548;23.047;30.468;26.320;
