NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;
1;1;1;8:16.577;0;;6:32.182;0;44.698;0;59.697;0;42.4;8:16.577;09:08:16.577;6:32.182;0:44.698;0:59.697;114.4;Hudson SCHWARTZ;0:05:48.445;;;KCL MP Motorsport;;GF;392.182;44.698;59.697;
1;1;2;2:14.428;0;;38.729;0;40.982;0;54.717;0;156.4;10:31.005;09:10:31.005;0:38.729;0:40.982;0:54.717;216.9;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;38.729;40.982;54.717;
1;1;3;2:07.199;0;;35.051;0;39.092;0;53.056;0;165.3;12:38.204;09:12:38.204;0:35.051;0:39.092;0:53.056;220.4;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;35.051;39.092;53.056;
1;1;4;2:06.509;0;;34.692;0;39.050;2;52.767;0;166.2;14:44.713;09:14:44.713;0:34.692;0:39.050;0:52.767;220.4;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;34.692;39.050;52.767;
1;1;5;2:06.464;2;;34.685;0;39.068;0;52.711;2;166.3;16:51.177;09:16:51.177;0:34.685;0:39.068;0:52.711;221.3;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;34.685;39.068;52.711;
1;1;6;2:08.954;0;;34.516;2;39.537;0;54.901;0;163.1;19:00.131;09:19:00.131;0:34.516;0:39.537;0:54.901;221.8;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;34.516;39.537;54.901;
1;1;7;2:06.550;0;;34.545;0;39.168;0;52.837;0;166.2;21:06.681;09:21:06.681;0:34.545;0:39.168;0:52.837;220.4;Hudson SCHWARTZ;;;;KCL MP Motorsport;;FF;34.545;39.168;52.837;
10;1;1;8:21.073;0;;6:25.458;0;47.514;0;1:08.101;0;42.0;8:21.073;09:08:21.073;6:25.458;0:47.514;1:08.101;115.4;Niklas SCHAUFLER;0:05:44.699;R;;KCL MP Motorsport;;GF;385.458;47.514;68.101;
10;1;2;2:17.412;0;;40.560;0;40.739;0;56.113;0;153.1;10:38.485;09:10:38.485;0:40.560;0:40.739;0:56.113;160.7;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;40.560;40.739;56.113;
10;1;3;2:07.182;0;;35.103;0;39.100;0;52.979;0;165.4;12:45.667;09:12:45.667;0:35.103;0:39.100;0:52.979;218.2;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;35.103;39.100;52.979;
10;1;4;2:06.513;0;;34.654;0;39.068;0;52.791;2;166.2;14:52.180;09:14:52.180;0:34.654;0:39.068;0:52.791;219.1;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;34.654;39.068;52.791;
10;1;5;2:08.092;0;;34.545;0;38.971;2;54.576;0;164.2;17:00.272;09:17:00.272;0:34.545;0:38.971;0:54.576;220.9;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;34.545;38.971;54.576;
10;1;6;2:06.674;0;;34.662;0;39.136;0;52.876;0;166.0;19:06.946;09:19:06.946;0:34.662;0:39.136;0:52.876;220.0;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;34.662;39.136;52.876;
10;1;7;2:06.376;2;;34.469;2;39.080;0;52.827;0;166.4;21:13.322;09:21:13.322;0:34.469;0:39.080;0:52.827;219.1;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;FF;34.469;39.080;52.827;
11;1;1;9:53.893;0;;8:18.233;0;41.048;0;54.612;0;35.4;9:53.893;09:09:53.893;8:18.233;0:41.048;0:54.612;86.5;Reno FRANCOT;0:07:38.334;;;KCL MP Motorsport;;GF;498.233;41.048;54.612;
11;1;2;2:14.079;0;;35.640;0;40.228;0;58.211;0;156.9;12:07.972;09:12:07.972;0:35.640;0:40.228;0:58.211;217.3;Reno FRANCOT;;;;KCL MP Motorsport;;GF;35.640;40.228;58.211;
11;1;3;2:06.737;0;;34.768;0;39.158;0;52.811;0;165.9;14:14.709;09:14:14.709;0:34.768;0:39.158;0:52.811;218.6;Reno FRANCOT;;;;KCL MP Motorsport;;GF;34.768;39.158;52.811;
11;1;4;2:06.250;2;;34.555;0;38.997;2;52.698;2;166.6;16:20.959;09:16:20.959;0:34.555;0:38.997;0:52.698;218.6;Reno FRANCOT;;;;KCL MP Motorsport;;GF;34.555;38.997;52.698;
11;1;5;2:09.531;0;;34.473;2;39.111;0;55.947;0;162.4;18:30.490;09:18:30.490;0:34.473;0:39.111;0:55.947;219.5;Reno FRANCOT;;;;KCL MP Motorsport;;GF;34.473;39.111;55.947;
11;1;6;2:11.115;0;B;34.473;0;39.250;0;57.392;0;160.4;20:41.605;09:20:41.605;0:34.473;0:39.250;0:57.392;220.4;Reno FRANCOT;;;;KCL MP Motorsport;;FF;34.473;39.250;57.392;
15;1;1;3:09.203;0;;1:22.490;0;44.084;0;1:02.629;0;111.2;3:09.203;09:03:09.203;1:22.490;0:44.084;1:02.629;130.6;Ricardo BAPTISTA;0:00:42.460;R;;DXR;;GF;82.490;44.084;62.629;
15;1;2;2:20.449;0;;36.791;0;42.211;0;1:01.447;0;149.7;5:29.652;09:05:29.652;0:36.791;0:42.211;1:01.447;210.9;Ricardo BAPTISTA;;R;;DXR;;GF;36.791;42.211;61.447;
15;1;3;2:10.215;0;;35.488;0;40.041;0;54.686;0;161.5;7:39.867;09:07:39.867;0:35.488;0:40.041;0:54.686;215.1;Ricardo BAPTISTA;;R;;DXR;;GF;35.488;40.041;54.686;
15;1;4;2:11.586;0;;35.759;0;41.157;0;54.670;0;159.8;9:51.453;09:09:51.453;0:35.759;0:41.157;0:54.670;216.4;Ricardo BAPTISTA;;R;;DXR;;GF;35.759;41.157;54.670;
15;1;5;2:08.656;0;;35.301;0;39.583;2;53.772;2;163.5;12:00.109;09:12:00.109;0:35.301;0:39.583;0:53.772;215.1;Ricardo BAPTISTA;;R;;DXR;;GF;35.301;39.583;53.772;
15;1;6;2:08.765;0;;35.164;2;39.622;0;53.979;0;163.3;14:08.874;09:14:08.874;0:35.164;0:39.622;0:53.979;215.1;Ricardo BAPTISTA;;R;;DXR;;GF;35.164;39.622;53.979;
15;1;7;2:08.561;2;;35.179;0;39.600;0;53.782;0;163.6;16:17.435;09:16:17.435;0:35.179;0:39.600;0:53.782;215.6;Ricardo BAPTISTA;;R;;DXR;;GF;35.179;39.600;53.782;
15;1;8;2:09.312;0;;35.229;0;39.784;0;54.299;0;162.6;18:26.747;09:18:26.747;0:35.229;0:39.784;0:54.299;216.0;Ricardo BAPTISTA;;R;;DXR;;GF;35.229;39.784;54.299;
15;1;9;2:08.947;0;;35.221;0;39.617;0;54.109;0;163.1;20:35.694;09:20:35.694;0:35.221;0:39.617;0:54.109;215.6;Ricardo BAPTISTA;;R;;DXR;;FF;35.221;39.617;54.109;
17;1;1;5:46.507;0;;4:00.986;0;46.005;0;59.516;0;60.7;5:46.507;09:05:46.507;4:00.986;0:46.005;0:59.516;99.7;Nacho TUÑON;0:03:18.292;R;;Tecnicar by Amtog;;GF;240.986;46.005;59.516;
17;1;2;2:34.968;0;;39.961;0;46.765;0;1:08.242;0;135.7;8:21.475;09:08:21.475;0:39.961;0:46.765;1:08.242;179.1;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;39.961;46.765;68.242;
17;1;3;2:40.680;0;;42.410;0;43.512;0;1:14.758;0;130.9;11:02.155;09:11:02.155;0:42.410;0:43.512;1:14.758;155.4;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;42.410;43.512;74.758;
17;1;4;2:09.144;0;;35.723;0;39.688;0;53.733;0;162.9;13:11.299;09:13:11.299;0:35.723;0:39.688;0:53.733;219.1;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;35.723;39.688;53.733;
