NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;
1;1;1;2:17.361;0;;41.848;0;40.919;0;54.594;0;153.1;2:17.361;11:06:16.397;0:41.848;0:40.919;0:54.594;;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;41.848;40.919;54.594;
1;1;2;2:15.519;0;;35.402;0;45.434;0;54.683;0;155.2;4:32.880;11:08:31.916;0:35.402;0:45.434;0:54.683;220.4;Hudson SCHWARTZ;;;;KCL MP Motorsport;;SF;35.402;45.434;54.683;
1;1;3;2:30.758;0;;44.454;0;46.507;0;59.797;0;139.5;7:03.638;11:11:02.674;0:44.454;0:46.507;0:59.797;184.9;Hudson SCHWARTZ;;;;KCL MP Motorsport;;SF;44.454;46.507;59.797;
1;1;4;3:11.414;0;;51.392;0;58.677;0;1:21.345;0;109.9;10:15.052;11:14:14.088;0:51.392;0:58.677;1:21.345;200.4;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;51.392;58.677;81.345;
1;1;5;2:18.658;0;;35.495;0;39.448;0;1:03.715;0;151.7;12:33.710;11:16:32.746;0:35.495;0:39.448;1:03.715;225.9;Hudson SCHWARTZ;;;;KCL MP Motorsport;;SF;35.495;39.448;63.715;
1;1;6;3:42.534;0;;51.963;0;1:27.071;0;1:23.500;0;94.5;16:16.244;11:20:15.280;0:51.963;1:27.071;1:23.500;177.9;Hudson SCHWARTZ;;;;KCL MP Motorsport;;SF;51.963;87.071;83.500;
1;1;7;3:23.560;0;;53.131;0;1:15.766;0;1:14.663;0;103.3;19:39.804;11:23:38.840;0:53.131;1:15.766;1:14.663;189.5;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;53.131;75.766;74.663;
1;1;8;2:08.494;0;;35.482;0;39.655;0;53.357;2;163.7;21:48.298;11:25:47.334;0:35.482;0:39.655;0:53.357;227.4;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;35.482;39.655;53.357;
1;1;9;2:08.162;2;;34.950;2;39.354;2;53.858;0;164.1;23:56.460;11:27:55.496;0:34.950;0:39.354;0:53.858;224.5;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;34.950;39.354;53.858;
1;1;10;2:09.415;0;;35.656;0;39.893;0;53.866;0;162.5;26:05.875;11:30:04.911;0:35.656;0:39.893;0:53.866;223.6;Hudson SCHWARTZ;;;;KCL MP Motorsport;;GF;35.656;39.893;53.866;
1;1;11;2:08.225;0;;35.298;0;39.501;0;53.426;0;164.0;28:14.100;11:32:13.136;0:35.298;0:39.501;0:53.426;225.0;Hudson SCHWARTZ;;;;KCL MP Motorsport;;FF;35.298;39.501;53.426;
10;1;1;2:17.521;0;;42.365;0;40.496;0;54.660;0;152.9;2:17.521;11:06:16.557;0:42.365;0:40.496;0:54.660;;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;42.365;40.496;54.660;
10;1;2;2:09.954;0;;35.648;0;39.911;0;54.395;0;161.8;4:27.475;11:08:26.511;0:35.648;0:39.911;0:54.395;222.2;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;35.648;39.911;54.395;
10;1;3;2:26.130;0;;41.666;0;44.365;0;1:00.099;0;143.9;6:53.605;11:10:52.641;0:41.666;0:44.365;1:00.099;224.5;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;SF;41.666;44.365;60.099;
10;1;4;3:17.444;0;;52.356;0;57.587;0;1:27.501;0;106.5;10:11.049;11:14:10.085;0:52.356;0:57.587;1:27.501;185.9;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;52.356;57.587;87.501;
10;1;5;2:16.151;0;;35.511;0;39.472;0;1:01.168;0;154.5;12:27.200;11:16:26.236;0:35.511;0:39.472;1:01.168;223.1;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;SF;35.511;39.472;61.168;
10;1;6;3:40.919;0;;52.495;0;1:26.339;0;1:22.085;0;95.2;16:08.119;11:20:07.155;0:52.495;1:26.339;1:22.085;161.4;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;SF;52.495;86.339;82.085;
10;1;7;3:27.290;0;;54.378;0;1:14.783;0;1:18.129;0;101.5;19:35.409;11:23:34.445;0:54.378;1:14.783;1:18.129;127.1;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;54.378;74.783;78.129;
10;1;8;2:08.408;0;;35.236;0;39.580;0;53.592;0;163.8;21:43.817;11:25:42.853;0:35.236;0:39.580;0:53.592;224.1;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;35.236;39.580;53.592;
