NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; S4; S4_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;S4_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;S4_SECONDS;
10;1;3;2:00.973;0;;31.704;0;31.390;0;20.238;0;37.641;0;159.0;6:14.743;17:10:16.851;0:31.704;0:31.390;0:20.238;0:37.641;235.3;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;31.704;31.390;20.238;37.641;
10;1;4;2:00.079;0;;31.048;0;31.344;0;20.200;0;37.487;0;160.2;8:14.822;17:12:16.930;0:31.048;0:31.344;0:20.200;0:37.487;237.9;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;31.048;31.344;20.200;37.487;
10;1;5;2:00.331;0;;30.890;0;31.800;0;20.222;0;37.419;0;159.9;10:15.153;17:14:17.261;0:30.890;0:31.800;0:20.222;0:37.419;236.3;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;30.890;31.800;20.222;37.419;
10;1;6;1:59.816;0;;30.755;0;31.424;0;20.038;0;37.599;0;160.6;12:14.969;17:16:17.077;0:30.755;0:31.424;0:20.038;0:37.599;239.5;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;30.755;31.424;20.038;37.599;
10;1;7;1:59.219;2;;30.709;2;31.048;2;20.125;0;37.337;0;161.4;14:14.188;17:18:16.296;0:30.709;0:31.048;0:20.125;0:37.337;236.3;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;30.709;31.048;20.125;37.337;
10;1;8;1:59.601;0;;31.014;0;31.397;0;19.994;0;37.196;0;160.9;16:13.789;17:20:15.897;0:31.014;0:31.397;0:19.994;0:37.196;237.9;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;31.014;31.397;19.994;37.196;
10;1;9;1:59.722;0;;31.281;0;31.374;0;20.025;0;37.042;2;160.7;18:13.511;17:22:15.619;0:31.281;0:31.374;0:20.025;0:37.042;239.5;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;31.281;31.374;20.025;37.042;
10;1;10;2:06.996;0;;31.209;0;31.386;0;20.990;0;43.411;0;151.5;20:20.507;17:24:22.615;0:31.209;0:31.386;0:20.990;0:43.411;215.1;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;SF;31.209;31.386;20.990;43.411;
10;1;11;3:13.792;0;;43.757;0;48.780;0;30.790;0;1:10.465;0;99.3;23:34.299;17:27:36.407;0:43.757;0:48.780;0:30.790;1:10.465;89.3;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;43.757;48.780;30.790;70.465;
10;1;12;2:03.045;0;;31.757;0;32.360;0;20.949;0;37.979;0;156.4;25:37.344;17:29:39.452;0:31.757;0:32.360;0:20.949;0:37.979;239.5;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;31.757;32.360;20.949;37.979;
10;1;13;2:02.591;0;;31.938;0;32.086;0;20.848;0;37.719;0;156.9;27:39.935;17:31:42.043;0:31.938;0:32.086;0:20.848;0:37.719;234.3;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;31.938;32.086;20.848;37.719;
10;1;14;1:59.729;0;;31.089;0;31.199;0;19.998;0;37.443;0;160.7;29:39.664;17:33:41.772;0:31.089;0:31.199;0:19.998;0:37.443;237.9;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;31.089;31.199;19.998;37.443;
10;1;15;1:59.790;0;;30.785;0;31.216;0;20.150;0;37.639;0;160.6;31:39.454;17:35:41.562;0:30.785;0:31.216;0:20.150;0:37.639;235.8;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;GF;30.785;31.216;20.150;37.639;
10;1;16;1:59.494;0;;30.960;0;31.261;0;19.948;2;37.325;0;161.0;33:38.948;17:37:41.056;0:30.960;0:31.261;0:19.948;0:37.325;235.8;Niklas SCHAUFLER;;R;;KCL MP Motorsport;;FF;30.960;31.261;19.948;37.325;
11;1;1;2:09.305;0;;37.083;0;32.591;0;21.049;0;38.582;0;148.8;2:09.305;17:06:11.413;0:37.083;0:32.591;0:21.049;0:38.582;236.8;Reno FRANCOT;;;;KCL MP Motorsport;;GF;37.083;32.591;21.049;38.582;
11;1;2;2:10.233;0;B;32.393;0;32.458;0;20.738;0;44.644;0;147.7;4:19.538;17:08:21.646;0:32.393;0:32.458;0:20.738;0:44.644;234.3;Reno FRANCOT;;;;KCL MP Motorsport;;GF;32.393;32.458;20.738;44.644;
11;1;3;2:53.392;0;;1:23.560;0;31.735;0;20.277;0;37.820;0;111.0;7:12.930;17:11:15.038;1:23.560;0:31.735;0:20.277;0:37.820;232.8;Reno FRANCOT;0:01:02.360;;;KCL MP Motorsport;;GF;83.560;31.735;20.277;37.820;
11;1;4;2:00.235;0;;31.116;0;31.390;0;20.043;0;37.686;0;160.0;9:13.165;17:13:15.273;0:31.116;0:31.390;0:20.043;0:37.686;232.8;Reno FRANCOT;;;;KCL MP Motorsport;;GF;31.116;31.390;20.043;37.686;
11;1;5;2:00.191;0;;31.056;0;31.190;0;19.975;2;37.970;0;160.1;11:13.356;17:15:15.464;0:31.056;0:31.190;0:19.975;0:37.970;232.8;Reno FRANCOT;;;;KCL MP Motorsport;;GF;31.056;31.190;19.975;37.970;
11;1;6;1:59.909;0;;31.065;0;31.252;0;20.045;0;37.547;0;160.4;13:13.265;17:17:15.373;0:31.065;0:31.252;0:20.045;0:37.547;235.3;Reno FRANCOT;;;;KCL MP Motorsport;;GF;31.065;31.252;20.045;37.547;
11;1;7;1:59.746;0;;31.060;0;31.136;0;19.983;0;37.567;0;160.7;15:13.011;17:19:15.119;0:31.060;0:31.136;0:19.983;0:37.567;233.8;Reno FRANCOT;;;;KCL MP Motorsport;;GF;31.060;31.136;19.983;37.567;
11;1;8;1:59.626;0;;31.026;0;31.120;0;20.028;0;37.452;0;160.8;17:12.637;17:21:14.745;0:31.026;0:31.120;0:20.028;0:37.452;236.3;Reno FRANCOT;;;;KCL MP Motorsport;;GF;31.026;31.120;20.028;37.452;
11;1;9;1:59.852;0;;31.123;0;31.268;0;19.999;0;37.462;0;160.5;19:12.489;17:23:14.597;0:31.123;0:31.268;0:19.999;0:37.462;235.3;Reno FRANCOT;;;;KCL MP Motorsport;;SF;31.123;31.268;19.999;37.462;
11;1;10;1:59.635;0;;30.856;0;31.200;0;20.089;0;37.490;0;160.8;21:12.124;17:25:14.232;0:30.856;0:31.200;0:20.089;0:37.490;235.3;Reno FRANCOT;;;;KCL MP Motorsport;;SF;30.856;31.200;20.089;37.490;
11;1;11;2:32.362;0;;31.129;0;31.117;0;25.589;0;1:04.527;0;126.3;23:44.486;17:27:46.594;0:31.129;0:31.117;0:25.589;1:04.527;124.9;Reno FRANCOT;;;;KCL MP Motorsport;;GF;31.129;31.117;25.589;64.527;
11;1;12;2:00.957;0;;31.331;0;31.342;0;20.268;0;38.016;0;159.1;25:45.443;17:29:47.551;0:31.331;0:31.342;0:20.268;0:38.016;240.0;Reno FRANCOT;;;;KCL MP Motorsport;;GF;31.331;31.342;20.268;38.016;
11;1;13;2:01.991;0;;32.020;0;31.755;0;20.376;0;37.840;0;157.7;27:47.434;17:31:49.542;0:32.020;0:31.755;0:20.376;0:37.840;234.3;Reno FRANCOT;;;;KCL MP Motorsport;;GF;32.020;31.755;20.376;37.840;
11;1;14;2:00.239;0;;31.105;0;31.276;0;20.294;0;37.564;0;160.0;29:47.673;17:33:49.781;0:31.105;0:31.276;0:20.294;0:37.564;234.8;Reno FRANCOT;;;;KCL MP Motorsport;;GF;31.105;31.276;20.294;37.564;
11;1;15;1:59.555;2;;31.062;0;31.091;2;20.074;0;37.328;2;160.9;31:47.228;17:35:49.336;0:31.062;0:31.091;0:20.074;0:37.328;237.4;Reno FRANCOT;;;;KCL MP Motorsport;;GF;31.062;31.091;20.074;37.328;
11;1;16;2:00.153;0;;30.648;2;31.124;0;20.890;0;37.491;0;160.1;33:47.381;17:37:49.489;0:30.648;0:31.124;0:20.890;0:37.491;235.8;Reno FRANCOT;;;;KCL MP Motorsport;;FF;30.648;31.124;20.890;37.491;
14;1;1;2:13.917;0;;40.570;0;33.405;0;21.738;0;38.204;0;143.7;2:13.917;17:06:16.025;0:40.570;0:33.405;0:21.738;0:38.204;235.3;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;40.570;33.405;21.738;38.204;
14;1;2;2:04.786;0;;31.721;0;32.646;0;21.574;0;38.845;0;154.2;4:18.703;17:08:20.811;0:31.721;0:32.646;0:21.574;0:38.845;232.3;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;31.721;32.646;21.574;38.845;
14;1;3;2:03.952;0;;31.948;0;32.556;0;21.232;0;38.216;0;155.2;6:22.655;17:10:24.763;0:31.948;0:32.556;0:21.232;0:38.216;238.9;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;31.948;32.556;21.232;38.216;
14;1;4;2:02.473;0;;31.356;0;32.065;0;20.947;0;38.105;0;157.1;8:25.128;17:12:27.236;0:31.356;0:32.065;0:20.947;0:38.105;232.3;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;31.356;32.065;20.947;38.105;
14;1;5;2:02.743;0;;31.978;0;31.831;0;20.528;0;38.406;0;156.7;10:27.871;17:14:29.979;0:31.978;0:31.831;0:20.528;0:38.406;232.8;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;31.978;31.831;20.528;38.406;
14;1;6;2:02.115;0;;32.466;0;31.651;0;20.434;0;37.564;2;157.5;12:29.986;17:16:32.094;0:32.466;0:31.651;0:20.434;0:37.564;235.8;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;32.466;31.651;20.434;37.564;
14;1;7;2:01.864;0;;32.172;0;31.492;0;20.279;0;37.921;0;157.9;14:31.850;17:18:33.958;0:32.172;0:31.492;0:20.279;0:37.921;235.3;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;32.172;31.492;20.279;37.921;
14;1;8;2:01.795;0;;32.093;0;31.447;0;20.544;0;37.711;0;158.0;16:33.645;17:20:35.753;0:32.093;0:31.447;0:20.544;0:37.711;236.8;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;32.093;31.447;20.544;37.711;
14;1;9;2:26.734;0;;55.982;0;32.104;0;20.604;0;38.044;0;131.1;19:00.379;17:23:02.487;0:55.982;0:32.104;0:20.604;0:38.044;232.3;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;55.982;32.104;20.604;38.044;
14;1;10;2:04.243;0;;32.592;0;32.527;0;20.903;0;38.221;0;154.8;21:04.622;17:25:06.730;0:32.592;0:32.527;0:20.903;0:38.221;231.8;Jean Paul KARRAS;;R;;Saintéloc Racing;;SF;32.592;32.527;20.903;38.221;
14;1;11;2:39.672;0;;33.218;0;32.273;0;29.304;0;1:04.877;0;120.5;23:44.294;17:27:46.402;0:33.218;0:32.273;0:29.304;1:04.877;123.4;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;33.218;32.273;29.304;64.877;
14;1;12;2:02.047;0;;31.942;0;31.794;0;20.492;0;37.819;0;157.6;25:46.341;17:29:48.449;0:31.942;0:31.794;0:20.492;0:37.819;235.8;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;31.942;31.794;20.492;37.819;
14;1;13;2:02.465;0;;31.705;0;31.782;0;20.859;0;38.119;0;157.1;27:48.806;17:31:50.914;0:31.705;0:31.782;0:20.859;0:38.119;232.3;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;31.705;31.782;20.859;38.119;
14;1;14;2:16.743;0;;31.711;0;31.644;0;34.859;0;38.529;0;140.7;30:05.549;17:34:07.657;0:31.711;0:31.644;0:34.859;0:38.529;232.3;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;31.711;31.644;34.859;38.529;
14;1;15;2:00.915;0;;31.303;0;31.506;0;20.417;0;37.689;0;159.1;32:06.464;17:36:08.572;0:31.303;0:31.506;0:20.417;0:37.689;235.3;Jean Paul KARRAS;;R;;Saintéloc Racing;;GF;31.303;31.506;20.417;37.689;
14;1;16;2:00.722;2;;31.157;2;31.361;2;20.213;2;37.991;0;159.4;34:07.186;17:38:09.294;0:31.157;0:31.361;0:20.213;0:37.991;230.8;Jean Paul KARRAS;;R;;Saintéloc Racing;;FF;31.157;31.361;20.213;37.991;
15;1;1;2:13.439;0;;39.796;0;33.177;0;22.468;0;37.998;0;144.2;2:13.439;17:06:15.547;0:39.796;0:33.177;0:22.468;0:37.998;238.4;Edward ROBINSON;;;;DXR;;GF;39.796;33.177;22.468;37.998;
15;1;2;2:05.141;0;;31.839;0;32.836;0;21.333;0;39.133;0;153.7;4:18.580;17:08:20.688;0:31.839;0:32.836;0:21.333;0:39.133;233.3;Edward ROBINSON;;;;DXR;;GF;31.839;32.836;21.333;39.133;
15;1;3;2:03.093;0;;32.191;0;32.376;0;20.685;0;37.841;0;156.3;6:21.673;17:10:23.781;0:32.191;0:32.376;0:20.685;0:37.841;237.4;Edward ROBINSON;;;;DXR;;GF;32.191;32.376;20.685;37.841;
15;1;4;2:02.343;0;;31.765;0;32.168;0;20.576;0;37.834;0;157.2;8:24.016;17:12:26.124;0:31.765;0:32.168;0:20.576;0:37.834;236.8;Edward ROBINSON;;;;DXR;;GF;31.765;32.168;20.576;37.834;
15;1;5;2:01.489;0;;31.741;0;31.525;0;20.394;0;37.829;0;158.4;10:25.505;17:14:27.613;0:31.741;0:31.525;0:20.394;0:37.829;232.3;Edward ROBINSON;;;;DXR;;GF;31.741;31.525;20.394;37.829;
15;1;6;2:01.436;0;;31.199;0;31.488;0;20.492;0;38.257;0;158.4;12:26.941;17:16:29.049;0:31.199;0:31.488;0:20.492;0:38.257;239.5;Edward ROBINSON;;;;DXR;;GF;31.199;31.488;20.492;38.257;
15;1;7;2:02.415;0;;31.662;0;32.093;0;20.602;0;38.058;0;157.2;14:29.356;17:18:31.464;0:31.662;0:32.093;0:20.602;0:38.058;235.3;Edward ROBINSON;;;;DXR;;GF;31.662;32.093;20.602;38.058;
15;1;8;2:01.813;0;;31.836;0;32.023;0;20.445;0;37.509;0;157.9;16:31.169;17:20:33.277;0:31.836;0:32.023;0:20.445;0:37.509;235.8;Edward ROBINSON;;;;DXR;;GF;31.836;32.023;20.445;37.509;
15;1;9;2:00.241;0;;30.910;0;31.444;0;20.149;2;37.738;0;160.0;18:31.410;17:22:33.518;0:30.910;0:31.444;0:20.149;0:37.738;238.4;Edward ROBINSON;;;;DXR;;GF;30.910;31.444;20.149;37.738;
15;1;10;2:04.005;0;;31.043;0;33.040;0;20.868;0;39.054;0;155.1;20:35.415;17:24:37.523;0:31.043;0:33.040;0:20.868;0:39.054;224.1;Edward ROBINSON;;;;DXR;;SF;31.043;33.040;20.868;39.054;
15;1;11;3:04.519;0;;38.639;0;47.518;0;31.631;0;1:06.731;0;104.3;23:39.934;17:27:42.042;0:38.639;0:47.518;0:31.631;1:06.731;71.5;Edward ROBINSON;;;;DXR;;GF;38.639;47.518;31.631;66.731;
15;1;12;2:04.060;0;;31.696;0;32.241;0;21.273;0;38.850;0;155.1;25:43.994;17:29:46.102;0:31.696;0:32.241;0:21.273;0:38.850;237.9;Edward ROBINSON;;;;DXR;;GF;31.696;32.241;21.273;38.850;
15;1;13;2:00.855;0;;31.283;0;31.374;0;20.222;0;37.976;0;159.2;27:44.849;17:31:46.957;0:31.283;0:31.374;0:20.222;0:37.976;233.8;Edward ROBINSON;;;;DXR;;GF;31.283;31.374;20.222;37.976;
15;1;14;2:00.742;2;;31.372;0;31.433;0;20.348;0;37.589;0;159.3;29:45.591;17:33:47.699;0:31.372;0:31.433;0:20.348;0:37.589;237.4;Edward ROBINSON;;;;DXR;;GF;31.372;31.433;20.348;37.589;
15;1;15;2:00.808;0;;31.315;0;31.885;0;20.322;0;37.286;2;159.2;31:46.399;17:35:48.507;0:31.315;0:31.885;0:20.322;0:37.286;237.4;Edward ROBINSON;;;;DXR;;GF;31.315;31.885;20.322;37.286;
15;1;16;2:01.475;0;;30.835;2;31.313;2;21.168;0;38.159;0;158.4;33:47.874;17:37:49.982;0:30.835;0:31.313;0:21.168;0:38.159;237.4;Edward ROBINSON;;;;DXR;;FF;30.835;31.313;21.168;38.159;
17;1;1;2:12.323;0;;39.439;0;33.143;0;21.488;0;38.253;0;145.4;2:12.323;17:06:14.431;0:39.439;0:33.143;0:21.488;0:38.253;238.9;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;39.439;33.143;21.488;38.253;
17;1;2;2:05.720;0;;31.973;0;32.716;0;21.943;0;39.088;0;153.0;4:18.043;17:08:20.151;0:31.973;0:32.716;0:21.943;0:39.088;234.8;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;31.973;32.716;21.943;39.088;
17;1;3;2:03.371;0;;31.722;0;32.551;0;20.734;0;38.364;0;155.9;6:21.414;17:10:23.522;0:31.722;0:32.551;0:20.734;0:38.364;236.8;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;31.722;32.551;20.734;38.364;
17;1;4;2:01.861;0;;31.601;0;31.737;0;20.433;0;38.090;0;157.9;8:23.275;17:12:25.383;0:31.601;0:31.737;0:20.433;0:38.090;233.3;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;31.601;31.737;20.433;38.090;
17;1;5;2:00.552;0;;30.928;0;31.396;0;20.418;0;37.810;0;159.6;10:23.827;17:14:25.935;0:30.928;0:31.396;0:20.418;0:37.810;231.3;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;30.928;31.396;20.418;37.810;
17;1;6;2:02.602;0;;31.679;0;31.997;0;20.615;0;38.311;0;156.9;12:26.429;17:16:28.537;0:31.679;0:31.997;0:20.615;0:38.311;238.9;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;31.679;31.997;20.615;38.311;
17;1;7;2:02.290;0;;31.954;0;32.007;0;20.588;0;37.741;0;157.3;14:28.719;17:18:30.827;0:31.954;0:32.007;0:20.588;0:37.741;236.3;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;31.954;32.007;20.588;37.741;
17;1;8;2:00.672;0;;31.192;0;31.450;0;20.327;0;37.703;0;159.4;16:29.391;17:20:31.499;0:31.192;0:31.450;0:20.327;0:37.703;234.3;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;31.192;31.450;20.327;37.703;
17;1;9;2:00.435;0;;31.024;0;31.293;0;20.456;0;37.662;0;159.7;18:29.826;17:22:31.934;0:31.024;0:31.293;0:20.456;0:37.662;238.9;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;31.024;31.293;20.456;37.662;
17;1;10;2:03.979;0;;31.699;0;32.336;0;20.600;0;39.344;0;155.2;20:33.805;17:24:35.913;0:31.699;0:32.336;0:20.600;0:39.344;232.8;Nacho TUÑON;;R;;Tecnicar by Amtog;;SF;31.699;32.336;20.600;39.344;
17;1;11;3:05.473;0;;38.758;0;48.234;0;31.216;0;1:07.265;0;103.7;23:39.278;17:27:41.386;0:38.758;0:48.234;0:31.216;1:07.265;81.6;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;38.758;48.234;31.216;67.265;
17;1;12;2:03.304;0;;31.573;0;32.411;0;21.257;0;38.063;0;156.0;25:42.582;17:29:44.690;0:31.573;0:32.411;0:21.257;0:38.063;236.3;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;31.573;32.411;21.257;38.063;
17;1;13;2:00.981;0;;31.238;0;31.208;2;20.366;0;38.169;0;159.0;27:43.563;17:31:45.671;0:31.238;0:31.208;0:20.366;0:38.169;235.3;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;31.238;31.208;20.366;38.169;
17;1;14;2:01.066;0;;31.949;0;31.533;0;20.289;0;37.295;2;158.9;29:44.629;17:33:46.737;0:31.949;0:31.533;0:20.289;0:37.295;234.8;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;31.949;31.533;20.289;37.295;
17;1;15;1:59.768;2;;30.811;2;31.314;0;20.314;0;37.329;0;160.6;31:44.397;17:35:46.505;0:30.811;0:31.314;0:20.314;0:37.329;236.3;Nacho TUÑON;;R;;Tecnicar by Amtog;;GF;30.811;31.314;20.314;37.329;
17;1;16;2:01.104;0;;31.119;0;32.319;0;20.276;2;37.390;0;158.9;33:45.501;17:37:47.609;0:31.119;0:32.319;0:20.276;0:37.390;237.4;Nacho TUÑON;;R;;Tecnicar by Amtog;;FF;31.119;32.319;20.276;37.390;
19;1;1;2:09.436;0;;37.297;0;33.239;0;21.106;0;37.794;0;148.6;2:09.436;17:06:11.544;0:37.297;0:33.239;0:21.106;0:37.794;240.5;Matus RYBA;;;;Griffin Core;;GF;37.297;33.239;21.106;37.794;
19;1;2;2:05.554;0;;32.817;0;33.261;0;20.734;0;38.742;0;153.2;4:14.990;17:08:17.098;0:32.817;0:33.261;0:20.734;0:38.742;233.8;Matus RYBA;;;;Griffin Core;;GF;32.817;33.261;20.734;38.742;
19;1;3;2:02.963;0;;32.946;0;32.118;0;20.216;0;37.683;0;156.5;6:17.953;17:10:20.061;0:32.946;0:32.118;0:20.216;0:37.683;234.8;Matus RYBA;;;;Griffin Core;;GF;32.946;32.118;20.216;37.683;
19;1;4;2:00.650;0;;31.183;0;31.570;0;20.262;0;37.635;0;159.5;8:18.603;17:12:20.711;0:31.183;0:31.570;0:20.262;0:37.635;235.3;Matus RYBA;;;;Griffin Core;;GF;31.183;31.570;20.262;37.635;
19;1;5;2:00.157;0;;30.908;0;31.055;2;20.148;0;38.046;0;160.1;10:18.760;17:14:20.868;0:30.908;0:31.055;0:20.148;0:38.046;234.8;Matus RYBA;;;;Griffin Core;;GF;30.908;31.055;20.148;38.046;
19;1;6;2:00.580;0;;31.470;0;31.318;0;20.179;0;37.613;0;159.5;12:19.340;17:16:21.448;0:31.470;0:31.318;0:20.179;0:37.613;234.8;Matus RYBA;;;;Griffin Core;;GF;31.470;31.318;20.179;37.613;
19;1;7;2:00.000;0;;31.009;0;31.241;0;20.131;0;37.619;0;160.3;14:19.340;17:18:21.448;0:31.009;0:31.241;0:20.131;0:37.619;234.8;Matus RYBA;;;;Griffin Core;;GF;31.009;31.241;20.131;37.619;
