NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; S4; S4_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;S4_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;S4_SECONDS;
1;1;1;2:16.831;0;;47.230;0;26.333;0;33.832;0;29.436;0;113.5;2:16.831;09:02:16.831;0:47.230;0:26.333;0:33.832;0:29.436;164.2;Hudson SCHWARTZ;0:00:12.713;;A;KCL MP Motorsport;;GF;47.230;26.333;33.832;29.436;
1;1;2;1:52.241;0;;28.395;0;24.235;0;32.405;0;27.206;0;138.3;4:09.072;09:04:09.072;0:28.395;0:24.235;0:32.405;0:27.206;210.5;Hudson SCHWARTZ;;;A;KCL MP Motorsport;;GF;28.395;24.235;32.405;27.206;
1;1;3;1:50.590;0;;27.241;0;24.665;0;31.830;0;26.854;0;140.4;5:59.662;09:05:59.662;0:27.241;0:24.665;0:31.830;0:26.854;214.9;Hudson SCHWARTZ;;;A;KCL MP Motorsport;;GF;27.241;24.665;31.830;26.854;
1;1;4;1:48.976;0;;27.129;0;23.800;0;31.387;0;26.660;0;142.5;7:48.638;09:07:48.638;0:27.129;0:23.800;0:31.387;0:26.660;212.6;Hudson SCHWARTZ;;;A;KCL MP Motorsport;;GF;27.129;23.800;31.387;26.660;
1;1;5;1:48.189;0;;26.898;0;23.501;0;31.166;0;26.624;0;143.5;9:36.827;09:09:36.827;0:26.898;0:23.501;0:31.166;0:26.624;213.8;Hudson SCHWARTZ;;;A;KCL MP Motorsport;;GF;26.898;23.501;31.166;26.624;
1;1;6;1:47.346;0;;26.850;0;23.224;0;30.740;0;26.532;0;144.6;11:24.173;09:11:24.173;0:26.850;0:23.224;0:30.740;0:26.532;212.6;Hudson SCHWARTZ;;;A;KCL MP Motorsport;;GF;26.850;23.224;30.740;26.532;
1;1;7;1:47.039;0;;26.767;0;23.076;0;30.768;0;26.428;0;145.1;13:11.212;09:13:11.212;0:26.767;0:23.076;0:30.768;0:26.428;213.8;Hudson SCHWARTZ;;;A;KCL MP Motorsport;;GF;26.767;23.076;30.768;26.428;
1;1;8;3:10.875;0;B;26.747;0;23.291;0;30.792;0;1:50.045;0;81.3;16:22.087;09:16:22.087;0:26.747;0:23.291;0:30.792;1:50.045;214.9;Hudson SCHWARTZ;;;A;KCL MP Motorsport;;GF;26.747;23.291;30.792;110.045;
1;1;9;2:04.645;0;;35.029;0;26.052;0;35.952;0;27.612;0;124.6;18:26.732;09:18:26.732;0:35.029;0:26.052;0:35.952;0:27.612;166.2;Hudson SCHWARTZ;0:01:30.981;;A;KCL MP Motorsport;;GF;35.029;26.052;35.952;27.612;
1;1;10;1:49.121;0;;27.344;0;23.458;0;31.534;0;26.785;0;142.3;20:15.853;09:20:15.853;0:27.344;0:23.458;0:31.534;0:26.785;213.8;Hudson SCHWARTZ;;;A;KCL MP Motorsport;;GF;27.344;23.458;31.534;26.785;
1;1;11;1:47.598;0;;26.857;0;23.194;0;30.924;0;26.623;0;144.3;22:03.451;09:22:03.451;0:26.857;0:23.194;0:30.924;0:26.623;216.0;Hudson SCHWARTZ;;;A;KCL MP Motorsport;;GF;26.857;23.194;30.924;26.623;
1;1;12;1:46.962;0;;26.678;0;23.134;0;30.664;0;26.486;0;145.2;23:50.413;09:23:50.413;0:26.678;0:23.134;0:30.664;0:26.486;216.0;Hudson SCHWARTZ;;;A;KCL MP Motorsport;;GF;26.678;23.134;30.664;26.486;
1;1;13;1:46.691;0;;26.632;0;23.041;0;30.551;0;26.467;0;145.5;25:37.104;09:25:37.104;0:26.632;0:23.041;0:30.551;0:26.467;214.9;Hudson SCHWARTZ;;;A;KCL MP Motorsport;;GF;26.632;23.041;30.551;26.467;
1;1;14;1:46.613;0;;26.675;0;23.002;2;30.528;2;26.408;0;145.6;27:23.717;09:27:23.717;0:26.675;0:23.002;0:30.528;0:26.408;216.0;Hudson SCHWARTZ;;;A;KCL MP Motorsport;;GF;26.675;23.002;30.528;26.408;
1;1;15;1:46.650;0;;26.561;0;23.040;0;30.642;0;26.407;0;145.6;29:10.367;09:29:10.367;0:26.561;0:23.040;0:30.642;0:26.407;216.0;Hudson SCHWARTZ;;;A;KCL MP Motorsport;;GF;26.561;23.040;30.642;26.407;
1;1;16;1:46.558;2;;26.492;2;23.127;0;30.569;0;26.370;2;145.7;30:56.925;09:30:56.925;0:26.492;0:23.127;0:30.569;0:26.370;216.0;Hudson SCHWARTZ;;;A;KCL MP Motorsport;;FF;26.492;23.127;30.569;26.370;
10;1;1;11:44.550;0;;10:08.954;0;29.492;0;35.498;0;30.606;0;22.0;11:44.550;09:11:44.550;10:08.954;0:29.492;0:35.498;0:30.606;144.0;Niklas SCHAUFLER;0:09:28.204;R;A;KCL MP Motorsport;;GF;608.954;29.492;35.498;30.606;
10;1;2;2:00.253;0;;31.628;0;26.248;0;33.747;0;28.630;0;129.1;13:44.803;09:13:44.803;0:31.628;0:26.248;0:33.747;0:28.630;166.8;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;31.628;26.248;33.747;28.630;
10;1;3;1:49.658;0;;27.181;0;23.505;0;32.230;0;26.742;0;141.6;15:34.461;09:15:34.461;0:27.181;0:23.505;0:32.230;0:26.742;210.5;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;27.181;23.505;32.230;26.742;
10;1;4;1:47.574;0;;26.745;0;23.319;0;30.934;0;26.576;0;144.3;17:22.035;09:17:22.035;0:26.745;0:23.319;0:30.934;0:26.576;211.5;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;26.745;23.319;30.934;26.576;
10;1;5;1:47.891;0;;26.846;0;23.135;0;31.107;0;26.803;0;143.9;19:09.926;09:19:09.926;0:26.846;0:23.135;0:31.107;0:26.803;214.9;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;26.846;23.135;31.107;26.803;
10;1;6;1:47.301;0;;26.676;0;23.112;0;30.985;0;26.528;0;144.7;20:57.227;09:20:57.227;0:26.676;0:23.112;0:30.985;0:26.528;213.8;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;26.676;23.112;30.985;26.528;
10;1;7;1:47.395;0;;26.624;0;23.306;0;30.848;0;26.617;0;144.6;22:44.622;09:22:44.622;0:26.624;0:23.306;0:30.848;0:26.617;214.9;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;26.624;23.306;30.848;26.617;
10;1;8;1:47.313;0;;26.648;0;23.092;2;31.043;0;26.530;0;144.7;24:31.935;09:24:31.935;0:26.648;0:23.092;0:31.043;0:26.530;212.6;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;26.648;23.092;31.043;26.530;
10;1;9;1:47.307;0;;26.743;0;23.154;0;30.780;0;26.630;0;144.7;26:19.242;09:26:19.242;0:26.743;0:23.154;0:30.780;0:26.630;214.9;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;26.743;23.154;30.780;26.630;
10;1;10;1:47.352;0;;26.700;0;23.222;0;30.753;0;26.677;0;144.6;28:06.594;09:28:06.594;0:26.700;0:23.222;0:30.753;0:26.677;212.6;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;26.700;23.222;30.753;26.677;
10;1;11;1:46.956;2;;26.581;2;23.168;0;30.702;2;26.505;0;145.2;29:53.550;09:29:53.550;0:26.581;0:23.168;0:30.702;0:26.505;211.5;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;GF;26.581;23.168;30.702;26.505;
10;1;12;1:46.994;0;;26.644;0;23.142;0;30.789;0;26.419;2;145.1;31:40.544;09:31:40.544;0:26.644;0:23.142;0:30.789;0:26.419;214.9;Niklas SCHAUFLER;;R;A;KCL MP Motorsport;;FF;26.644;23.142;30.789;26.419;
11;1;1;13:08.217;0;;11:38.465;0;26.853;0;34.784;0;28.115;0;19.7;13:08.217;09:13:08.217;11:38.465;0:26.853;0:34.784;0:28.115;135.4;Reno FRANCOT;0:11:01.030;;A;KCL MP Motorsport;;GF;698.465;26.853;34.784;28.115;
11;1;2;1:54.097;0;;28.377;0;26.226;0;32.413;0;27.081;0;136.1;15:02.314;09:15:02.314;0:28.377;0:26.226;0:32.413;0:27.081;205.2;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;28.377;26.226;32.413;27.081;
11;1;3;1:48.044;0;;27.117;0;23.387;0;30.932;0;26.608;0;143.7;16:50.358;09:16:50.358;0:27.117;0:23.387;0:30.932;0:26.608;210.5;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;27.117;23.387;30.932;26.608;
11;1;4;1:47.096;0;;26.799;0;23.095;0;30.707;0;26.495;0;145.0;18:37.454;09:18:37.454;0:26.799;0:23.095;0:30.707;0:26.495;212.6;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;26.799;23.095;30.707;26.495;
11;1;5;1:47.013;0;;26.605;0;23.101;0;30.801;0;26.506;0;145.1;20:24.467;09:20:24.467;0:26.605;0:23.101;0:30.801;0:26.506;212.6;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;26.605;23.101;30.801;26.506;
11;1;6;1:46.730;2;;26.591;0;23.092;2;30.554;2;26.493;0;145.5;22:11.197;09:22:11.197;0:26.591;0:23.092;0:30.554;0:26.493;209.4;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;26.591;23.092;30.554;26.493;
11;1;7;1:46.839;0;;26.579;0;23.248;0;30.629;0;26.383;2;145.3;23:58.036;09:23:58.036;0:26.579;0:23.248;0:30.629;0:26.383;214.9;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;26.579;23.248;30.629;26.383;
11;1;8;1:46.853;0;;26.589;0;23.146;0;30.643;0;26.475;0;145.3;25:44.889;09:25:44.889;0:26.589;0:23.146;0:30.643;0:26.475;212.6;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;26.589;23.146;30.643;26.475;
11;1;9;1:54.492;0;;28.323;0;25.554;0;33.934;0;26.681;0;135.6;27:39.381;09:27:39.381;0:28.323;0:25.554;0:33.934;0:26.681;213.8;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;28.323;25.554;33.934;26.681;
11;1;10;1:46.738;0;;26.562;2;23.240;0;30.596;0;26.340;0;145.5;29:26.119;09:29:26.119;0:26.562;0:23.240;0:30.596;0:26.340;216.0;Reno FRANCOT;;;A;KCL MP Motorsport;;GF;26.562;23.240;30.596;26.340;
11;1;11;1:47.057;0;;26.515;0;23.257;0;30.856;0;26.429;0;145.0;31:13.176;09:31:13.176;0:26.515;0:23.257;0:30.856;0:26.429;216.0;Reno FRANCOT;;;A;KCL MP Motorsport;;FF;26.515;23.257;30.856;26.429;
17;1;1;5:50.683;0;B;3:49.401;0;28.167;0;35.205;0;57.910;0;44.3;5:50.683;09:05:50.683;3:49.401;0:28.167;0:35.205;0:57.910;134.6;Nacho TUÑON;0:03:07.959;R;B;Tecnicar by Amtog;;GF;229.401;28.167;35.205;57.910;
17;1;2;2:00.697;0;;34.485;0;25.246;0;33.365;0;27.601;0;128.6;7:51.380;09:07:51.380;0:34.485;0:25.246;0:33.365;0:27.601;163.5;Nacho TUÑON;0:00:33.359;R;B;Tecnicar by Amtog;;GF;34.485;25.246;33.365;27.601;
17;1;3;1:50.676;0;;27.650;0;23.877;0;31.956;0;27.193;0;140.3;9:42.056;09:09:42.056;0:27.650;0:23.877;0:31.956;0:27.193;207.3;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;27.650;23.877;31.956;27.193;
17;1;4;1:49.256;0;;27.283;0;23.625;0;31.364;0;26.984;0;142.1;11:31.312;09:11:31.312;0:27.283;0:23.625;0:31.364;0:26.984;208.3;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;27.283;23.625;31.364;26.984;
17;1;5;1:48.851;0;;26.970;0;23.691;0;31.377;0;26.813;0;142.6;13:20.163;09:13:20.163;0:26.970;0:23.691;0:31.377;0:26.813;210.5;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;26.970;23.691;31.377;26.813;
17;1;6;1:50.995;0;;26.960;0;24.947;0;31.882;0;27.206;0;139.9;15:11.158;09:15:11.158;0:26.960;0:24.947;0:31.882;0:27.206;210.5;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;26.960;24.947;31.882;27.206;
17;1;7;1:48.058;0;;26.815;0;23.387;0;31.156;0;26.700;0;143.7;16:59.216;09:16:59.216;0:26.815;0:23.387;0:31.156;0:26.700;211.5;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;26.815;23.387;31.156;26.700;
17;1;8;1:48.047;0;;26.896;0;23.232;2;31.138;0;26.781;0;143.7;18:47.263;09:18:47.263;0:26.896;0:23.232;0:31.138;0:26.781;214.9;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;26.896;23.232;31.138;26.781;
17;1;9;3:29.742;0;B;26.757;0;23.297;0;31.145;0;2:08.543;0;74.0;22:17.005;09:22:17.005;0:26.757;0:23.297;0:31.145;2:08.543;216.0;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;26.757;23.297;31.145;128.543;
17;1;10;1:54.747;0;;32.305;0;24.083;0;31.464;0;26.895;0;135.3;24:11.752;09:24:11.752;0:32.305;0:24.083;0:31.464;0:26.895;166.2;Nacho TUÑON;0:01:48.511;R;B;Tecnicar by Amtog;;GF;32.305;24.083;31.464;26.895;
17;1;11;1:47.846;0;;26.756;2;23.355;0;31.003;0;26.732;0;144.0;25:59.598;09:25:59.598;0:26.756;0:23.355;0:31.003;0:26.732;209.4;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;26.756;23.355;31.003;26.732;
17;1;12;1:50.743;0;;26.923;0;25.882;0;31.180;0;26.758;0;140.2;27:50.341;09:27:50.341;0:26.923;0:25.882;0:31.180;0:26.758;211.5;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;26.923;25.882;31.180;26.758;
17;1;13;1:47.631;0;;26.775;0;23.250;0;30.893;2;26.713;0;144.3;29:37.972;09:29:37.972;0:26.775;0:23.250;0:30.893;0:26.713;213.8;Nacho TUÑON;;R;B;Tecnicar by Amtog;;GF;26.775;23.250;30.893;26.713;
17;1;14;1:47.619;2;;26.800;0;23.371;0;30.894;0;26.554;2;144.3;31:25.591;09:31:25.591;0:26.800;0:23.371;0:30.894;0:26.554;210.5;Nacho TUÑON;;R;B;Tecnicar by Amtog;;FF;26.800;23.371;30.894;26.554;
19;1;1;5:29.874;0;;3:59.769;0;26.193;0;35.134;0;28.778;0;47.1;5:29.874;09:05:29.874;3:59.769;0:26.193;0:35.134;0:28.778;158.5;Matus RYBA;0:03:22.302;;B;Griffin Core;;GF;239.769;26.193;35.134;28.778;
19;1;2;1:52.273;0;;28.260;0;24.417;0;32.263;0;27.333;0;138.3;7:22.147;09:07:22.147;0:28.260;0:24.417;0:32.263;0:27.333;204.2;Matus RYBA;;;B;Griffin Core;;GF;28.260;24.417;32.263;27.333;
19;1;3;1:49.107;0;;27.334;0;23.608;0;31.311;0;26.854;0;142.3;9:11.254;09:09:11.254;0:27.334;0:23.608;0:31.311;0:26.854;212.6;Matus RYBA;;;B;Griffin Core;;GF;27.334;23.608;31.311;26.854;
19;1;4;1:47.662;0;;26.894;0;23.194;0;31.010;0;26.564;0;144.2;10:58.916;09:10:58.916;0:26.894;0:23.194;0:31.010;0:26.564;216.0;Matus RYBA;;;B;Griffin Core;;GF;26.894;23.194;31.010;26.564;
19;1;5;1:48.279;0;;26.836;0;23.633;0;31.229;0;26.581;0;143.4;12:47.195;09:12:47.195;0:26.836;0:23.633;0:31.229;0:26.581;211.5;Matus RYBA;;;B;Griffin Core;;GF;26.836;23.633;31.229;26.581;
19;1;6;1:49.788;0;;26.728;0;25.235;0;31.190;0;26.635;0;141.4;14:36.983;09:14:36.983;0:26.728;0:25.235;0:31.190;0:26.635;220.6;Matus RYBA;;;B;Griffin Core;;GF;26.728;25.235;31.190;26.635;
19;1;7;1:47.265;0;;26.702;0;23.282;0;30.776;2;26.505;0;144.8;16:24.248;09:16:24.248;0:26.702;0:23.282;0:30.776;0:26.505;213.8;Matus RYBA;;;B;Griffin Core;;GF;26.702;23.282;30.776;26.505;
19;1;8;1:47.160;0;;26.592;2;23.231;0;30.836;0;26.501;0;144.9;18:11.408;09:18:11.408;0:26.592;0:23.231;0:30.836;0:26.501;216.0;Matus RYBA;;;B;Griffin Core;;GF;26.592;23.231;30.836;26.501;
19;1;9;1:47.260;0;;26.719;0;23.086;0;30.812;0;26.643;0;144.8;19:58.668;09:19:58.668;0:26.719;0:23.086;0:30.812;0:26.643;213.8;Matus RYBA;;;B;Griffin Core;;GF;26.719;23.086;30.812;26.643;
19;1;10;1:46.891;2;;26.656;0;22.992;2;30.778;0;26.465;2;145.3;21:45.559;09:21:45.559;0:26.656;0:22.992;0:30.778;0:26.465;217.1;Matus RYBA;;;B;Griffin Core;;GF;26.656;22.992;30.778;26.465;
19;1;11;1:47.343;0;;26.799;0;23.104;0;30.956;0;26.484;0;144.6;23:32.902;09:23:32.902;0:26.799;0:23.104;0:30.956;0:26.484;;Matus RYBA;;;B;Griffin Core;;GF;26.799;23.104;30.956;26.484;
19;1;12;2:34.197;0;B;26.660;0;23.283;0;32.180;0;1:12.074;0;100.7;26:07.099;09:26:07.099;0:26.660;0:23.283;0:32.180;1:12.074;219.5;Matus RYBA;;;B;Griffin Core;;GF;26.660;23.283;32.180;72.074;
19;1;13;2:27.610;0;B;46.540;0;23.927;0;33.896;0;43.247;0;105.2;28:34.709;09:28:34.709;0:46.540;0:23.927;0:33.896;0:43.247;;Matus RYBA;0:00:53.004;;B;Griffin Core;;GF;46.540;23.927;33.896;43.247;
2;1;1;4:47.008;0;;3:18.232;0;26.704;0;33.812;0;28.260;0;54.1;4:47.008;09:04:47.008;3:18.232;0:26.704;0:33.812;0:28.260;154.9;Vivek KANTHAN;0:02:42.609;R;B;Campos Racing;;GF;198.232;26.704;33.812;28.260;
2;1;2;1:55.684;0;;29.168;0;24.640;0;34.074;0;27.802;0;134.2;6:42.692;09:06:42.692;0:29.168;0:24.640;0:34.074;0:27.802;188.3;Vivek KANTHAN;;R;B;Campos Racing;;GF;29.168;24.640;34.074;27.802;
2;1;3;1:49.654;0;;27.398;0;24.115;0;31.425;0;26.716;0;141.6;8:32.346;09:08:32.346;0:27.398;0:24.115;0:31.425;0:26.716;213.8;Vivek KANTHAN;;R;B;Campos Racing;;GF;27.398;24.115;31.425;26.716;
2;1;4;1:48.760;0;;27.049;0;23.462;0;31.364;0;26.885;0;142.8;10:21.106;09:10:21.106;0:27.049;0:23.462;0:31.364;0:26.885;210.5;Vivek KANTHAN;;R;B;Campos Racing;;GF;27.049;23.462;31.364;26.885;
2;1;5;1:47.647;0;;26.936;0;23.331;0;30.896;0;26.484;0;144.2;12:08.753;09:12:08.753;0:26.936;0:23.331;0:30.896;0:26.484;209.4;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.936;23.331;30.896;26.484;
2;1;6;1:47.281;0;;26.689;0;23.259;0;30.844;0;26.489;0;144.7;13:56.034;09:13:56.034;0:26.689;0:23.259;0:30.844;0:26.489;213.8;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.689;23.259;30.844;26.489;
2;1;7;1:47.035;0;;26.714;0;23.025;2;30.849;0;26.447;0;145.1;15:43.069;09:15:43.069;0:26.714;0:23.025;0:30.849;0:26.447;213.8;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.714;23.025;30.849;26.447;
2;1;8;1:46.977;0;;26.617;0;23.098;0;30.760;0;26.502;0;145.1;17:30.046;09:17:30.046;0:26.617;0:23.098;0:30.760;0:26.502;214.9;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.617;23.098;30.760;26.502;
2;1;9;1:47.185;0;;26.567;0;23.179;0;30.840;0;26.599;0;144.9;19:17.231;09:19:17.231;0:26.567;0:23.179;0:30.840;0:26.599;217.1;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.567;23.179;30.840;26.599;
2;1;10;1:46.768;0;;26.530;2;23.028;0;30.639;0;26.571;0;145.4;21:03.999;09:21:03.999;0:26.530;0:23.028;0:30.639;0:26.571;214.9;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.530;23.028;30.639;26.571;
2;1;11;1:46.758;0;;26.535;0;23.101;0;30.735;0;26.387;2;145.4;22:50.757;09:22:50.757;0:26.535;0:23.101;0:30.735;0:26.387;213.8;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.535;23.101;30.735;26.387;
2;1;12;1:46.700;2;;26.553;0;23.031;0;30.615;2;26.501;0;145.5;24:37.457;09:24:37.457;0:26.553;0:23.031;0:30.615;0:26.501;216.0;Vivek KANTHAN;;R;B;Campos Racing;;GF;26.553;23.031;30.615;26.501;
22;1;1;11:03.992;0;;9:30.820;0;27.429;0;36.178;0;29.565;0;23.4;11:03.992;09:11:03.992;9:30.820;0:27.429;0:36.178;0:29.565;156.6;Juan COTA;0:08:54.272;;A;MP Motorsport;;GF;570.820;27.429;36.178;29.565;
22;1;2;1:53.338;0;;28.916;0;24.709;0;32.500;0;27.213;0;137.0;12:57.330;09:12:57.330;0:28.916;0:24.709;0:32.500;0:27.213;185.7;Juan COTA;;;A;MP Motorsport;;GF;28.916;24.709;32.500;27.213;
22;1;3;1:50.825;0;;27.749;0;23.624;0;31.350;0;28.102;0;140.1;14:48.155;09:14:48.155;0:27.749;0:23.624;0:31.350;0:28.102;210.5;Juan COTA;;;A;MP Motorsport;;GF;27.749;23.624;31.350;28.102;
22;1;4;1:47.559;0;;26.815;0;23.161;0;30.960;0;26.623;0;144.4;16:35.714;09:16:35.714;0:26.815;0:23.161;0:30.960;0:26.623;210.5;Juan COTA;;;A;MP Motorsport;;GF;26.815;23.161;30.960;26.623;
22;1;5;1:47.124;0;;26.646;0;23.078;0;30.902;0;26.498;0;144.9;18:22.838;09:18:22.838;0:26.646;0:23.078;0:30.902;0:26.498;212.6;Juan COTA;;;A;MP Motorsport;;GF;26.646;23.078;30.902;26.498;
22;1;6;1:47.087;0;;26.607;0;23.155;0;30.703;0;26.622;0;145.0;20:09.925;09:20:09.925;0:26.607;0:23.155;0:30.703;0:26.622;213.8;Juan COTA;;;A;MP Motorsport;;GF;26.607;23.155;30.703;26.622;
22;1;7;1:47.033;0;;26.674;0;23.071;0;30.750;0;26.538;0;145.1;21:56.958;09:21:56.958;0:26.674;0:23.071;0:30.750;0:26.538;213.8;Juan COTA;;;A;MP Motorsport;;GF;26.674;23.071;30.750;26.538;
22;1;8;1:46.873;0;;26.668;0;23.120;0;30.550;2;26.535;0;145.3;23:43.831;09:23:43.831;0:26.668;0:23.120;0:30.550;0:26.535;214.9;Juan COTA;;;A;MP Motorsport;;GF;26.668;23.120;30.550;26.535;
22;1;9;1:46.816;2;;26.522;2;23.128;0;30.708;0;26.458;0;145.4;25:30.647;09:25:30.647;0:26.522;0:23.128;0:30.708;0:26.458;213.8;Juan COTA;;;A;MP Motorsport;;GF;26.522;23.128;30.708;26.458;
22;1;10;1:46.968;0;;26.757;0;23.058;2;30.715;0;26.438;0;145.2;27:17.615;09:27:17.615;0:26.757;0:23.058;0:30.715;0:26.438;214.9;Juan COTA;;;A;MP Motorsport;;GF;26.757;23.058;30.715;26.438;
22;1;11;1:48.382;0;;26.583;0;24.411;0;30.879;0;26.509;0;143.3;29:05.997;09:29:05.997;0:26.583;0:24.411;0:30.879;0:26.509;212.6;Juan COTA;;;A;MP Motorsport;;GF;26.583;24.411;30.879;26.509;
22;1;12;1:47.120;0;;26.609;0;23.161;0;30.976;0;26.374;2;144.9;30:53.117;09:30:53.117;0:26.609;0:23.161;0:30.976;0:26.374;214.9;Juan COTA;;;A;MP Motorsport;;FF;26.609;23.161;30.976;26.374;
23;1;1;4:40.006;0;;3:09.505;0;27.473;0;34.401;0;28.627;0;55.5;4:40.006;09:04:40.006;3:09.505;0:27.473;0:34.401;0:28.627;163.5;Jan PRZYROWSKI;0:02:33.702;;B;Griffin Core;;GF;189.505;27.473;34.401;28.627;
23;1;2;1:56.695;0;;29.660;0;25.028;0;34.421;0;27.586;0;133.1;6:36.701;09:06:36.701;0:29.660;0:25.028;0:34.421;0:27.586;177.7;Jan PRZYROWSKI;;;B;Griffin Core;;GF;29.660;25.028;34.421;27.586;
23;1;3;1:48.916;0;;27.272;0;23.610;0;31.235;0;26.799;0;142.6;8:25.617;09:08:25.617;0:27.272;0:23.610;0:31.235;0:26.799;209.4;Jan PRZYROWSKI;;;B;Griffin Core;;GF;27.272;23.610;31.235;26.799;
23;1;4;1:47.396;0;;26.794;0;23.175;0;30.771;0;26.656;0;144.6;10:13.013;09:10:13.013;0:26.794;0:23.175;0:30.771;0:26.656;210.5;Jan PRZYROWSKI;;;B;Griffin Core;;GF;26.794;23.175;30.771;26.656;
23;1;5;1:46.940;0;;26.706;0;22.950;3;30.761;0;26.523;0;145.2;11:59.953;09:11:59.953;0:26.706;0:22.950;0:30.761;0:26.523;213.8;Jan PRZYROWSKI;;;B;Griffin Core;;GF;26.706;22.950;30.761;26.523;
23;1;6;1:46.711;0;;26.653;0;22.971;0;30.675;0;26.412;0;145.5;13:46.664;09:13:46.664;0:26.653;0:22.971;0:30.675;0:26.412;213.8;Jan PRZYROWSKI;;;B;Griffin Core;;GF;26.653;22.971;30.675;26.412;
23;1;7;1:46.514;0;;26.494;0;22.995;0;30.619;0;26.406;0;145.8;15:33.178;09:15:33.178;0:26.494;0:22.995;0:30.619;0:26.406;212.6;Jan PRZYROWSKI;;;B;Griffin Core;;GF;26.494;22.995;30.619;26.406;
23;1;8;1:46.743;0;;26.509;0;23.239;0;30.538;0;26.457;0;145.5;17:19.921;09:17:19.921;0:26.509;0:23.239;0:30.538;0:26.457;214.9;Jan PRZYROWSKI;;;B;Griffin Core;;GF;26.509;23.239;30.538;26.457;
23;1;9;1:46.391;0;;26.457;2;22.970;0;30.537;0;26.427;0;145.9;19:06.312;09:19:06.312;0:26.457;0:22.970;0:30.537;0:26.427;216.0;Jan PRZYROWSKI;;;B;Griffin Core;;GF;26.457;22.970;30.537;26.427;
23;1;10;1:46.332;2;;26.535;0;22.978;0;30.449;3;26.370;2;146.0;20:52.644;09:20:52.644;0:26.535;0:22.978;0:30.449;0:26.370;216.0;Jan PRZYROWSKI;;;B;Griffin Core;;GF;26.535;22.978;30.449;26.370;
23;1;11;1:48.638;0;;26.476;0;24.770;0;30.898;0;26.494;0;142.9;22:41.282;09:22:41.282;0:26.476;0:24.770;0:30.898;0:26.494;214.9;Jan PRZYROWSKI;;;B;Griffin Core;;GF;26.476;24.770;30.898;26.494;
23;1;12;2:44.477;0;B;26.649;0;23.208;0;30.685;0;1:23.935;0;94.4;25:25.759;09:25:25.759;0:26.649;0:23.208;0:30.685;1:23.935;216.0;Jan PRZYROWSKI;;;B;Griffin Core;;GF;26.649;23.208;30.685;83.935;
24;1;1;3:02.337;0;B;52.918;0;26.466;0;33.927;0;1:09.026;0;85.2;3:02.337;09:03:02.337;0:52.918;0:26.466;0:33.927;1:09.026;;Kyuho LEE;0:00:16.561;R;B;Rodin Motorsport;;GF;52.918;26.466;33.927;69.026;
24;1;2;2:51.654;0;B;55.952;0;24.774;0;32.332;0;58.596;0;90.5;5:53.991;09:05:53.991;0:55.952;0:24.774;0:32.332;0:58.596;;Kyuho LEE;0:00:43.044;R;B;Rodin Motorsport;;GF;55.952;24.774;32.332;58.596;
